,Date,Rainfall_Monteporzio,Rainfall_Velletri,Depth_to_Groundwater_Pozzo_1,Depth_to_Groundwater_Pozzo_2,Depth_to_Groundwater_Pozzo_3,Depth_to_Groundwater_Pozzo_4,Depth_to_Groundwater_Pozzo_5,Depth_to_Groundwater_Pozzo_6,Depth_to_Groundwater_Pozzo_7,Depth_to_Groundwater_Pozzo_8,Depth_to_Groundwater_Pozzo_9,Volume_Pozzo_1,Volume_Pozzo_2,Volume_Pozzo_3,Volume_Pozzo_4,Volume_Pozzo_5+6,Volume_Pozzo_7,Volume_Pozzo_8,Volume_Pozzo_9,Temperature_Monteporzio,Temperature_Velletri
1423,2007-11-24,7.2,4.4,,,,,,,,,,,,,,,,,,11.9,14.15
1424,2007-11-25,3.4,3.8,,,,,,,,,,,,,,,,,,10.9,12.45
1425,2007-11-26,0.2,0.0,,,,,,,,,,,,,,,,,,12.5,15.2
1426,2007-11-27,1.0,1.2,,,,,,,,,,,,,,,,,,11.05,14.55
1427,2007-11-28,0.0,0.0,,,,,,,,,,,,,,,,,,9.1,12.0
1428,2007-11-29,11.6,9.0,,,,,,,,,,,,,,,,,,5.95,8.55
1429,2007-11-30,1.8,1.4,,,,,,,,,,,,,,,,,,6.9,11.0
1430,2007-12-01,0.2,0.0,,,,,,,,,,,,,,,,,,8.35,10.35
1431,2007-12-02,0.0,0.2,,,,,,,,,,,,,,,,,,9.6,12.15
1432,2007-12-03,1.2,1.6,,,,,,,,,,,,,,,,,,8.1,11.0
1433,2007-12-04,0.2,0.0,,,,,,,,,,,,,,,,,,6.85,10.15
1434,2007-12-05,0.0,0.0,,,,,,,,,,,,,,,,,,6.5,10.45
1435,2007-12-06,0.0,0.0,,,,,,,,,,,,,,,,,,8.15,9.65
1436,2007-12-07,7.8,29.4,,,,,,,,,,,,,,,,,,7.9,9.4
1437,2007-12-08,6.0,7.6,,,,,,,,,,,,,,,,,,7.1,10.6
1438,2007-12-09,9.0,27.6,,,,,,,,,,,,,,,,,,5.9,7.9
1439,2007-12-10,5.6,3.4,,,,,,,,,,,,,,,,,,7.05,10.1
1440,2007-12-11,0.0,0.0,,,,,,,,,,,,,,,,,,7.05,9.85
1441,2007-12-12,0.0,0.0,,,,,,,,,,,,,,,,,,6.1,10.1
1442,2007-12-13,0.0,0.0,,,,,,,,,,,,,,,,,,4.8,9.45
1443,2007-12-14,0.0,0.0,,,,,,,,,,,,,,,,,,1.55,6.35
1444,2007-12-15,0.0,0.0,,,,,,,,,,,,,,,,,,,
1445,2007-12-16,0.0,0.0,,,,,,,,,,,,,,,,,,,
1446,2007-12-17,4.6,1.4,,,,,,,,,,,,,,,,,,3.95,7.75
1447,2007-12-18,0.0,0.0,,,,,,,,,,,,,,,,,,4.5,7.2
1448,2007-12-19,0.0,0.0,,,,,,,,,,,,,,,,,,6.4,8.8
1449,2007-12-20,0.0,0.0,,,,,,,,,,,,,,,,,,4.65,7.85
1450,2007-12-21,0.0,0.0,,,,,,,,,,,,,,,,,,6.1,8.2
1451,2007-12-22,0.0,0.2,,,,,,,,,,,,,,,,,,6.85,8.65
1452,2007-12-23,2.4,2.0,,,,,,,,,,,,,,,,,,7.05,10.6
1453,2007-12-24,0.6,1.0,,,,,,,,,,,,,,,,,,9.6,11.5
1454,2007-12-25,0.0,0.0,,,,,,,,,,,,,,,,,,9.2,11.7
1455,2007-12-26,4.2,3.4,,,,,,,,,,,,,,,,,,5.35,9.5
1456,2007-12-27,0.2,0.0,,,,,,,,,,,,,,,,,,4.05,8.25
1457,2007-12-28,0.0,0.0,,,,,,,,,,,,,,,,,,5.6,8.9
1458,2007-12-29,0.0,0.0,,,,,,,,,,,,,,,,,,5.4,8.9
1459,2007-12-30,0.4,0.0,,,,,,,,,,,,,,,,,,8.45,9.0
1460,2007-12-31,0.0,0.0,,,,,,,,,,,,,,,,,,6.0,8.85
1461,2008-01-01,0.0,0.0,,,,,,,,,,,,,,,,,,2.6,7.6
1462,2008-01-02,0.0,0.0,,,,,,,,,,,,,,,,,,4.1,7.2
1463,2008-01-03,0.8,0.2,,,,,,,,,,,,,,,,,,3.2,7.75
1464,2008-01-04,0.0,0.0,,,,,,,,,,,,,,,,,,6.35,9.9
1465,2008-01-05,19.0,16.6,,,,,,,,,,,,,,,,,,9.0,12.65
1466,2008-01-06,15.4,17.6,,,,,,,,,,,,,,,,,,8.15,11.35
1467,2008-01-07,0.2,3.4,,,,,,,,,,,,,,,,,,9.15,11.15
1468,2008-01-08,0.6,0.2,,,,,,,,,,,,,,,,,,10.0,12.45
1469,2008-01-09,0.0,0.0,,,,,,,,,,,,,,,,,,9.55,12.35
1470,2008-01-10,0.6,1.0,,,,,,,,,,,,,,,,,,9.45,11.35
1471,2008-01-11,2.0,,,,,,,,,,,,,,,,,,,10.25,
1472,2008-01-12,,28.6,,,,,,,,,,,,,,,,,,6.55,9.0
1473,2008-01-13,15.0,17.2,,,,,,,,,,,,,,,,,,2.8,6.2
1474,2008-01-14,0.0,0.0,,,,,,,,,,,,,,,,,,5.2,7.85
1475,2008-01-15,11.8,23.2,,,,,,,,,,,,,,,,,,4.75,6.9
1476,2008-01-16,14.6,,,,,,,,,,,,,,,,,,,7.1,9.75
1477,2008-01-17,21.6,17.2,,,,,,,,,,,,,,,,,,6.7,9.75
1478,2008-01-18,0.4,0.2,,,,,,,,,,,,,,,,,,7.55,9.85
1479,2008-01-19,0.2,0.0,,,,,,,,,,,,,,,,,,9.6,10.9
1480,2008-01-20,0.0,0.0,,,,,,,,,,,,,,,,,,9.9,10.6
1481,2008-01-21,0.0,0.2,,,,,,,,,,,,,,,,,,6.7,7.55
1482,2008-01-22,2.6,7.0,,,,,,,,,,,,,,,,,,7.25,10.55
1483,2008-01-23,0.0,0.0,,,,,,,,,,,,,,,,,,4.8,7.9
1484,2008-01-24,0.0,0.0,,,,,,,,,,,,,,,,,,5.2,8.2
1485,2008-01-25,0.0,0.0,,,,,,,,,,,,,,,,,,6.65,8.95
1486,2008-01-26,0.0,0.0,,,,,,,,,,,,,,,,,,9.2,10.15
1487,2008-01-27,0.0,0.0,,,,,,,,,,,,,,,,,,7.6,8.2
1488,2008-01-28,0.0,0.0,,,,,,,,,,,,,,,,,,10.85,11.35
1489,2008-01-29,0.0,0.0,,,,,,,,,,,,,,,,,,9.2,11.5
1490,2008-01-30,0.0,0.0,,,,,,,,,,,,,,,,,,7.75,10.6
1491,2008-01-31,1.0,4.0,,,,,,,,,,,,,,,,,,6.65,9.4
1492,2008-02-01,4.4,5.2,,,,,,,,,,,,,,,,,,7.35,8.5
1493,2008-02-02,2.2,9.0,,,,,,,,,,,,,,,,,,7.9,9.35
1494,2008-02-03,18.8,19.0,,,,,,,,,,,,,,,,,,7.05,7.9
1495,2008-02-04,,25.0,,,,,,,,,,,,,,,,,,8.1,10.5
1496,2008-02-05,7.2,9.2,,,,,,,,,,,,,,,,,,6.2,9.6
1497,2008-02-06,0.0,0.0,,,,,,,,,,,,,,,,,,8.1,10.1
1498,2008-02-07,0.2,0.0,,,,,,,,,,,,,,,,,,8.35,11.85
1499,2008-02-08,0.0,0.0,,,,,,,,,,,,,,,,,,6.45,9.65
1500,2008-02-09,0.0,0.0,,,,,,,,,,,,,,,,,,6.35,10.6
1501,2008-02-10,0.0,0.0,,,,,,,,,,,,,,,,,,5.85,9.2
1502,2008-02-11,0.0,0.0,,,,,,,,,,,,,,,,,,4.5,7.8
1503,2008-02-12,0.0,0.0,,,,,,,,,,,,,,,,,,4.45,8.5
1504,2008-02-13,0.0,0.0,,,,,,,,,,,,,,,,,,5.15,8.25
1505,2008-02-14,0.0,0.0,,,,,,,,,,,,,,,,,,5.7,8.05
1506,2008-02-15,0.2,0.0,,,,,,,,,,,,,,,,,,5.45,8.7
1507,2008-02-16,0.0,0.0,,,,,,,,,,,,,,,,,,3.8,7.7
1508,2008-02-17,0.0,0.0,,,,,,,,,,,,,,,,,,2.2,
1509,2008-02-18,0.0,0.0,,,,,,,,,,,,,,,,,,2.4,5.1
1510,2008-02-19,0.2,0.0,,,,,,,,,,,,,,,,,,3.55,5.7
1511,2008-02-20,0.2,0.0,,,,,,,,,,,,,,,,,,5.45,7.65
1512,2008-02-21,3.4,9.4,,,,,,,,,,,,,,,,,,6.15,8.9
1513,2008-02-22,0.0,0.0,,,,,,,,,,,,,,,,,,9.2,11.3
1514,2008-02-23,0.0,0.0,,,,,,,,,,,,,,,,,,9.4,12.2
1515,2008-02-24,0.0,0.0,,,,,,,,,,,,,,,,,,12.15,12.9
1516,2008-02-25,0.0,0.0,,,,,,,,,,,,,,,,,,10.05,10.55
1517,2008-02-26,0.2,0.2,,,,,,,,,,,,,,,,,,8.75,11.1
1518,2008-02-27,0.6,0.2,,,,,,,,,,,,,,,,,,8.25,9.5
1519,2008-02-28,0.0,0.2,,,,,,,,,,,,,,,,,,9.4,12.3
1520,2008-02-29,0.2,0.0,,,,,,,,,,,,,,,,,,8.65,11.4
1521,2008-03-01,3.6,5.0,,,,,,,,,,,,,,,,,,8.6,11.25
1522,2008-03-02,0.2,0.2,,,,,,,,,,,,,,,,,,12.2,12.95
1523,2008-03-03,0.4,0.0,,,,,,,,,,,,,,,,,,11.65,12.75
1524,2008-03-04,0.0,0.0,,,,,,,,,,,,,,,,,,10.65,12.35
1525,2008-03-05,7.2,9.0,,,,,,,,,,,,,,,,,,5.05,7.35
1526,2008-03-06,19.4,15.2,,,,,,,,,,,,,,,,,,6.1,8.55
1527,2008-03-07,9.8,10.0,,,,,,,,,,,,,,,,,,3.55,5.6
1528,2008-03-08,0.0,0.2,,,,,,,,,,,,,,,,,,7.15,10.25
1529,2008-03-09,4.6,0.4,,,,,,,,,,,,,,,,,,7.0,9.7
1530,2008-03-10,16.4,26.6,,,,,,,,,,,,,,,,,,8.05,10.1
1531,2008-03-11,12.2,25.2,,,,,,,,,,,,,,,,,,8.95,11.55
1532,2008-03-12,0.0,0.0,,,,,,,,,,,,,,,,,,10.45,10.85
1533,2008-03-13,0.0,0.0,,,,,,,,,,,,,,,,,,11.3,13.95
1534,2008-03-14,0.0,0.0,,,,,,,,,,,,,,,,,,10.95,13.15
1535,2008-03-15,0.2,0.0,,,,,,,,,,,,,,,,,,11.55,13.7
1536,2008-03-16,0.2,0.2,,,,,,,,,,,,,,,,,,10.75,12.5
1537,2008-03-17,0.0,0.2,,,,,,,,,,,,,,,,,,10.45,12.2
1538,2008-03-18,0.0,0.2,,,,,,,,,,,,,,,,,,9.25,12.0
1539,2008-03-19,0.8,10.0,,,,,,,,,,,,,,,,,,10.0,13.05
1540,2008-03-20,15.0,19.0,,,,,,,,,,,,,,,,,,5.45,9.75
1541,2008-03-21,16.4,12.0,,,,,,,,,,,,,,,,,,5.1,8.85
1542,2008-03-22,,,,,,,,,,,,,,,,,,,,6.8,9.1
1543,2008-03-23,27.6,17.8,,,,,,,,,,,,,,,,,,7.3,9.2
1544,2008-03-24,7.6,7.8,,,,,,,,,,,,,,,,,,4.35,6.95
1545,2008-03-25,7.0,6.4,,,,,,,,,,,,,,,,,,6.0,8.9
1546,2008-03-26,1.8,7.2,,,,,,,,,,,,,,,,,,6.6,7.75
1547,2008-03-27,15.8,9.8,,,,,,,,,,,,,,,,,,8.55,11.15
1548,2008-03-28,6.8,6.2,,,,,,,,,,,,,,,,,,11.05,13.15
1549,2008-03-29,0.2,0.0,,,,,,,,,,,,,,,,,,11.9,14.6
1550,2008-03-30,0.0,0.0,,,,,,,,,,,,,,,,,,13.05,13.4
1551,2008-03-31,0.0,0.0,,,,,,,,,,,,,,,,,,11.6,13.0
1552,2008-04-01,0.0,0.0,,,,,,,,,,,,,,,,,,14.4,17.6
1553,2008-04-02,0.0,0.0,,,,,,,,,,,,,,,,,,12.3,14.5
1554,2008-04-03,0.0,0.0,,,,,,,,,,,,,,,,,,9.9,14.05
1555,2008-04-04,0.0,0.2,,,,,,,,,,,,,,,,,,8.0,11.9
1556,2008-04-05,0.0,0.0,,,,,,,,,,,,,,,,,,9.2,12.4
1557,2008-04-06,0.0,0.0,,,,,,,,,,,,,,,,,,8.85,10.7
1558,2008-04-07,0.0,0.0,,,,,,,,,,,,,,,,,,12.7,14.1
1559,2008-04-08,9.4,13.8,,,,,,,,,,,,,,,,,,12.45,14.7
1560,2008-04-09,0.2,0.0,,,,,,,,,,,,,,,,,,12.55,14.6
1561,2008-04-10,0.0,0.0,,,,,,,,,,,,,,,,,,16.15,17.2
1562,2008-04-11,7.4,8.8,,,,,,,,,,,,,,,,,,15.25,17.05
1563,2008-04-12,2.2,12.8,,,,,,,,,,,,,,,,,,10.5,12.95
1564,2008-04-13,0.2,0.0,,,,,,,,,,,,,,,,,,10.0,13.3
1565,2008-04-14,0.4,0.8,,,,,,,,,,,,,,,,,,10.2,12.1
1566,2008-04-15,7.6,12.2,,,,,,,,,,,,,,,,,,8.45,11.1
1567,2008-04-16,0.0,0.0,,,,,,,,,,,,,,,,,,9.2,11.45
1568,2008-04-17,1.6,5.4,,,,,,,,,,,,,,,,,,9.25,11.7
1569,2008-04-18,7.0,13.2,,,,,,,,,,,,,,,,,,12.05,14.6
1570,2008-04-19,0.2,0.0,,,,,,,,,,,,,,,,,,14.5,15.95
1571,2008-04-20,0.0,0.0,,,,,,,,,,,,,,,,,,15.65,16.7
1572,2008-04-21,12.0,3.8,,,,,,,,,,,,,,,,,,12.8,15.2
1573,2008-04-22,8.2,6.4,,,,,,,,,,,,,,,,,,10.05,12.9
1574,2008-04-23,0.2,0.4,,,,,,,,,,,,,,,,,,12.4,14.9
1575,2008-04-24,5.2,4.0,,,,,,,,,,,,,,,,,,12.45,14.35
1576,2008-04-25,0.4,0.0,,,,,,,,,,,,,,,,,,13.3,15.1
1577,2008-04-26,0.0,0.0,,,,,,,,,,,,,,,,,,13.95,17.15
1578,2008-04-27,0.0,0.0,,,,,,,,,,,,,,,,,,12.8,16.05
1579,2008-04-28,0.0,0.0,,,,,,,,,,,,,,,,,,13.2,15.4
1580,2008-04-29,0.0,4.6,,,,,,,,,,,,,,,,,,9.9,12.8
1581,2008-04-30,0.0,0.0,,,,,,,,,,,,,,,,,,13.7,15.9
1582,2008-05-01,0.0,0.0,,,,,,,,,,,,,,,,,,15.55,16.5
1583,2008-05-02,0.0,0.0,,,,,,,,,,,,,,,,,,15.65,18.75
1584,2008-05-03,0.0,0.0,,,,,,,,,,,,,,,,,,16.25,18.7
1585,2008-05-04,0.0,0.0,,,,,,,,,,,,,,,,,,15.9,17.9
1586,2008-05-05,1.6,0.6,,,,,,,,,,,,,,,,,,15.3,19.25
1587,2008-05-06,0.0,0.0,,,,,,,,,,,,,,,,,,13.5,16.65
1588,2008-05-07,5.4,1.0,,,,,,,,,,,,,,,,,,15.0,17.15
1589,2008-05-08,0.0,0.0,,,,,,,,,,,,,,,,,,14.35,17.1
1590,2008-05-09,0.0,0.0,,,,,,,,,,,,,,,,,,16.05,18.35
1591,2008-05-10,0.0,0.0,,,,,,,,,,,,,,,,,,17.3,20.35
1592,2008-05-11,0.0,0.0,,,,,,,,,,,,,,,,,,16.8,19.15
1593,2008-05-12,0.6,0.8,,,,,,,,,,,,,,,,,,14.85,17.35
1594,2008-05-13,8.8,7.0,,,,,,,,,,,,,,,,,,13.6,15.55
1595,2008-05-14,0.0,0.0,,,,,,,,,,,,,,,,,,14.75,17.15
1596,2008-05-15,0.0,0.0,,,,,,,,,,,,,,,,,,15.7,17.7
1597,2008-05-16,0.0,0.2,,,,,,,,,,,,,,,,,,15.8,17.05
1598,2008-05-17,0.2,0.2,,,,,,,,,,,,,,,,,,20.5,22.3
1599,2008-05-18,2.2,4.8,,,,,,,,,,,,,,,,,,16.15,18.25
1600,2008-05-19,,27.6,,,,,,,,,,,,,,,,,,17.25,19.8
1601,2008-05-20,,,,,,,,,,,,,,,,,,,,13.45,16.1
1602,2008-05-21,,,,,,,,,,,,,,,,,,,,12.95,15.0
1603,2008-05-22,2.0,18.6,,,,,,,,,,,,,,,,,,14.45,17.15
1604,2008-05-23,0.0,0.2,,,,,,,,,,,,,,,,,,15.65,17.5
1605,2008-05-24,0.0,0.0,,,,,,,,,,,,,,,,,,17.65,18.75
1606,2008-05-25,0.0,0.0,,,,,,,,,,,,,,,,,,21.7,22.45
1607,2008-05-26,0.0,0.0,,,,,,,,,,,,,,,,,,22.3,24.35
1608,2008-05-27,0.0,0.0,,,,,,,,,,,,,,,,,,24.15,25.25
1609,2008-05-28,0.0,0.0,,,,,,,,,,,,,,,,,,24.75,24.75
1610,2008-05-29,5.6,4.8,,,,,,,,,,,,,,,,,,18.6,21.5
1611,2008-05-30,1.8,5.6,,,,,,,,,,,,,,,,,,16.05,18.4
1612,2008-05-31,0.0,0.0,,,,,,,,,,,,,,,,,,17.8,20.0
1613,2008-06-01,0.0,0.0,,,,,,,,,,,,,,,,,,20.7,22.1
1614,2008-06-02,1.0,0.4,,,,,,,,,,,,,,,,,,18.85,21.95
1615,2008-06-03,12.2,16.4,,,,,,,,,,,,,,,,,,18.45,21.0
1616,2008-06-04,0.0,0.0,,,,,,,,,,,,,,,,,,17.85,20.15
1617,2008-06-05,3.4,17.4,,,,,,,,,,,,,,,,,,15.5,17.35
1618,2008-06-06,3.4,5.4,,,,,,,,,,,,,,,,,,14.7,18.15
1619,2008-06-07,0.4,0.2,,,,,,,,,,,,,,,,,,15.95,18.65
1620,2008-06-08,24.4,,,,,,,,,,,,,,,,,,,15.65,18.2
1621,2008-06-09,0.0,0.8,,,,,,,,,,,,,,,,,,17.1,19.5
1622,2008-06-10,0.0,0.0,,,,,,,,,,,,,,,,,,18.65,21.35
1623,2008-06-11,0.0,,,,,,,,,,,,,,,,,,,18.95,
1624,2008-06-12,6.4,23.2,,,,,,,,,,,,,,,,,,15.75,17.8
1625,2008-06-13,0.2,0.2,,,,,,,,,,,,,,,,,,16.75,18.95
1626,2008-06-14,0.0,0.0,,,,,,,,,,,,,,,,,,15.85,17.85
1627,2008-06-15,0.0,0.2,,,,,,,,,,,,,,,,,,16.05,18.5
1628,2008-06-16,0.0,,,,,,,,,,,,,,,,,,,17.2,
1629,2008-06-17,1.2,1.6,,,,,,,,,,,,,,,,,,19.8,21.6
1630,2008-06-18,0.0,0.0,,,,,,,,,,,,,,,,,,21.1,24.4
1631,2008-06-19,0.0,0.0,,,,,,,,,,,,,,,,,,21.45,23.5
1632,2008-06-20,0.0,0.0,,,,,,,,,,,,,,,,,,22.75,24.75
1633,2008-06-21,0.0,0.0,,,,,,,,,,,,,,,,,,23.7,25.9
1634,2008-06-22,0.0,0.0,,,,,,,,,,,,,,,,,,24.2,26.5
1635,2008-06-23,0.0,0.0,,,,,,,,,,,,,,,,,,25.25,
1636,2008-06-24,0.0,0.0,,,,,,,,,,,,,,,,,,25.2,26.9
1637,2008-06-25,0.0,0.0,,,,,,,,,,,,,,,,,,,
1638,2008-06-26,0.0,0.0,,,,,,,,,,,,,,,,,,25.0,
1639,2008-06-27,0.0,0.0,,,,,,,,,,,,,,,,,,24.7,26.5
1640,2008-06-28,0.0,0.0,,,,,,,,,,,,,,,,,,24.15,25.8
1641,2008-06-29,0.0,0.0,,,,,,,,,,,,,,,,,,25.15,
1642,2008-06-30,0.0,0.0,,,,,,,,,,,,,,,,,,24.8,26.8
1643,2008-07-01,20.8,0.0,,,,,,,,,,,,,,,,,,24.4,26.9
1644,2008-07-02,0.0,0.0,,,,,,,,,,,,,,,,,,23.8,26.7
1645,2008-07-03,0.0,0.0,,,,,,,,,,,,,,,,,,23.75,26.55
1646,2008-07-04,0.0,0.0,,,,,,,,,,,,,,,,,,23.65,25.75
1647,2008-07-05,0.2,0.0,,,,,,,,,,,,,,,,,,23.45,26.1
1648,2008-07-06,0.0,0.0,,,,,,,,,,,,,,,,,,22.7,25.05
1649,2008-07-07,0.0,0.0,,,,,,,,,,,,,,,,,,24.0,24.7
1650,2008-07-08,0.0,0.0,,,,,,,,,,,,,,,,,,21.5,24.15
1651,2008-07-09,0.0,0.0,,,,,,,,,,,,,,,,,,21.8,23.55
1652,2008-07-10,0.0,0.0,,,,,,,,,,,,,,,,,,21.45,23.3
1653,2008-07-11,0.0,0.0,,,,,,,,,,,,,,,,,,23.75,25.55
1654,2008-07-12,0.0,0.0,,,,,,,,,,,,,,,,,,24.1,25.65
1655,2008-07-13,1.8,0.8,,,,,,,,,,,,,,,,,,24.0,25.1
1656,2008-07-14,0.2,0.0,,,,,,,,,,,,,,,,,,18.45,20.95
1657,2008-07-15,0.0,0.0,,,,,,,,,,,,,,,,,,20.8,23.1
1658,2008-07-16,0.0,0.0,,,,,,,,,,,,,,,,,,21.35,23.55
1659,2008-07-17,0.0,0.0,,,,,,,,,,,,,,,,,,21.45,23.4
1660,2008-07-18,0.4,0.4,,,,,,,,,,,,,,,,,,20.45,22.9
1661,2008-07-19,0.0,0.2,,,,,,,,,,,,,,,,,,20.75,22.9
1662,2008-07-20,0.0,0.0,,,,,,,,,,,,,,,,,,22.35,24.95
1663,2008-07-21,2.4,0.4,,,,,,,,,,,,,,,,,,22.2,24.0
1664,2008-07-22,0.2,0.0,,,,,,,,,,,,,,,,,,20.3,23.95
1665,2008-07-23,0.0,0.0,,,,,,,,,,,,,,,,,,18.85,22.3
1666,2008-07-24,0.0,0.0,,,,,,,,,,,,,,,,,,19.75,22.05
1667,2008-07-25,0.0,0.0,,,,,,,,,,,,,,,,,,20.25,22.3
1668,2008-07-26,0.0,0.0,,,,,,,,,,,,,,,,,,21.15,23.65
1669,2008-07-27,6.6,2.6,,,,,,,,,,,,,,,,,,21.45,24.55
1670,2008-07-28,0.0,0.0,,,,,,,,,,,,,,,,,,22.75,24.95
1671,2008-07-29,0.0,0.0,,,,,,,,,,,,,,,,,,24.2,26.0
1672,2008-07-30,0.0,0.0,,,,,,,,,,,,,,,,,,25.25,26.9
1673,2008-07-31,0.0,0.0,,,,,,,,,,,,,,,,,,25.5,
1674,2008-08-01,0.0,0.0,,,,,,,,,,,,,,,,,,,
1675,2008-08-02,0.0,0.0,,,,,,,,,,,,,,,,,,,
1676,2008-08-03,0.0,0.0,,,,,,,,,,,,,,,,,,25.3,27.0
1677,2008-08-04,0.0,0.0,,,,,,,,,,,,,,,,,,23.7,26.6
1678,2008-08-05,0.0,0.0,,,,,,,,,,,,,,,,,,24.4,26.65
1679,2008-08-06,0.2,0.0,,,,,,,,,,,,,,,,,,24.25,26.8
1680,2008-08-07,0.0,0.0,,,,,,,,,,,,,,,,,,,
1681,2008-08-08,0.0,0.0,,,,,,,,,,,,,,,,,,,26.95
1682,2008-08-09,0.2,0.0,,,,,,,,,,,,,,,,,,24.25,26.45
1683,2008-08-10,0.0,0.0,,,,,,,,,,,,,,,,,,21.95,25.05
1684,2008-08-11,0.0,0.0,,,,,,,,,,,,,,,,,,23.5,25.5
1685,2008-08-12,0.0,0.0,,,,,,,,,,,,,,,,,,23.45,25.0
1686,2008-08-13,0.0,0.0,,,,,,,,,,,,,,,,,,24.85,26.2
1687,2008-08-14,0.0,0.0,,,,,,,,,,,,,,,,,,24.3,26.5
1688,2008-08-15,0.0,0.0,,,,,,,,,,,,,,,,,,23.1,25.1
1689,2008-08-16,0.0,0.0,,,,,,,,,,,,,,,,,,19.65,22.4
1690,2008-08-17,0.0,0.0,,,,,,,,,,,,,,,,,,19.7,22.4
1691,2008-08-18,0.0,0.0,,,,,,,,,,,,,,,,,,21.65,24.3
1692,2008-08-19,0.0,0.0,,,,,,,,,,,,,,,,,,23.9,25.4
1693,2008-08-20,0.0,0.0,,,,,,,,,,,,,,,,,,24.15,26.3
1694,2008-08-21,0.0,0.0,,,,,,,,,,,,,,,,,,,
1695,2008-08-22,0.0,0.0,,,,,,,,,,,,,,,,,,24.0,25.75
1696,2008-08-23,0.0,0.0,,,,,,,,,,,,,,,,,,21.2,23.25
1697,2008-08-24,0.0,0.0,,,,,,,,,,,,,,,,,,21.2,24.4
1698,2008-08-25,0.0,0.0,,,,,,,,,,,,,,,,,,20.95,23.45
1699,2008-08-26,0.0,0.0,,,,,,,,,,,,,,,,,,21.3,23.95
1700,2008-08-27,0.0,0.2,,,,,,,,,,,,,,,,,,22.2,24.8
1701,2008-08-28,0.0,0.0,,,,,,,,,,,,,,,,,,22.3,24.2
1702,2008-08-29,0.0,0.0,,,,,,,,,,,,,,,,,,22.25,24.85
1703,2008-08-30,0.0,0.0,,,,,,,,,,,,,,,,,,23.65,25.1
1704,2008-08-31,0.0,0.0,,,,,,,,,,,,,,,,,,24.05,26.15
1705,2008-09-01,0.0,0.0,,,,,,,,,,,,,,,,,,23.55,25.1
1706,2008-09-02,0.0,0.0,,,,,,,,,,,,,,,,,,22.3,24.7
1707,2008-09-03,0.0,0.0,,,,,,,,,,,,,,,,,,22.3,24.75
1708,2008-09-04,0.2,0.0,,,,,,,,,,,,,,,,,,22.3,23.9
1709,2008-09-05,0.0,0.0,,,,,,,,,,,,,,,,,,25.25,26.25
1710,2008-09-06,0.0,0.0,,,,,,,,,,,,,,,,,,,
1711,2008-09-07,0.0,0.0,,,,,,,,,,,,,,,,,,,
1712,2008-09-08,0.0,0.0,,,,,,,,,,,,,,,,,,22.75,25.35
1713,2008-09-09,0.0,0.0,,,,,,,,,,,,,,,,,,23.15,25.8
1714,2008-09-10,0.0,0.0,,,,,,,,,,,,,,,,,,,26.4
1715,2008-09-11,0.0,0.0,,,,,,,,,,,,,,,,,,,
1716,2008-09-12,16.4,10.8,,,,,,,,,,,,,,,,,,23.75,26.6
1717,2008-09-13,4.8,7.6,,,,,,,,,,,,,,,,,,17.0,19.55
1718,2008-09-14,0.0,1.6,,,,,,,,,,,,,,,,,,17.7,19.75
1719,2008-09-15,8.6,3.0,,,,,,,,,,,,,,,,,,17.15,19.4
1720,2008-09-16,0.2,0.0,,,,,,,,,,,,,,,,,,15.3,18.5
1721,2008-09-17,0.0,0.0,,,,,,,,,,,,,,,,,,15.2,18.1
1722,2008-09-18,0.0,0.0,,,,,,,,,,,,,,,,,,16.9,18.6
1723,2008-09-19,17.8,23.6,,,,,,,,,,,,,,,,,,13.0,15.95
1724,2008-09-20,0.0,0.0,,,,,,,,,,,,,,,,,,15.3,17.2
1725,2008-09-21,0.0,0.0,,,,,,,,,,,,,,,,,,13.9,16.05
1726,2008-09-22,0.0,0.0,,,,,,,,,,,,,,,,,,14.3,17.25
1727,2008-09-23,0.0,0.4,,,,,,,,,,,,,,,,,,14.45,17.25
1728,2008-09-24,0.0,0.0,,,,,,,,,,,,,,,,,,15.8,19.1
1729,2008-09-25,0.0,0.0,,,,,,,,,,,,,,,,,,14.85,17.6
1730,2008-09-26,0.0,0.0,,,,,,,,,,,,,,,,,,14.75,17.25
1731,2008-09-27,0.0,0.0,,,,,,,,,,,,,,,,,,14.7,16.75
1732,2008-09-28,0.0,3.4,,,,,,,,,,,,,,,,,,12.75,15.4
1733,2008-09-29,0.2,0.2,,,,,,,,,,,,,,,,,,13.7,15.55
1734,2008-09-30,0.2,0.0,,,,,,,,,,,,,,,,,,13.7,16.15
1735,2008-10-01,0.8,0.0,,,,,,,,,,,,,,,,,,16.45,18.25
1736,2008-10-02,0.0,0.0,,,,,,,,,,,,,,,,,,15.85,17.25
1737,2008-10-03,9.0,23.8,,,,,,,,,,,,,,,,,,16.6,19.2
1738,2008-10-04,0.4,0.2,,,,,,,,,,,,,,,,,,11.65,14.45
1739,2008-10-05,0.0,0.0,,,,,,,,,,,,,,,,,,12.5,14.05
1740,2008-10-06,0.6,0.0,,,,,,,,,,,,,,,,,,13.3,15.45
1741,2008-10-07,0.0,0.0,,,,,,,,,,,,,,,,,,15.95,18.6
1742,2008-10-08,0.4,0.2,,,,,,,,,,,,,,,,,,16.15,18.05
1743,2008-10-09,0.2,0.0,,,,,,,,,,,,,,,,,,17.2,19.25
