,Date,Rainfall_S_Piero,Rainfall_Mangona,Rainfall_S_Agata,Rainfall_Cavallina,Rainfall_Le_Croci,Temperature_Le_Croci,Lake_Level,Flow_Rate
1976,2007-10-31,2.2,3.2,1.8,1.2,2.2,11.35,245.51,1.5
1977,2007-11-01,0.0,0.0,0.0,0.0,0.0,12.05,245.48,1.5
1978,2007-11-02,0.0,0.0,0.0,0.0,0.0,10.9,245.46,1.5
1979,2007-11-03,0.0,0.0,0.0,0.0,0.0,13.35,245.43,1.5
1980,2007-11-04,0.0,0.0,0.0,0.0,0.0,12.3,245.4,1.5
1981,2007-11-05,0.2,0.0,0.0,0.0,0.0,13.6,245.37,1.39
1982,2007-11-06,0.0,0.0,0.0,0.0,0.0,12.0,245.34,1.5
1983,2007-11-07,0.0,0.0,0.0,0.0,0.0,8.9,245.31,1.5
1984,2007-11-08,0.0,0.0,0.0,0.0,0.0,11.6,245.28,1.5
1985,2007-11-09,7.0,12.4,9.0,3.0,6.6,12.1,245.26,1.5
1986,2007-11-10,0.0,0.0,0.0,0.0,0.0,8.65,245.23,1.5
1987,2007-11-11,0.0,0.0,0.0,0.0,0.0,8.7,245.2,1.5
1988,2007-11-12,0.0,0.0,0.0,0.0,0.0,13.15,245.17,1.77
1989,2007-11-13,0.0,0.0,0.0,0.0,0.0,11.5,245.13,1.5
1990,2007-11-14,9.6,7.8,10.2,6.8,12.8,11.2,245.11,1.5
1991,2007-11-15,0.2,0.4,0.2,0.0,0.0,5.45,245.08,1.5
1992,2007-11-16,0.0,0.0,0.0,0.0,0.0,6.65,245.06,1.5
1993,2007-11-17,0.0,0.0,0.0,0.0,0.0,4.85,245.01,1.5
1994,2007-11-18,0.0,0.0,0.0,0.0,0.0,3.95,244.98,1.5
1995,2007-11-19,0.0,0.0,0.0,0.0,0.0,4.55,244.95,1.5
1996,2007-11-20,0.2,0.0,0.0,0.0,0.0,5.55,244.92,1.5
1997,2007-11-21,0.0,0.6,0.0,0.0,0.2,6.65,244.89,1.5
1998,2007-11-22,1.8,4.0,1.2,1.2,2.6,7.8,244.87,1.5
1999,2007-11-23,0.4,0.6,0.2,0.6,0.4,11.7,244.84,1.5
2000,2007-11-24,8.4,18.0,9.0,8.6,11.0,16.8,244.82,1.5
2001,2007-11-25,2.0,3.6,3.4,3.4,3.4,13.0,244.8,1.5
2002,2007-11-26,0.2,0.2,0.2,0.0,0.4,10.55,244.78,1.5
2003,2007-11-27,0.4,0.0,0.2,0.0,0.2,9.1,,1.5
2004,2007-11-28,0.0,0.0,0.0,0.0,0.0,12.35,,1.5
2005,2007-11-29,0.0,0.0,0.0,0.0,0.0,12.7,,1.5
2006,2007-11-30,0.0,0.0,0.0,0.0,0.0,5.85,,1.5
2007,2007-12-01,2.4,3.0,2.4,1.6,4.0,6.75,,1.5
2008,2007-12-02,1.6,2.0,1.4,1.8,3.2,10.55,,1.5
2009,2007-12-03,10.2,22.8,9.0,13.8,14.4,17.65,,1.5
2010,2007-12-04,0.4,0.0,0.0,0.0,0.2,12.65,,1.5
2011,2007-12-05,0.0,0.0,0.0,0.0,0.0,9.0,,1.5
2012,2007-12-06,0.2,0.0,0.0,0.0,0.0,6.7,,1.5
2013,2007-12-07,6.2,5.8,3.6,5.2,9.0,8.35,,1.5
2014,2007-12-08,,,,16.2,24.2,6.25,,1.5
2015,2007-12-09,13.2,14.8,12.4,12.6,18.4,6.25,244.84,1.5
2016,2007-12-10,0.2,0.0,0.0,0.2,0.0,4.55,244.97,1.5
2017,2007-12-11,0.2,0.0,0.2,0.0,0.0,5.8,244.99,1.5
2018,2007-12-12,0.2,0.0,0.0,0.0,0.0,7.4,244.98,1.5
2019,2007-12-13,0.0,0.0,0.0,0.0,0.0,8.95,244.98,1.5
2020,2007-12-14,0.0,0.0,0.0,0.0,0.0,7.15,244.96,1.5
2021,2007-12-15,0.0,0.4,0.2,0.0,0.2,4.5,244.94,1.5
2022,2007-12-16,1.8,0.6,4.0,0.2,1.0,,244.92,1.5
2023,2007-12-17,0.0,0.0,0.2,0.0,0.0,2.35,244.9,1.5
2024,2007-12-18,0.0,0.0,0.0,0.0,0.0,,244.87,0.9
2025,2007-12-19,0.0,0.0,0.0,0.0,0.0,2.35,244.87,0.6
2026,2007-12-20,0.0,0.0,0.0,0.0,0.0,6.05,244.85,0.6
2027,2007-12-21,0.0,0.0,0.0,0.0,0.0,6.5,244.84,0.6
2028,2007-12-22,0.4,0.6,0.4,0.0,0.6,4.7,244.84,0.6
2029,2007-12-23,4.8,2.2,4.2,3.8,5.8,5.15,244.84,0.6
2030,2007-12-24,0.4,0.0,0.2,0.0,0.8,6.4,244.84,0.6
2031,2007-12-25,0.0,0.0,0.0,0.0,0.0,7.65,244.84,0.6
2032,2007-12-26,0.0,0.0,0.0,0.0,0.0,6.35,244.84,0.6
2033,2007-12-27,0.0,0.0,0.0,0.0,0.0,6.35,244.82,0.6
2034,2007-12-28,0.0,0.0,0.0,0.0,0.0,6.05,244.82,0.6
2035,2007-12-29,0.0,0.0,0.0,0.0,0.0,6.35,244.8,0.6
2036,2007-12-30,0.2,0.0,0.0,0.0,0.0,5.5,244.79,0.6
2037,2007-12-31,0.0,0.0,0.0,0.0,0.0,3.8,244.78,0.6
2038,2008-01-01,0.0,0.0,0.0,0.0,0.0,6.3,244.77,0.6
2039,2008-01-02,0.0,0.0,0.0,0.0,0.0,5.8,,0.6
2040,2008-01-03,5.8,1.4,3.6,6.0,1.6,3.6,244.77,0.6
2041,2008-01-04,4.6,6.4,4.6,1.2,10.2,2.8,,0.6
2042,2008-01-05,6.0,14.8,6.8,8.4,12.2,5.6,,0.6
2043,2008-01-06,14.6,13.8,12.4,7.8,14.6,7.2,244.85,0.6
2044,2008-01-07,0.4,0.8,1.0,0.2,1.2,9.55,245.07,0.6
2045,2008-01-08,0.0,0.0,0.0,0.0,0.4,8.8,245.12,0.6
2046,2008-01-09,0.4,0.6,0.0,0.4,0.8,7.8,245.15,0.6
2047,2008-01-10,0.2,0.6,0.6,0.2,0.2,6.8,245.16,0.6
2048,2008-01-11,8.2,9.0,9.4,8.4,11.2,8.35,245.18,0.6
2049,2008-01-12,,24.6,,15.0,27.8,10.5,245.24,0.6
2050,2008-01-13,3.2,0.0,1.2,0.2,2.4,7.15,245.7,0.6
2051,2008-01-14,0.6,0.2,0.4,0.4,0.4,7.5,245.81,0.6
2052,2008-01-15,11.8,15.8,12.4,12.8,19.4,6.25,245.86,0.6
2053,2008-01-16,23.0,,23.4,18.8,26.6,5.95,246.07,0.6
2054,2008-01-17,11.6,11.8,11.4,12.4,15.2,7.65,246.83,0.6
2055,2008-01-18,0.0,0.0,0.0,0.0,0.0,7.05,247.15,0.6
2056,2008-01-19,0.2,0.0,0.2,0.0,0.4,6.95,247.26,0.6
2057,2008-01-20,0.0,0.0,0.0,0.0,0.0,7.25,247.33,0.6
2058,2008-01-21,0.2,0.0,0.0,0.0,0.0,7.5,247.38,0.6
2059,2008-01-22,0.4,0.0,0.4,0.0,2.2,9.05,247.41,0.6
2060,2008-01-23,0.0,0.0,0.0,0.0,0.0,8.7,247.44,0.6
2061,2008-01-24,0.0,0.0,0.0,0.0,0.0,6.9,247.45,0.6
2062,2008-01-25,0.0,0.0,0.0,0.0,0.0,6.95,247.45,0.6
2063,2008-01-26,0.0,0.0,0.0,0.0,0.0,9.1,247.47,0.6
2064,2008-01-27,0.0,0.0,0.0,0.0,0.0,10.5,247.48,0.6
2065,2008-01-28,0.2,0.0,0.0,0.0,0.0,5.6,247.49,0.6
2066,2008-01-29,0.2,0.0,0.0,0.0,0.0,10.2,247.5,0.6
2067,2008-01-30,2.4,5.0,2.4,1.2,2.6,9.85,247.51,0.6
2068,2008-01-31,2.6,1.8,2.0,1.2,2.2,9.6,247.52,0.6
2069,2008-02-01,2.0,0.8,1.6,1.4,2.4,7.05,247.53,0.6
2070,2008-02-02,2.6,9.6,2.0,2.2,1.4,7.8,247.54,0.6
2071,2008-02-03,17.4,21.6,14.0,14.6,21.2,8.4,247.55,0.6
2072,2008-02-04,12.6,16.2,12.8,10.6,17.8,6.7,247.68,0.6
2073,2008-02-05,0.0,0.0,0.2,0.2,0.2,9.3,247.93,0.6
2074,2008-02-06,0.2,0.0,0.0,0.0,0.2,6.3,248.03,0.6
2075,2008-02-07,0.0,0.0,0.0,0.0,0.2,7.35,248.09,0.6
2076,2008-02-08,0.0,0.0,0.0,0.0,0.0,9.85,248.12,0.6
2077,2008-02-09,0.0,0.0,0.0,0.0,0.0,7.0,248.15,0.6
2078,2008-02-10,0.0,0.0,0.0,0.0,0.0,6.65,248.17,0.6
2079,2008-02-11,0.0,0.0,0.0,0.0,0.0,7.1,248.18,0.6
2080,2008-02-12,0.0,0.0,0.0,0.0,0.0,5.25,248.2,0.6
2081,2008-02-13,0.0,0.0,0.0,0.0,0.0,6.15,248.21,0.6
2082,2008-02-14,0.0,0.0,0.0,0.0,0.0,5.55,248.21,0.6
2083,2008-02-15,0.0,0.0,0.0,0.0,0.0,5.95,248.21,0.6
2084,2008-02-16,0.0,0.0,0.0,0.0,0.0,6.85,248.22,0.6
2085,2008-02-17,0.0,0.0,0.0,0.0,0.0,2.85,248.23,0.6
2086,2008-02-18,0.0,0.0,0.0,0.0,0.0,2.1,248.23,0.6
2087,2008-02-19,0.0,0.0,0.0,0.0,0.0,3.9,248.23,0.6
2088,2008-02-20,0.0,0.0,0.0,0.0,0.0,5.6,248.24,0.6
2089,2008-02-21,0.0,0.0,0.0,0.0,0.0,8.2,248.25,0.6
2090,2008-02-22,0.0,0.0,0.0,0.0,0.0,9.75,248.25,0.6
2091,2008-02-23,0.0,0.0,0.0,0.0,0.0,10.1,248.25,0.6
2092,2008-02-24,0.0,0.0,0.0,0.0,0.0,8.6,248.25,0.6
2093,2008-02-25,0.0,0.0,0.0,0.0,0.0,11.0,248.25,0.6
2094,2008-02-26,0.4,0.0,0.2,0.0,0.8,11.4,248.25,0.6
2095,2008-02-27,3.0,1.2,4.6,1.2,7.8,10.45,248.25,0.6
2096,2008-02-28,0.0,1.0,0.0,0.0,0.2,10.7,248.25,0.6
2097,2008-02-29,0.0,0.0,0.0,0.0,0.0,12.3,248.25,0.6
2098,2008-03-01,2.0,3.0,1.4,0.6,4.0,12.0,248.25,0.6
2099,2008-03-02,0.0,0.0,0.0,0.0,0.0,11.0,248.25,0.6
2100,2008-03-03,0.0,0.0,0.0,0.0,0.0,13.3,248.25,0.6
2101,2008-03-04,5.0,4.6,6.4,4.0,7.8,13.4,248.25,0.6
2102,2008-03-05,2.0,2.0,7.4,0.2,0.6,7.8,248.26,0.6
2103,2008-03-06,1.0,0.0,2.6,0.0,0.2,3.05,248.27,0.6
2104,2008-03-07,0.0,1.2,4.2,0.0,0.0,3.6,248.27,0.6
2105,2008-03-08,0.0,0.6,0.6,0.2,0.4,5.15,248.28,0.6
2106,2008-03-09,0.2,0.0,0.0,0.0,0.2,8.0,248.29,0.6
2107,2008-03-10,2.6,6.0,1.4,1.8,5.0,8.9,248.3,0.6
2108,2008-03-11,3.8,5.8,3.8,4.0,9.4,8.85,248.32,0.6
2109,2008-03-12,0.0,0.0,0.0,0.0,0.2,11.05,248.37,0.6
2110,2008-03-13,0.0,0.0,0.0,0.0,0.0,11.05,248.39,0.6
2111,2008-03-14,0.0,0.0,0.0,0.0,0.0,11.3,248.41,0.6
2112,2008-03-15,0.0,0.0,0.0,0.0,0.0,11.85,248.43,0.6
2113,2008-03-16,0.4,3.0,0.4,0.0,1.0,11.45,248.43,0.6
2114,2008-03-17,0.0,0.8,0.2,0.0,0.8,11.65,248.44,0.6
2115,2008-03-18,4.0,6.2,7.0,1.2,10.6,11.8,248.45,0.6
2116,2008-03-19,0.0,0.0,0.2,0.0,0.2,8.15,248.46,0.6
2117,2008-03-20,3.8,3.8,1.0,1.4,5.0,8.9,248.47,0.6
2118,2008-03-21,15.0,13.0,6.6,18.6,27.0,5.3,248.47,0.6
2119,2008-03-22,15.6,14.4,12.6,21.8,19.2,6.9,248.79,0.6
2120,2008-03-23,11.0,9.2,9.8,8.2,9.0,8.55,248.94,0.6
2121,2008-03-24,4.0,4.4,6.6,6.6,5.0,5.1,249.07,0.6
2122,2008-03-25,0.0,0.0,0.4,0.0,0.0,3.7,249.18,0.6
2123,2008-03-26,2.4,3.0,2.2,0.0,1.2,7.9,249.24,0.6
2124,2008-03-27,5.4,3.4,3.8,5.2,4.8,9.9,249.29,0.6
2125,2008-03-28,2.4,2.8,2.4,2.6,3.8,9.1,249.33,0.6
2126,2008-03-29,0.2,0.0,0.2,0.0,0.0,7.55,249.37,0.6
2127,2008-03-30,0.0,0.0,0.0,0.0,0.2,12.25,249.41,0.6
2128,2008-03-31,0.0,0.0,0.0,0.0,0.0,14.65,249.43,0.6
2129,2008-04-01,0.0,0.0,0.0,0.0,0.0,15.8,249.45,0.6
2130,2008-04-02,0.0,0.0,0.0,0.0,0.0,15.2,249.47,0.6
2131,2008-04-03,0.0,0.0,0.0,0.0,0.2,13.95,249.48,0.6
2132,2008-04-04,0.0,0.0,0.0,0.0,0.0,11.8,249.5,0.6
2133,2008-04-05,0.0,0.2,0.0,0.0,0.0,11.2,249.5,0.6
2134,2008-04-06,0.0,0.0,0.2,0.0,0.0,10.3,249.51,0.6
2135,2008-04-07,0.0,0.0,0.0,0.0,0.0,10.7,249.52,0.6
2136,2008-04-08,0.6,2.2,0.4,0.6,0.6,13.55,249.52,0.6
2137,2008-04-09,11.6,12.4,7.6,13.4,11.8,12.45,249.53,0.6
2138,2008-04-10,8.2,23.4,8.4,9.6,7.6,13.6,249.58,0.6
2139,2008-04-11,6.2,9.0,4.2,3.0,10.2,15.35,249.66,0.6
2140,2008-04-12,3.0,1.4,2.0,0.4,3.4,13.95,249.71,0.6
2141,2008-04-13,0.4,0.0,0.6,0.0,0.8,10.95,249.76,0.6
2142,2008-04-14,5.8,4.2,5.6,4.2,9.2,12.35,249.79,0.6
2143,2008-04-15,4.8,5.2,3.4,3.6,10.2,11.5,249.84,0.6
2144,2008-04-16,0.0,0.0,0.0,0.0,0.0,8.9,249.88,0.6
2145,2008-04-17,13.4,17.0,12.2,8.2,11.0,12.35,249.91,0.6
2146,2008-04-18,13.8,16.4,10.2,13.6,14.0,12.4,250.0,0.6
2147,2008-04-19,11.2,16.0,7.4,13.2,10.8,13.3,250.37,0.6
2148,2008-04-20,0.0,0.0,0.0,0.0,0.0,13.6,250.56,0.6
2149,2008-04-21,13.8,17.0,14.2,15.2,19.4,15.3,250.67,0.6
2150,2008-04-22,4.6,4.8,2.4,9.8,14.2,11.05,250.85,0.6
2151,2008-04-23,0.0,0.0,0.0,0.0,0.0,12.5,251.0,0.6
2152,2008-04-24,0.0,0.0,0.2,0.0,0.0,13.8,251.09,0.6
2153,2008-04-25,0.0,0.0,0.0,0.0,0.0,14.35,251.14,0.6
2154,2008-04-26,0.0,0.0,0.0,0.0,0.0,16.65,251.19,0.6
2155,2008-04-27,0.0,0.0,0.0,0.0,0.0,15.25,251.22,0.6
2156,2008-04-28,0.0,0.2,0.0,0.0,0.0,14.2,251.25,0.6
2157,2008-04-29,5.4,7.8,4.8,4.2,7.8,14.85,251.28,0.6
2158,2008-04-30,0.2,0.8,0.0,0.0,0.0,11.15,251.31,0.6
2159,2008-05-01,3.8,0.8,2.4,0.6,1.2,14.8,251.33,0.6
2160,2008-05-02,0.0,0.0,0.0,0.0,0.0,13.45,251.35,0.6
2161,2008-05-03,0.0,0.0,0.0,0.0,0.0,18.4,251.36,0.6
2162,2008-05-04,0.0,0.0,0.0,0.0,0.0,17.5,251.36,0.6
2163,2008-05-05,0.0,0.0,1.0,0.0,0.0,18.2,251.37,0.6
2164,2008-05-06,0.0,0.0,0.0,0.0,0.0,13.65,251.38,0.6
2165,2008-05-07,0.0,0.0,0.0,0.0,0.0,16.95,251.39,0.6
2166,2008-05-08,0.0,0.0,0.0,0.0,0.0,15.4,251.39,0.6
2167,2008-05-09,0.0,0.0,0.0,0.0,0.0,17.7,251.4,0.6
2168,2008-05-10,0.0,0.0,0.0,0.0,0.0,20.7,251.4,0.6
2169,2008-05-11,0.0,0.0,0.0,0.0,0.0,19.25,251.4,0.6
2170,2008-05-12,0.0,0.0,0.0,0.0,0.0,18.15,251.4,1.07
2171,2008-05-13,0.0,0.0,0.0,0.0,0.0,18.2,251.39,1.07
2172,2008-05-14,1.8,1.6,1.4,1.2,11.2,18.45,251.38,1.07
2173,2008-05-15,0.2,0.0,0.0,0.0,0.0,17.15,251.37,1.07
2174,2008-05-16,0.0,0.8,0.2,0.0,0.2,17.8,251.36,1.07
2175,2008-05-17,2.6,4.4,2.4,1.0,3.2,16.9,251.35,0.6
2176,2008-05-18,4.4,8.6,4.8,3.6,7.0,17.75,251.35,0.6
2177,2008-05-19,2.2,5.6,5.0,1.8,2.0,15.6,251.36,1.07
2178,2008-05-20,,,,18.2,9.6,17.05,251.38,2.0
2179,2008-05-21,2.6,1.0,2.8,0.8,1.4,15.45,251.42,2.25
2180,2008-05-22,9.6,10.6,11.6,8.0,12.6,16.65,251.42,2.0
2181,2008-05-23,0.0,0.0,0.0,0.0,0.0,15.8,251.45,2.0
2182,2008-05-24,0.0,0.0,0.0,0.0,0.0,17.15,251.43,2.0
2183,2008-05-25,0.0,0.0,0.0,0.0,0.2,18.6,251.41,2.0
2184,2008-05-26,0.0,0.0,0.0,0.0,0.0,19.8,251.39,1.56
2185,2008-05-27,0.0,0.0,0.0,0.0,0.0,22.4,251.39,1.07
2186,2008-05-28,0.0,0.0,0.0,0.0,0.0,24.2,251.38,1.07
2187,2008-05-29,16.0,22.2,9.6,8.4,12.2,23.4,251.38,1.07
2188,2008-05-30,5.2,9.0,8.4,12.4,16.0,19.95,251.38,1.07
2189,2008-05-31,0.0,0.0,0.0,0.2,0.0,15.85,251.42,0.6
2190,2008-06-01,0.0,0.0,0.0,0.0,0.0,18.7,251.44,0.6
2191,2008-06-02,1.4,1.4,1.8,0.0,0.6,21.3,251.44,0.6
2192,2008-06-03,5.8,7.2,6.4,3.4,6.4,18.65,251.44,1.07
2193,2008-06-04,0.4,0.4,0.6,0.4,0.6,17.95,251.45,1.07
2194,2008-06-05,0.0,0.0,0.0,0.0,0.0,18.4,251.44,1.07
2195,2008-06-06,3.2,0.2,9.8,0.0,0.4,18.0,251.43,1.07
2196,2008-06-07,4.6,2.8,2.6,6.0,1.4,18.7,251.42,0.6
2197,2008-06-08,4.0,1.0,2.2,2.8,4.0,17.55,251.44,0.6
2198,2008-06-09,0.2,0.0,0.2,6.6,0.4,17.45,251.45,1.07
2199,2008-06-10,0.0,0.0,0.0,0.0,0.0,20.65,251.45,1.07
2200,2008-06-11,0.0,0.0,0.0,0.0,0.0,21.35,251.45,1.07
2201,2008-06-12,2.4,6.4,3.2,4.0,5.6,19.65,251.44,1.07
2202,2008-06-13,15.2,12.6,,9.6,22.0,17.75,251.43,1.07
2203,2008-06-14,5.8,4.2,5.8,5.6,13.6,18.1,251.48,0.6
2204,2008-06-15,0.0,0.0,0.0,0.0,0.0,13.85,251.5,0.6
2205,2008-06-16,0.4,0.8,1.4,0.4,5.2,17.35,251.52,1.7
2206,2008-06-17,0.8,28.6,1.2,1.6,2.0,18.25,251.5,1.7
2207,2008-06-18,20.6,6.8,0.8,1.4,3.8,20.55,251.54,1.07
2208,2008-06-19,0.0,0.0,0.0,0.0,0.0,20.8,251.58,1.07
2209,2008-06-20,0.0,0.0,0.0,0.0,0.0,22.35,251.58,1.89
2210,2008-06-21,0.0,0.0,0.0,0.0,0.0,23.75,251.56,2.0
2211,2008-06-22,0.0,0.0,0.0,0.0,0.0,25.4,251.54,2.0
2212,2008-06-23,0.0,0.0,0.0,0.0,0.0,25.55,251.52,1.56
2213,2008-06-24,0.0,0.0,0.0,0.0,0.0,24.3,251.5,0.6
2214,2008-06-25,0.0,0.0,0.0,0.0,0.0,24.65,251.5,1.07
2215,2008-06-26,0.0,0.0,0.0,0.0,0.0,25.25,251.48,1.07
2216,2008-06-27,0.0,0.0,0.0,0.0,0.0,24.55,251.45,1.07
2217,2008-06-28,0.0,0.0,0.0,0.0,0.0,25.15,251.45,0.6
2218,2008-06-29,0.0,0.0,0.0,0.0,0.0,24.95,251.44,0.6
2219,2008-06-30,0.0,0.0,0.0,0.0,0.0,,251.44,1.07
2220,2008-07-01,0.0,0.2,0.0,0.0,0.2,25.85,251.42,0.95
2221,2008-07-02,0.0,0.0,0.0,0.0,0.0,25.6,251.4,1.5
2222,2008-07-03,0.0,0.0,0.0,0.0,0.0,24.85,251.38,1.5
2223,2008-07-04,0.0,0.0,0.0,0.0,0.0,24.65,251.36,1.5
2224,2008-07-05,0.0,0.0,0.0,0.0,0.0,22.85,251.33,1.5
2225,2008-07-06,0.0,0.0,0.0,0.0,0.0,22.55,251.3,1.5
2226,2008-07-07,0.0,0.0,0.0,0.0,0.2,24.0,251.27,1.5
2227,2008-07-08,0.0,0.0,0.0,0.0,0.0,23.65,251.24,1.5
2228,2008-07-09,0.0,0.0,0.0,0.0,0.0,19.7,251.21,1.5
2229,2008-07-10,0.0,0.0,0.0,0.0,0.0,21.0,251.18,1.5
2230,2008-07-11,0.0,0.0,0.0,0.0,0.0,23.5,251.15,1.64
2231,2008-07-12,0.0,0.0,0.0,0.0,0.0,23.7,251.12,2.0
2232,2008-07-13,2.2,1.0,3.6,4.0,6.4,23.85,251.08,2.0
2233,2008-07-14,0.0,0.0,0.0,0.0,0.0,21.5,251.05,2.0
2234,2008-07-15,0.0,0.0,0.0,0.0,0.0,19.9,251.0,2.0
2235,2008-07-16,0.0,0.0,0.0,0.0,0.0,21.85,250.97,2.0
2236,2008-07-17,0.0,0.0,0.0,0.0,0.0,21.7,250.94,2.0
2237,2008-07-18,0.0,0.0,0.0,0.0,0.0,21.95,250.91,2.0
2238,2008-07-19,0.0,0.0,0.0,0.0,0.0,22.2,250.86,2.0
2239,2008-07-20,0.0,0.0,0.0,0.0,0.0,23.0,250.82,2.0
2240,2008-07-21,0.0,0.0,0.0,0.0,0.0,23.35,251.79,2.0
2241,2008-07-22,0.0,0.0,0.0,0.0,0.0,22.9,250.75,2.0
2242,2008-07-23,0.0,0.0,0.0,0.0,0.0,18.75,250.71,2.0
2243,2008-07-24,0.0,0.0,0.0,0.0,0.0,20.45,250.67,2.0
2244,2008-07-25,0.0,0.0,0.0,0.0,0.0,21.65,250.62,2.0
2245,2008-07-26,0.0,0.0,0.0,0.0,0.0,22.0,250.59,2.0
2246,2008-07-27,0.0,0.0,0.0,0.0,0.0,25.4,250.56,2.0
2247,2008-07-28,0.0,0.0,0.0,0.0,0.0,25.4,250.52,2.0
2248,2008-07-29,0.0,0.0,0.0,0.0,0.0,24.7,250.48,2.0
2249,2008-07-30,1.8,0.0,0.0,0.0,0.0,26.35,250.44,2.28
2250,2008-07-31,0.0,0.6,0.0,0.0,0.0,26.6,250.4,2.5
2251,2008-08-01,0.0,0.0,0.0,0.0,0.0,,250.36,2.5
2252,2008-08-02,0.0,0.0,0.0,0.0,0.0,26.1,250.32,2.5
2253,2008-08-03,0.0,0.0,0.0,0.0,0.0,25.85,250.28,2.5
2254,2008-08-04,0.0,0.0,0.0,0.0,0.0,26.1,250.22,2.5
2255,2008-08-05,0.0,0.0,0.0,0.0,0.0,24.9,250.16,2.5
2256,2008-08-06,4.6,0.2,1.8,5.8,9.2,25.4,250.12,2.5
2257,2008-08-07,0.0,0.0,0.2,0.0,0.0,,250.09,2.5
2258,2008-08-08,0.0,0.0,0.0,0.0,0.0,25.65,250.04,2.5
2259,2008-08-09,0.0,0.0,0.0,0.0,0.0,24.6,249.99,2.5
2260,2008-08-10,0.0,0.0,0.0,0.0,0.0,22.95,249.93,2.5
2261,2008-08-11,0.0,0.0,0.0,0.0,0.0,23.8,249.89,2.5
2262,2008-08-12,0.0,0.0,0.0,0.0,0.0,24.1,249.84,2.82
2263,2008-08-13,0.0,0.0,0.0,0.0,0.0,25.45,249.78,3.0
2264,2008-08-14,0.0,0.0,0.0,0.0,0.0,25.9,249.73,3.0
2265,2008-08-15,9.4,11.2,12.6,14.4,13.4,26.4,249.68,3.0
2266,2008-08-16,0.4,13.2,1.2,0.6,0.6,20.25,249.63,3.0
2267,2008-08-17,0.0,0.0,0.0,0.0,0.0,20.9,249.58,3.0
2268,2008-08-18,0.0,0.0,0.0,0.0,0.0,20.15,249.52,3.0
2269,2008-08-19,0.0,0.0,0.0,0.0,0.0,21.85,249.46,3.0
2270,2008-08-20,0.0,0.0,0.0,0.0,0.0,23.5,249.4,3.0
2271,2008-08-21,0.0,0.0,0.0,0.0,0.0,22.85,249.34,3.0
2272,2008-08-22,0.0,0.0,0.0,0.0,0.0,24.2,249.29,3.0
2273,2008-08-23,6.0,0.0,2.0,4.4,9.8,24.5,249.22,3.0
2274,2008-08-24,0.0,0.0,0.0,0.0,0.0,20.9,249.18,3.0
2275,2008-08-25,0.0,0.0,0.0,0.0,0.0,22.55,249.13,3.0
2276,2008-08-26,0.0,0.0,0.0,0.0,0.0,24.7,249.06,3.0
2277,2008-08-27,0.0,0.0,0.0,0.0,0.0,24.2,249.01,3.0
2278,2008-08-28,0.0,0.0,0.0,0.0,0.0,23.55,248.94,3.0
2279,2008-08-29,0.0,0.0,0.0,0.0,0.0,23.4,248.88,3.0
2280,2008-08-30,0.0,0.0,0.0,0.0,0.0,24.45,248.83,3.0
2281,2008-08-31,0.0,0.0,0.0,0.0,0.0,24.5,248.77,3.0
2282,2008-09-01,0.0,0.0,0.0,0.0,0.0,24.45,248.72,3.0
2283,2008-09-02,0.0,0.0,0.0,0.0,0.0,23.75,248.65,3.0
2284,2008-09-03,0.0,0.0,0.0,0.0,0.0,23.3,248.6,3.0
2285,2008-09-04,0.0,0.0,0.0,0.0,0.0,22.75,248.53,3.0
2286,2008-09-05,0.0,0.0,0.0,0.0,0.2,24.0,248.48,3.0
2287,2008-09-06,0.0,0.0,0.0,0.0,0.0,,248.42,3.0
2288,2008-09-07,0.0,0.0,0.0,0.0,0.0,25.85,248.37,3.0
2289,2008-09-08,0.0,0.0,0.0,0.0,0.0,21.9,248.31,3.0
2290,2008-09-09,0.0,0.0,0.0,0.0,0.0,20.2,248.24,3.0
2291,2008-09-10,0.0,0.0,0.0,0.0,0.0,24.85,248.19,3.0
2292,2008-09-11,0.0,0.0,0.0,0.0,0.0,,248.13,3.0
2293,2008-09-12,5.8,0.0,16.2,8.0,3.0,25.9,248.07,3.0
2294,2008-09-13,6.6,16.8,10.2,16.8,13.6,23.7,248.02,3.0
2295,2008-09-14,14.2,15.4,11.0,10.4,9.2,15.75,247.98,3.0
2296,2008-09-15,0.0,0.0,0.2,0.2,0.0,16.4,247.96,2.81
2297,2008-09-16,0.0,0.0,0.0,0.0,0.0,14.4,247.9,2.7
2298,2008-09-17,0.0,0.0,0.0,0.0,0.0,14.25,247.84,2.7
2299,2008-09-18,0.0,0.0,0.0,0.0,0.0,16.8,247.79,2.7
2300,2008-09-19,3.4,4.4,4.0,2.4,3.4,18.05,247.73,2.7
2301,2008-09-20,0.0,0.0,0.2,0.0,0.0,15.25,247.67,2.7
2302,2008-09-21,0.0,0.0,0.0,0.0,0.0,15.8,247.61,2.7
2303,2008-09-22,0.0,0.0,0.0,0.0,0.0,14.0,247.57,2.7
2304,2008-09-23,0.0,0.0,0.0,0.0,0.0,15.5,247.52,2.7
2305,2008-09-24,0.0,0.0,0.0,0.0,0.0,15.9,247.46,2.7
2306,2008-09-25,0.0,0.0,1.0,0.0,0.0,15.3,247.4,2.86
2307,2008-09-26,0.0,0.0,1.0,0.0,0.0,15.9,247.35,3.0
2308,2008-09-27,0.0,0.4,0.2,0.0,0.0,14.6,247.28,3.0
