,Date,Rainfall_Gallicano,Rainfall_Pontetetto,Rainfall_Monte_Serra,Rainfall_Orentano,Rainfall_Borgo_a_Mozzano,Rainfall_Piaggione,Rainfall_Calavorno,Rainfall_Croce_Arcana,Rainfall_Tereglio_Coreglia_Antelminelli,Rainfall_Fabbriche_di_Vallico,Depth_to_Groundwater_LT2,Depth_to_Groundwater_SAL,Depth_to_Groundwater_PAG,Depth_to_Groundwater_CoS,Depth_to_Groundwater_DIEC,Temperature_Orentano,Temperature_Monte_Serra,Temperature_Ponte_a_Moriano,Temperature_Lucca_Orto_Botanico,Volume_POL,Volume_CC1,Volume_CC2,Volume_CSA,Volume_CSAL,Hydrometry_Monte_S_Quirico,Hydrometry_Piaggione
3688,2008-04-09,2.0,0.4,7.6,0.4,1.0,1.2,1.2,0.4,8.8,2.2,-14.42,-5.98,,-4.83,,13.55,9.0,14.45,13.95,-9475.766667,-15171.14667,-10619.62933,,,0.29,0.25
3689,2008-04-10,21.0,11.6,2.4,7.6,15.2,13.6,14.0,1.6,5.2,18.8,-14.4,-5.99,,-4.84,,15.7,11.35,15.1,16.0,-9475.766667,-15171.14667,-10619.62933,,,0.37,0.31
3690,2008-04-11,3.6,2.2,22.4,3.0,4.4,5.6,3.4,2.4,31.6,0.8,-14.4,-6.0,,-4.84,,16.45,9.95,14.95,16.45,-9475.766667,-15171.14667,-10619.62933,,,0.43,0.34
3691,2008-04-12,30.6,5.6,3.4,12.2,16.2,11.0,25.4,0.8,7.6,43.0,-14.44,-5.98,,-4.87,,15.75,6.0,11.25,15.45,-9475.766667,-15171.14667,-10619.62933,,,0.68,1.51
3692,2008-04-13,2.0,1.0,26.0,20.2,5.2,3.4,7.0,0.0,1.8,6.2,-14.47,-5.95,,-4.9,,11.2,7.85,12.95,11.55,-9001.978333,-14412.58933,-10088.64787,,,0.53,0.79
3693,2008-04-14,2.0,4.0,6.8,2.6,7.8,2.6,3.8,0.0,17.2,4.4,-14.45,-5.93,,-4.87,,12.1,7.75,12.55,13.4,-9475.766667,-15171.14667,-10619.62933,,,0.48,0.51
3694,2008-04-15,19.4,5.6,6.6,2.2,10.2,7.6,17.8,1.4,1.2,19.0,-14.42,-5.92,,-4.81,,12.55,6.2,10.15,13.65,-9475.766667,-15171.14667,-10619.62933,,,0.47,0.43
3695,2008-04-16,0.0,3.4,0.0,4.8,0.2,3.8,0.0,0.8,0.0,0.2,-14.43,-5.92,,-4.83,,8.75,8.45,11.2,9.75,-9475.766667,-15171.14667,-10619.62933,,,0.43,0.33
3696,2008-04-17,0.0,0.0,14.6,0.2,0.0,0.0,0.0,0.0,17.6,0.0,-14.37,-5.91,,-4.83,,12.6,7.35,12.7,13.65,-9475.766667,-15171.14667,-10619.62933,,,0.45,0.35
3697,2008-04-18,,21.2,17.4,20.6,33.6,29.8,36.6,2.4,30.6,,-14.31,-5.93,,-4.76,,13.0,8.4,12.85,13.25,-9475.766667,-15171.14667,-10619.62933,,,0.79,
3698,2008-04-19,25.2,10.6,2.2,2.0,24.2,13.4,20.6,0.8,2.2,17.0,-14.33,-5.89,,-4.74,,15.35,11.35,13.95,15.25,-9475.766667,-15171.14667,-10619.62933,,,0.83,
3699,2008-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.34,-5.8,,-4.75,,13.95,11.9,15.0,14.55,-9001.978333,-14412.58933,-10088.64787,,,0.68,1.48
3700,2008-04-21,9.0,10.8,21.4,9.8,9.2,9.2,5.8,0.0,21.4,12.8,-14.29,-5.75,,-4.66,,16.15,8.6,12.25,16.95,-9475.766667,-15171.14667,-10619.62933,,,0.63,1.29
3701,2008-04-22,25.6,8.6,0.8,7.6,24.4,19.4,33.0,0.2,26.6,34.4,-14.3,-5.72,,-4.61,,13.7,7.85,12.25,13.2,-9475.766667,-15171.14667,-10619.62933,,,0.74,
3702,2008-04-23,4.0,0.2,0.0,0.0,7.0,4.2,7.8,0.2,0.0,11.0,-14.36,-5.7,,-4.67,,12.7,10.55,13.7,13.85,-9475.766667,-15171.14667,-10619.62933,,,0.71,
3703,2008-04-24,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.2,0.0,-14.4,-5.7,,-4.71,,14.0,11.7,15.85,14.9,-9475.766667,-15171.14667,-10619.62933,,,0.62,1.22
3704,2008-04-25,0.0,0.0,1.2,0.0,0.8,0.0,0.2,0.0,0.0,4.2,-14.4,-5.69,,-4.74,,15.0,11.9,14.8,16.75,-9475.766667,-15171.14667,-10619.62933,,,0.55,0.91
3705,2008-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.39,-5.68,,-4.74,,14.75,12.0,16.25,16.35,-9475.766667,-15171.14667,-10619.62933,,,0.51,0.68
3706,2008-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.38,-5.68,,-4.75,,13.5,11.05,15.2,14.85,-9001.978333,-14412.58933,-10088.64787,,,0.47,0.46
3707,2008-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.32,-5.69,,-4.77,,15.6,10.85,14.55,16.4,-9475.766667,-15171.14667,-10619.62933,,,0.45,0.4
3708,2008-04-29,6.4,5.6,6.4,6.0,5.2,5.0,6.4,0.0,6.0,7.2,-14.26,-5.7,,-4.75,,16.3,7.05,12.1,16.75,-9475.766667,-15171.14667,-10619.62933,,,0.44,0.38
3709,2008-04-30,1.0,0.2,0.2,0.6,0.8,0.6,0.8,0.0,0.0,1.8,-14.27,-5.72,,-4.77,,11.5,8.4,14.3,12.95,-9475.766667,-15171.14667,-10619.62933,,,0.4,0.37
3710,2008-05-01,0.8,0.2,0.0,0.0,0.6,0.0,0.6,0.8,1.8,0.4,-14.3,-5.73,,-4.8,,15.9,10.15,14.7,16.1,-10301.30555,-15481.30581,-11458.34374,,,0.37,0.35
3711,2008-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.32,-5.76,,-4.82,,13.6,12.85,15.25,14.6,-10301.30555,-15481.30581,-11458.34374,,,0.38,0.33
3712,2008-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.32,-5.8,,-4.89,,15.9,15.55,18.5,16.9,-10301.30555,-15481.30581,-11458.34374,,,0.34,0.33
3713,2008-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.3,-5.82,,-4.94,,17.65,15.1,17.8,19.25,-9786.240271,-14707.24052,-10885.42655,,,0.29,0.32
3714,2008-05-05,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.6,0.0,-14.3,-5.84,,-4.94,,18.7,10.85,14.05,19.85,-10301.30555,-15481.30581,-11458.34374,,,0.31,0.32
3715,2008-05-06,0.0,0.4,0.0,0.6,0.0,1.2,0.2,0.8,0.0,0.0,-14.3,-5.85,,-4.97,,12.9,11.85,15.95,14.05,-10301.30555,-15481.30581,-11458.34374,,,0.29,0.31
3716,2008-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.29,-5.87,,-5.05,,16.0,13.45,17.75,17.05,-10301.30555,-15481.30581,-11458.34374,,,0.29,0.31
3717,2008-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.28,-5.91,,-5.12,,16.4,14.5,17.8,17.75,-10301.30555,-15481.30581,-11458.34374,,,0.29,0.29
3718,2008-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.27,-5.94,,-5.16,,16.8,15.6,18.6,18.3,-10301.30555,-15481.30581,-11458.34374,,,0.28,0.28
3719,2008-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.26,-5.97,,-5.2,,17.15,15.85,19.0,18.75,-10301.30555,-15481.30581,-11458.34374,,,0.26,0.28
3720,2008-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.27,-5.96,,-5.28,,17.95,15.15,17.6,19.85,-9786.240271,-14707.24052,-10885.42655,,,0.24,0.28
3721,2008-05-12,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.26,-5.97,,-5.28,,18.2,12.35,17.95,19.2,-10301.30555,-15481.30581,-11458.34374,,,0.27,0.29
3722,2008-05-13,0.0,1.0,0.2,2.0,0.2,0.2,0.0,0.0,0.0,0.4,-14.25,-6.0,,-5.28,,17.05,13.4,18.15,18.05,-10301.30555,-15481.30581,-11458.34374,,,0.27,0.28
3723,2008-05-14,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.4,2.0,0.0,-14.26,-6.04,,-5.33,,18.0,13.5,18.4,18.8,-10301.30555,-15481.30581,-11458.34374,,,0.25,0.28
3724,2008-05-15,0.0,0.0,0.0,0.2,0.2,4.4,0.0,0.4,0.0,1.8,-14.27,-6.08,,-5.4,,18.2,11.85,16.95,19.8,-10301.30555,-15481.30581,-11458.34374,,,0.25,0.28
3725,2008-05-16,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,2.6,0.0,-14.26,-6.08,,-5.4,,18.1,11.8,17.05,19.05,-10301.30555,-15481.30581,-11458.34374,,,0.26,0.28
3726,2008-05-17,5.2,4.8,22.6,1.4,4.0,4.6,4.0,0.8,16.4,6.8,-14.24,-6.07,,-5.4,,18.55,12.75,17.25,18.35,-10301.30555,-15481.30581,-11458.34374,,,0.27,0.28
3727,2008-05-18,17.6,17.6,21.0,18.4,23.0,20.4,24.2,5.0,15.4,18.4,-14.21,-6.03,,-5.35,,18.3,11.1,16.6,18.05,-9786.240271,-14707.24052,-10885.42655,,,0.31,0.29
3728,2008-05-19,3.6,1.8,21.0,2.4,1.8,3.0,2.6,2.4,3.2,3.2,-14.18,-6.02,,-5.33,,15.85,12.3,16.8,16.4,-10301.30555,-15481.30581,-11458.34374,,,0.3,0.28
3729,2008-05-20,14.0,23.8,,28.0,20.6,20.8,18.4,,18.8,17.4,-14.17,-6.02,,-5.24,,18.45,10.15,16.0,18.85,-10301.30555,-15481.30581,-11458.34374,,,0.37,0.31
3730,2008-05-21,3.8,4.4,1.2,5.8,7.8,4.0,6.6,14.0,3.4,7.0,-14.22,-6.03,,-5.23,,16.8,12.1,18.7,17.1,-10301.30555,-15481.30581,-11458.34374,,,0.46,0.38
3731,2008-05-22,11.8,32.2,23.4,,10.2,12.4,6.4,7.6,6.2,15.6,-14.24,-5.99,,-5.2,,19.5,11.65,16.9,20.2,-10301.30555,-15481.30581,-11458.34374,,,0.4,0.28
3732,2008-05-23,3.6,4.4,0.0,2.4,1.6,3.2,0.6,0.0,0.0,0.2,-14.25,-5.97,,-5.1,,16.4,11.8,17.45,17.5,-10301.30555,-15481.30581,-11458.34374,,,0.34,0.27
3733,2008-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.25,-5.96,,-5.09,,17.85,13.8,18.5,18.8,-10301.30555,-15481.30581,-11458.34374,,,0.31,0.26
3734,2008-05-25,0.4,0.6,0.4,0.0,0.6,0.6,0.4,0.2,0.6,0.8,-14.26,-5.93,,-5.1,,19.75,15.35,20.0,20.5,-9786.240271,-14707.24052,-10885.42655,,,0.28,0.26
3735,2008-05-26,0.2,0.4,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,-14.26,-5.94,,-5.08,,19.65,18.95,23.2,19.85,-10301.30555,-15481.30581,-11458.34374,,,0.27,0.25
3736,2008-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.24,-5.99,,-5.14,,22.85,21.0,24.65,23.1,-10301.30555,-15481.30581,-11458.34374,,,0.29,0.25
3737,2008-05-28,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,-14.26,-6.01,,-5.22,,24.85,19.2,23.0,26.05,-10301.30555,-15481.30581,-11458.34374,,,0.27,0.25
3738,2008-05-29,6.8,1.2,29.0,1.8,7.0,2.0,7.2,0.6,20.6,1.6,-14.25,-6.02,,-5.23,,25.35,16.05,19.25,25.5,-10301.30555,-15481.30581,-11458.34374,,,0.29,0.27
3739,2008-05-30,8.8,16.8,,16.2,8.8,13.6,9.0,10.2,9.2,14.0,-14.26,-6.0,,-5.18,,18.7,11.95,15.8,19.15,-10301.30555,-15481.30581,-11458.34374,,,0.29,0.27
3740,2008-05-31,7.4,7.6,3.4,11.6,7.4,8.2,6.0,1.4,0.0,14.6,-14.29,-6.01,,-5.15,,18.0,14.95,18.55,17.6,-10301.30555,-15481.30581,-11458.34374,,,0.3,0.26
3741,2008-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.28,-5.99,,-5.15,,19.4,16.6,20.55,19.7,-9809.7,-14938.83867,-11287.672,,,0.27,0.25
3742,2008-06-02,0.0,0.0,2.6,0.0,0.0,0.0,0.0,1.2,2.8,0.0,-14.26,-5.98,,-5.08,,21.0,16.15,19.15,21.8,-10326.0,-15725.09333,-11881.76,,,0.26,0.25
3743,2008-06-03,0.8,1.4,0.2,1.6,1.0,2.0,1.6,0.0,0.0,1.8,-14.25,-6.0,,-5.07,,17.1,13.8,18.65,17.6,-10326.0,-15725.09333,-11881.76,,,0.24,0.25
3744,2008-06-04,0.4,0.0,1.8,0.2,0.0,0.0,0.0,3.0,4.4,0.0,-14.23,-6.03,,-5.13,,19.2,12.3,18.05,20.55,-10326.0,-15725.09333,-11881.76,,,0.25,0.25
3745,2008-06-05,0.6,4.8,9.2,0.2,10.8,20.4,12.8,2.2,4.6,3.8,-14.23,-6.02,,-5.01,,19.6,11.8,17.4,20.15,-10326.0,-15725.09333,-11881.76,,,0.27,0.25
3746,2008-06-06,0.0,5.0,0.0,4.0,0.2,2.8,2.0,0.0,0.2,1.0,-14.23,-6.03,,-5.14,,16.8,13.25,17.8,17.65,-10326.0,-15725.09333,-11881.76,,,0.26,0.24
3747,2008-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.8,0.0,-14.23,-6.06,,-5.18,,18.85,13.85,18.3,19.4,-10326.0,-15725.09333,-11881.76,,,0.24,0.24
3748,2008-06-08,2.4,0.2,18.0,0.2,1.2,2.2,0.0,0.2,2.0,0.4,-14.24,-6.03,,-5.18,,18.8,14.95,18.9,19.55,-9809.7,-14938.83867,-11287.672,,,0.26,0.24
3749,2008-06-09,2.6,6.8,14.4,8.2,1.6,1.2,2.4,9.4,2.8,1.0,-14.27,-6.04,,-5.13,,19.25,15.5,19.85,19.2,-10326.0,-15725.09333,-11881.76,,,0.26,0.25
3750,2008-06-10,1.2,0.2,0.8,0.4,3.0,6.6,2.0,1.0,0.2,0.4,-14.29,-6.06,,-5.17,,20.7,16.85,21.65,21.3,-10326.0,-15725.09333,-11881.76,,,0.24,0.24
3751,2008-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-14.27,-6.07,,-5.2,,21.35,15.3,20.5,22.45,-10326.0,-15725.09333,-11881.76,,,0.24,0.23
3752,2008-06-12,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,-14.23,-6.07,,-5.21,,20.55,13.45,19.05,21.6,-10326.0,-15725.09333,-11881.76,,,0.27,0.25
3753,2008-06-13,0.6,1.8,28.2,1.0,6.4,5.6,1.0,3.6,2.2,6.6,-14.23,-6.08,,-5.19,,20.45,13.15,19.55,21.65,-10326.0,-15725.09333,-11881.76,,,0.26,0.24
3754,2008-06-14,,,22.2,29.0,25.2,17.4,23.0,21.8,19.2,28.8,-14.24,-6.07,,-5.17,,20.1,11.95,17.55,19.6,-10326.0,-15725.09333,-11881.76,,,0.34,0.37
3755,2008-06-15,0.0,1.2,0.2,6.6,0.0,1.8,0.0,1.4,0.2,0.4,-14.24,-6.0,,-5.12,,16.95,11.7,17.6,18.1,-9809.7,-14938.83867,-11287.672,,,0.34,0.27
3756,2008-06-16,1.4,3.0,2.0,0.6,1.0,1.4,0.6,0.0,1.6,2.0,-14.22,-5.96,,-5.06,,18.6,13.25,18.95,19.55,-10326.0,-15725.09333,-11881.76,,,0.32,0.24
3757,2008-06-17,6.6,1.4,6.0,0.0,2.8,1.4,2.2,0.6,14.6,3.4,-14.22,-5.98,,-5.05,,20.2,15.2,21.55,20.7,-10326.0,-15725.09333,-11881.76,,,0.29,0.24
3758,2008-06-18,39.0,1.2,0.4,6.6,17.2,8.4,22.2,23.6,4.6,13.6,-14.23,-6.01,,-5.13,,21.6,15.85,21.0,22.4,-10326.0,-15725.09333,-11881.76,,,0.44,0.73
3759,2008-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.25,-6.02,,-5.15,,21.0,16.75,20.7,22.15,-10326.0,-15725.09333,-11881.76,,,0.43,0.5
3760,2008-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.26,-6.0,,-5.18,,21.75,19.5,23.4,22.55,-10326.0,-15725.09333,-11881.76,,,0.38,0.24
3761,2008-06-21,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.26,-6.02,,-5.29,,23.55,23.2,24.6,24.35,-10326.0,-15725.09333,-11881.76,,,0.33,0.23
3762,2008-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0,-14.25,-6.0,,-5.42,,26.05,22.7,,26.85,-9809.7,-14938.83867,-11287.672,,,0.27,0.22
3763,2008-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.26,-6.02,,-5.44,,25.85,22.05,25.05,26.6,-10326.0,-15725.09333,-11881.76,,,0.24,0.22
3764,2008-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.25,-6.08,,-5.53,,24.7,22.25,25.3,25.75,-10326.0,-15725.09333,-11881.76,,,0.24,0.22
3765,2008-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.25,-6.11,,-5.61,,24.5,23.5,25.85,26.05,-10326.0,-15725.09333,-11881.76,,,0.24,0.21
3766,2008-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.25,-6.15,,-5.67,,24.95,23.1,26.0,26.55,-10326.0,-15725.09333,-11881.76,,,0.24,0.21
3767,2008-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.25,-6.18,,-5.76,,24.7,23.0,24.7,26.45,-10326.0,-15725.09333,-11881.76,,,0.23,0.22
3768,2008-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,-14.27,-6.21,,-5.72,,25.7,23.7,,27.05,-10326.0,-15725.09333,-11881.76,,,0.2,0.22
3769,2008-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.28,-6.18,,-5.85,,,23.0,,,-9809.7,-14938.83867,-11287.672,,,0.21,0.23
3770,2008-06-30,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,-14.28,-6.2,,-5.9,,,22.3,,,-10326.0,-15725.09333,-11881.76,,,0.21,0.23
3771,2008-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,-14.28,-6.26,,-5.98,,26.05,22.85,,26.85,-11635.70968,-16799.65935,-12876.24129,,,0.22,0.24
3772,2008-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,0.0,0.0,-14.28,-6.27,,-6.05,,26.5,21.95,26.15,,-11635.70968,-16799.65935,-12876.24129,,,0.21,
3773,2008-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.28,-6.29,,-6.11,,25.7,20.45,25.0,26.75,-11635.70968,-16799.65935,-12876.24129,,,0.2,
3774,2008-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,-14.3,-6.31,,-6.15,,26.35,18.45,23.25,27.05,-11635.70968,-16799.65935,-12876.24129,,,0.19,
3775,2008-07-05,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.32,-6.3,,-6.2,,23.45,18.0,22.5,25.15,-11635.70968,-16799.65935,-12876.24129,,,0.19,
3776,2008-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.32,-6.27,,-6.21,,23.45,19.35,24.5,24.8,-11053.92419,-15959.67639,-12232.42923,,,0.19,
3777,2008-07-07,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,-14.31,-6.27,,-6.24,,25.25,18.2,23.85,26.4,-11635.70968,-16799.65935,-12876.24129,,,0.19,
3778,2008-07-08,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,-14.35,-6.29,,-6.27,,24.7,15.4,20.6,25.35,-11635.70968,-16799.65935,-12876.24129,,,0.18,
3779,2008-07-09,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.37,-6.31,,-6.32,,21.3,16.45,21.45,21.9,-11635.70968,-16799.65935,-12876.24129,,,0.18,
3780,2008-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,-14.39,-6.32,,-6.37,,21.65,18.65,22.75,22.6,-11635.70968,-16799.65935,-12876.24129,,,0.19,
3781,2008-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.39,-6.34,,-6.38,,22.6,19.15,23.2,23.7,-11635.70968,-16799.65935,-12876.24129,,,0.18,
3782,2008-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.37,-6.35,,-6.46,,24.35,21.0,24.5,24.65,-11635.70968,-16799.65935,-12876.24129,,,0.18,
3783,2008-07-13,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-14.37,-6.31,,-6.52,,24.85,17.15,22.45,26.15,-11053.92419,-15959.67639,-12232.42923,,,0.18,
3784,2008-07-14,1.0,0.0,0.8,0.4,0.0,0.0,0.8,0.0,15.4,1.0,-14.41,-6.31,,-6.56,,23.7,15.25,20.9,25.45,-11635.70968,-16799.65935,-12876.24129,,,0.18,
3785,2008-07-15,4.4,0.0,0.0,0.0,0.6,0.4,4.6,3.4,0.2,4.0,-14.48,-6.34,,-6.65,,19.75,17.8,22.1,20.7,-11635.70968,-16799.65935,-12876.24129,,,0.18,
3786,2008-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.47,-6.38,,-6.74,,22.15,19.45,23.15,23.25,-11635.70968,-16799.65935,-12876.24129,,,0.18,
3787,2008-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.43,-6.38,,-6.77,,22.2,17.85,21.7,23.6,-11635.70968,-16799.65935,-12876.24129,,,0.18,
3788,2008-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.42,-6.39,,-6.79,,22.65,18.2,22.65,23.6,-11635.70968,-16799.65935,-12876.24129,,,0.19,
3789,2008-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.46,-6.39,,-6.82,,23.0,18.4,22.5,23.45,-11635.70968,-16799.65935,-12876.24129,,,0.19,
3790,2008-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.46,-6.36,,-6.84,,22.8,17.8,22.85,24.6,-11053.92419,-15959.67639,-12232.42923,,,0.18,
3791,2008-07-21,2.4,0.2,0.2,0.0,8.4,6.8,3.0,0.2,1.0,5.2,-14.45,-6.36,,-6.73,,25.1,18.7,24.4,25.65,-11635.70968,-16799.65935,-12876.24129,,,0.19,
3792,2008-07-22,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,-14.48,-6.39,,-6.83,,23.45,17.4,23.0,24.25,-11635.70968,-16799.65935,-12876.24129,,,0.18,
3793,2008-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.49,-6.43,,-6.88,,20.35,17.1,21.35,21.7,-11635.70968,-16799.65935,-12876.24129,,,0.18,
3794,2008-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.48,-6.44,,-6.94,,20.65,18.25,21.1,22.15,-11635.70968,-16799.65935,-12876.24129,,,0.18,
3795,2008-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.49,-6.43,,-6.98,,21.75,17.2,21.25,22.7,-11635.70968,-16799.65935,-12876.24129,,,0.18,
3796,2008-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.49,-6.45,,-7.04,,21.95,18.9,23.1,23.1,-11635.70968,-16799.65935,-12876.24129,,,0.19,
3797,2008-07-27,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,-14.51,-6.41,,-7.1,,24.15,20.7,24.4,24.85,-11053.92419,-15959.67639,-12232.42923,,,0.19,
3798,2008-07-28,0.0,0.0,2.0,0.0,12.0,0.2,0.0,0.2,6.6,40.4,-14.53,-6.44,,-7.11,,24.7,22.0,26.05,26.0,-11635.70968,-16799.65935,-12876.24129,,,0.22,
3799,2008-07-29,0.0,0.0,0.0,0.0,0.2,0.6,0.2,0.4,0.0,13.8,-14.56,-6.48,,-7.17,,25.95,22.0,26.35,26.9,-11635.70968,-16799.65935,-12876.24129,,,0.22,
3800,2008-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.58,-6.51,,-7.22,,26.4,23.2,,27.2,-11635.70968,-16799.65935,-12876.24129,,,0.19,
3801,2008-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,0.4,0.0,-14.6,-6.54,,-7.28,,26.85,23.3,,,-11635.70968,-16799.65935,-12876.24129,,,0.2,
3802,2008-08-01,8.4,0.0,0.0,0.0,1.8,0.8,2.0,11.6,0.0,3.0,-14.61,-6.55,,-7.31,,26.2,23.1,26.35,27.0,-11783.93548,-16080.62452,-11677.46684,,,0.19,
3803,2008-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.64,-6.54,,-7.35,,26.4,22.3,25.6,26.95,-11783.93548,-16080.62452,-11677.46684,,,0.19,
3804,2008-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.63,-6.5,,-7.38,,26.3,22.3,25.7,26.4,-11194.73871,-15276.59329,-11093.5935,,,0.19,
3805,2008-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.64,-6.49,,-7.36,,25.65,20.25,24.35,26.95,-11783.93548,-16080.62452,-11677.46684,,,0.17,
3806,2008-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.63,-6.51,,-7.43,,25.6,20.25,24.9,26.4,-11783.93548,-16080.62452,-11677.46684,,,0.17,
3807,2008-08-06,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.64,-6.53,,-7.46,,25.9,22.7,,26.65,-11783.93548,-16080.62452,-11677.46684,,,0.16,
3808,2008-08-07,0.0,0.0,0.2,0.0,0.0,0.0,0.0,10.2,0.0,0.0,-14.65,-6.53,,-7.47,,26.75,22.05,26.0,27.2,-11783.93548,-16080.62452,-11677.46684,,,0.15,
