,Date,Rainfall_Le_Croci,Rainfall_Cavallina,Rainfall_S_Agata,Rainfall_Mangona,Rainfall_S_Piero,Rainfall_Vernio,Rainfall_Stia,Rainfall_Consuma,Rainfall_Incisa,Rainfall_Montevarchi,Rainfall_S_Savino,Rainfall_Laterina,Rainfall_Bibbiena,Rainfall_Camaldoli,Temperature_Firenze,Hydrometry_Nave_di_Rosano
2348,2004-06-06,7.4,6.2,4.2,4.2,8.0,5.6,3.2,16.6,17.4,,10.4,7.6,4.4,9.8,19.9,1.41
2349,2004-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.0,1.8,9.0,21.95,1.27
2350,2004-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,1.26
2351,2004-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.05,1.25
2352,2004-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,1.25
2353,2004-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.65,1.21
2354,2004-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.95,1.27
2355,2004-06-13,0.0,0.4,0.2,1.2,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,21.4,1.15
2356,2004-06-14,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.8,21.6,1.27
2357,2004-06-15,0.0,0.0,2.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.75,1.3
2358,2004-06-16,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.2,0.0,0.0,0.0,0.2,22.15,1.2
2359,2004-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8.8,22.0,1.15
2360,2004-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,23.65,1.25
2361,2004-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.85,1.22
2362,2004-06-20,0.4,0.8,2.4,1.6,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,22.5,1.13
2363,2004-06-21,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,,3.6,0.0,1.2,0.2,20.75,1.17
2364,2004-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.85,1.18
2365,2004-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,1.21
2366,2004-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.65,1.18
2367,2004-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,1.19
2368,2004-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,1.13
2369,2004-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,1.09
2370,2004-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,1.14
2371,2004-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,1.31
2372,2004-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,1.26
2373,2004-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.6,0.0,0.2,0.0,0.0,26.15,1.23
2374,2004-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.95,1.19
2375,2004-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.95,1.14
2376,2004-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,1.09
2377,2004-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.45,1.09
2378,2004-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.25,1.08
2379,2004-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,1.07
2380,2004-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.25,1.07
2381,2004-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.65,1.06
2382,2004-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.85,1.06
2383,2004-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,1.06
2384,2004-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.95,1.07
2385,2004-07-13,0.0,0.0,0.0,0.2,0.0,0.0,5.8,3.4,9.0,0.0,2.4,0.0,,9.2,20.5,1.09
2386,2004-07-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,1.08
2387,2004-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,1.07
2388,2004-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,1.07
2389,2004-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.85,1.07
2390,2004-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,1.07
2391,2004-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.95,1.07
2392,2004-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.65,1.08
2393,2004-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.05,1.08
2394,2004-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,1.08
2395,2004-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.35,1.07
2396,2004-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.95,1.07
2397,2004-07-25,10.2,9.2,21.0,12.0,13.6,8.4,11.2,6.0,2.2,,8.0,1.8,3.2,,25.65,1.11
2398,2004-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,1.8,0.0,0.2,3.0,3.6,27.85,1.11
2399,2004-07-27,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,24.65,1.09
2400,2004-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.45,1.07
2401,2004-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,1.06
2402,2004-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,1.06
2403,2004-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.08
2404,2004-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,1.08
2405,2004-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,1.08
2406,2004-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.35,1.09
2407,2004-08-04,15.8,7.0,1.6,16.0,9.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,1.09
2408,2004-08-05,9.6,5.2,2.0,2.6,3.4,3.6,0.0,0.4,4.8,5.2,12.8,,3.0,0.0,26.45,1.15
2409,2004-08-06,2.2,4.4,6.6,5.6,7.6,4.0,9.0,3.6,3.2,1.8,4.4,0.2,3.0,18.8,25.05,1.12
2410,2004-08-07,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,4.4,1.0,0.8,0.0,0.2,0.0,25.55,1.1
2411,2004-08-08,1.0,1.0,1.2,1.0,0.8,0.8,2.2,0.0,0.0,0.0,0.0,0.0,1.2,1.4,24.8,1.09
2412,2004-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.4,0.2,2.0,0.0,0.2,26.55,1.14
2413,2004-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.25,1.16
2414,2004-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,1.09
2415,2004-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,1.07
2416,2004-08-13,0.0,0.0,0.0,2.6,0.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.07
2417,2004-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,1.06
2418,2004-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,0.6,1.4,4.2,0.0,0.0,26.9,1.06
2419,2004-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.35,1.06
2420,2004-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,1.06
2421,2004-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.25,1.07
2422,2004-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,1.08
2423,2004-08-20,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,1.07
2424,2004-08-21,2.0,0.6,0.6,0.8,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.65,1.06
2425,2004-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,1.6,24.9,1.05
2426,2004-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.06
2427,2004-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.75,1.07
2428,2004-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.75,1.09
2429,2004-08-26,1.0,2.2,0.4,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.65,1.09
2430,2004-08-27,0.0,0.0,0.0,0.4,0.0,0.0,1.4,11.8,3.8,0.2,1.2,0.0,1.4,3.8,24.05,1.08
2431,2004-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.45,1.08
2432,2004-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,1.08
2433,2004-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,1.09
2434,2004-08-31,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,24.65,1.09
2435,2004-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,1.07
2436,2004-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,1.06
2437,2004-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.45,1.07
2438,2004-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,1.07
2439,2004-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,1.06
2440,2004-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,24.95,1.07
2441,2004-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,1.07
2442,2004-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.55,1.08
2443,2004-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,1.16
2444,2004-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.65,1.09
2445,2004-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,1.08
2446,2004-09-12,0.0,0.2,0.2,1.6,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,1.09
2447,2004-09-13,0.0,0.0,0.0,0.0,0.0,0.0,4.4,16.0,2.4,5.4,1.2,12.2,0.8,8.4,23.2,1.1
2448,2004-09-14,,,,20.2,,,0.0,0.0,0.0,0.0,1.4,0.0,1.2,0.0,23.95,1.12
2449,2004-09-15,0.2,0.0,0.0,0.2,0.0,0.2,,,,,8.0,,,31.2,20.8,1.43
2450,2004-09-16,7.2,6.0,3.8,5.2,5.4,4.6,13.6,22.2,16.2,,,,17.2,15.0,19.65,1.51
2451,2004-09-17,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.4,8.2,6.2,4.0,,4.8,13.0,20.7,1.47
2452,2004-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.4,21.95,1.29
2453,2004-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,21.9,1.07
2454,2004-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,22.35,1.17
2455,2004-09-21,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.95,1.19
2456,2004-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,1.09
2457,2004-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,1.09
2458,2004-09-24,20.0,,22.2,23.4,21.6,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,1.11
2459,2004-09-25,0.0,0.0,0.0,0.0,0.2,0.2,,24.2,,11.8,3.0,7.8,15.6,24.0,16.5,1.17
2460,2004-09-26,0.0,0.0,0.2,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,1.8,4.2,3.4,15.2,1.08
2461,2004-09-27,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.2,0.0,0.0,0.0,0.0,1.4,3.4,16.8,1.07
2462,2004-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,17.05,1.05
2463,2004-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,17.5,1.06
2464,2004-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,1.09
2465,2004-10-01,4.8,2.0,3.2,0.8,2.4,0.2,0.0,0.0,0.0,0.2,0.4,0.6,0.0,0.0,19.8,1.1
2466,2004-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.55,1.1
2467,2004-10-03,0.0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,1.09
2468,2004-10-04,0.2,0.0,0.2,0.4,0.2,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.2,19.85,1.08
2469,2004-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,20.95,1.08
2470,2004-10-06,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.2,19.95,1.08
2471,2004-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,20.65,1.09
2472,2004-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,20.85,1.19
2473,2004-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,1.22
2474,2004-10-10,17.8,11.6,3.4,13.8,13.6,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.95,1.16
2475,2004-10-11,3.8,2.6,2.8,7.2,4.2,4.6,,,,7.2,12.8,9.6,15.4,,18.1,1.31
2476,2004-10-12,0.6,2.2,0.4,1.0,0.0,0.8,2.0,2.2,4.6,1.4,0.8,2.4,7.6,27.6,16.05,1.19
2477,2004-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,6.2,14.4,1.11
2478,2004-10-14,14.6,14.0,2.4,28.8,11.2,,0.4,0.4,0.2,1.2,1.6,0.2,0.2,2.0,16.6,1.08
2479,2004-10-15,14.4,13.4,4.8,8.8,8.6,10.4,15.8,16.0,10.6,,4.2,10.2,8.8,31.8,16.65,1.29
2480,2004-10-16,18.0,23.0,7.0,29.6,18.2,30.0,11.4,16.2,11.4,,20.2,17.4,19.0,15.8,15.35,1.43
2481,2004-10-17,4.2,13.0,4.8,7.6,5.2,6.0,18.0,24.4,15.4,11.2,,7.0,17.8,19.4,15.45,1.9
2482,2004-10-18,0.0,0.2,0.4,0.2,0.0,0.2,1.8,1.4,0.0,0.0,0.2,0.0,0.0,1.8,14.85,1.54
2483,2004-10-19,0.2,0.2,1.4,11.6,0.0,10.6,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,16.55,1.69
2484,2004-10-20,0.0,0.4,0.6,4.2,0.6,3.0,0.2,0.0,0.4,2.4,1.8,0.4,2.0,0.4,20.4,1.38
2485,2004-10-21,0.2,0.2,0.8,3.6,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,21.3,1.12
2486,2004-10-22,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.2,20.45,1.09
2487,2004-10-23,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,20.35,1.07
2488,2004-10-24,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,0.0,0.2,19.55,1.06
2489,2004-10-25,0.2,0.2,0.4,0.4,0.4,0.2,0.0,0.2,0.0,0.2,0.4,0.2,0.0,0.0,16.35,1.06
2490,2004-10-26,3.0,1.0,1.0,7.4,2.0,8.0,0.0,0.0,0.2,0.2,0.4,0.0,0.2,0.0,18.6,1.05
2491,2004-10-27,1.4,0.6,2.4,2.6,1.0,2.6,1.8,0.6,2.6,1.4,8.4,2.0,6.0,4.4,16.3,1.09
2492,2004-10-28,3.8,4.0,0.8,6.0,1.4,8.8,2.8,5.8,2.6,4.4,6.8,2.8,3.0,4.8,16.5,1.11
2493,2004-10-29,,,7.6,22.2,23.8,23.4,10.8,7.8,4.2,5.2,4.2,1.8,13.6,24.6,17.3,1.7
2494,2004-10-30,2.0,1.4,1.6,1.8,2.2,0.6,,,,,,,,,18.35,
2495,2004-10-31,21.4,,5.8,,22.2,,6.0,9.0,7.6,7.2,3.4,3.0,12.6,9.6,20.45,2.44
2496,2004-11-01,21.4,16.4,2.8,5.0,7.0,0.8,0.2,2.4,0.0,0.0,0.2,0.2,0.8,0.6,19.75,1.92
2497,2004-11-02,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,4.2,0.2,0.2,0.0,0.2,0.0,19.25,1.55
2498,2004-11-03,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.0,0.0,20.0,1.5
2499,2004-11-04,0.0,0.2,0.8,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,19.5,1.53
2500,2004-11-05,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,17.85,1.41
2501,2004-11-06,0.8,0.2,0.8,2.4,0.2,0.4,0.0,0.0,0.2,0.2,0.4,0.0,0.0,0.0,15.75,1.29
2502,2004-11-07,1.2,2.6,3.4,0.8,2.6,0.2,1.2,1.6,0.2,0.6,0.8,7.8,10.8,12.2,12.9,1.18
2503,2004-11-08,0.2,0.2,0.6,0.2,0.0,0.0,3.4,2.4,0.0,0.0,0.0,0.0,2.8,1.4,7.8,1.26
2504,2004-11-09,17.0,21.4,15.6,21.2,20.4,21.6,3.8,0.4,0.2,0.2,0.0,0.0,1.2,2.4,5.85,1.36
2505,2004-11-10,17.0,10.0,9.4,11.8,10.0,6.8,,8.0,19.0,,,,,8.0,7.4,1.93
2506,2004-11-11,15.8,16.4,9.2,16.0,13.6,15.8,13.2,29.0,6.8,8.8,8.4,10.2,13.6,23.8,9.05,2.32
2507,2004-11-12,1.2,0.8,0.4,0.6,0.4,0.4,7.6,24.2,4.2,5.8,3.8,5.6,8.4,,13.8,2.3
2508,2004-11-13,0.0,0.0,1.6,0.6,0.0,0.2,0.4,0.8,0.0,0.6,0.0,0.0,0.6,5.6,15.9,1.89
2509,2004-11-14,0.4,2.2,6.4,5.8,2.0,1.6,16.4,0.6,0.0,1.6,0.4,0.6,8.6,13.8,9.5,1.83
2510,2004-11-15,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.8,0.0,0.0,0.0,0.0,3.4,0.0,11.4,1.71
2511,2004-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,13.6,11.6,1.57
2512,2004-11-17,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,10.0,1.56
2513,2004-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.45,1.47
2514,2004-11-19,0.4,0.4,0.0,0.0,0.0,0.0,0.0,2.4,0.8,0.0,0.0,0.0,0.0,1.0,13.05,1.41
2515,2004-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.8,1.4,0.0,0.0,0.2,0.6,2.6,7.55,1.3
2516,2004-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,6.6,1.18
2517,2004-11-22,1.2,0.8,0.8,0.4,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,,1.3
2518,2004-11-23,0.2,0.4,0.0,0.4,0.0,0.0,0.8,1.4,0.6,0.0,0.0,0.0,0.4,1.2,9.1,1.41
2519,2004-11-24,0.2,0.2,0.4,0.2,0.2,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.2,0.6,10.7,1.38
2520,2004-11-25,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,9.15,1.38
2521,2004-11-26,3.6,1.8,1.8,1.2,2.0,1.6,0.0,0.4,0.2,0.0,1.0,0.0,0.2,0.2,10.3,1.39
2522,2004-11-27,10.6,8.4,6.2,4.8,7.0,3.2,2.0,7.2,2.4,2.2,4.8,3.8,2.0,2.8,11.15,1.33
2523,2004-11-28,0.4,0.0,0.2,0.4,0.2,0.0,0.2,0.6,0.2,1.0,1.6,1.0,0.4,0.2,8.65,1.2
2524,2004-11-29,2.8,2.8,1.6,5.4,4.6,3.6,1.6,0.0,0.0,0.0,0.8,0.0,0.6,0.8,11.5,1.34
2525,2004-11-30,16.6,14.0,17.6,24.8,16.0,18.8,,22.6,17.0,16.0,16.8,16.4,,,10.45,1.77
2526,2004-12-01,17.8,20.4,15.6,21.2,18.6,18.4,5.0,5.6,5.0,2.4,4.4,2.2,5.6,4.4,9.35,1.97
2527,2004-12-02,0.8,1.6,2.0,12.6,1.2,10.4,8.2,7.6,6.8,4.8,7.2,4.4,10.0,8.6,13.85,1.81
2528,2004-12-03,17.4,14.4,14.2,16.2,14.6,16.4,12.8,28.8,20.2,12.0,12.0,13.4,8.2,12.8,13.7,2.43
2529,2004-12-04,,,24.2,,,,6.2,2.6,1.8,1.0,3.6,1.0,17.0,9.6,10.5,2.89
2530,2004-12-05,12.8,12.4,10.8,12.4,14.2,11.4,,,,,,,,,11.0,
2531,2004-12-06,1.8,0.8,1.4,4.2,1.6,3.4,16.2,21.0,12.0,,19.2,14.2,,25.2,14.2,
2532,2004-12-07,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.4,0.4,0.0,0.2,0.4,13.1,2.78
2533,2004-12-08,3.2,2.4,0.6,2.6,1.6,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,11.65,2.33
2534,2004-12-09,0.2,0.0,0.0,0.2,0.2,3.0,1.0,6.4,1.6,2.2,7.4,2.6,1.8,3.8,13.25,2.14
2535,2004-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.1
2536,2004-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,1.74
