,Date,Rainfall_Bastia_Umbra,Depth_to_Groundwater_P24,Depth_to_Groundwater_P25,Temperature_Bastia_Umbra,Temperature_Petrignano,Volume_C10_Petrignano,Hydrometry_Fiume_Chiascio_Petrignano
1529,2010-05-21,0.0,-26.07,-25.52,15.7,15.3,-28963.008,2.6
1530,2010-05-22,0.0,-26.08,-25.52,16.7,16.2,-30829.248,2.6
1531,2010-05-23,0.0,-26.01,-25.49,18.2,17.5,-29011.392,2.5
1532,2010-05-24,0.0,-25.91,-25.32,19.5,18.6,-28904.256,2.4
1533,2010-05-25,0.0,-26.02,-25.39,20.2,18.8,-31125.6,2.4
1534,2010-05-26,0.0,-26.05,-25.41,19.9,18.1,-31501.44,2.4
1535,2010-05-27,0.0,-26.03,-25.38,20.0,18.8,-30908.736,2.4
1536,2010-05-28,0.0,-26.0,-25.38,19.2,18.1,-30739.392,2.4
1537,2010-05-29,0.0,-26.04,-25.4,20.1,19.2,-32482.08,2.4
1538,2010-05-30,0.0,-25.97,-25.33,20.6,19.7,-29677.536,2.4
1539,2010-05-31,0.0,-25.78,-25.23,18.6,18.1,-28594.08,2.4
1540,2010-06-01,0.0,-25.92,-25.25,18.0,17.1,-30461.184,2.4
1541,2010-06-02,0.0,-25.76,-25.21,17.2,16.2,-28308.96,2.4
1542,2010-06-03,0.9,-25.47,-25.09,14.8,14.3,-25761.888,2.4
1543,2010-06-04,0.0,-25.62,-25.14,18.3,17.6,-28021.248,2.4
1544,2010-06-05,0.0,-25.9,-25.27,21.4,20.8,-31977.504,2.4
1545,2010-06-06,0.0,-25.89,-25.26,22.9,21.9,-30821.472,2.3
1546,2010-06-07,0.0,-25.93,-25.27,22.8,21.6,-32004.288,2.2
1547,2010-06-08,0.0,-25.98,-25.32,23.5,22.4,-31758.912,2.1
1548,2010-06-09,0.0,-26.09,-25.36,24.2,22.8,-33098.976,2.1
1549,2010-06-10,0.0,-26.04,-25.39,25.6,24.4,-30704.832,2.0
1550,2010-06-11,0.0,-26.13,-25.43,24.7,23.3,-32209.92,2.0
1551,2010-06-12,0.0,-26.17,-25.47,23.4,22.4,-32903.712,2.0
1552,2010-06-13,0.0,-25.82,-25.33,23.5,22.6,-27499.392,2.0
1553,2010-06-14,0.0,-26.0,-25.38,23.9,22.8,-29272.32,2.0
1554,2010-06-15,2.2,-26.1,-25.41,22.5,21.9,-31068.576,2.0
1555,2010-06-16,0.0,-25.91,-25.36,22.2,21.1,-27599.616,2.2
1556,2010-06-17,0.0,-26.09,-25.39,22.3,21.2,-31855.68,2.4
1557,2010-06-18,0.0,-26.2,-25.42,21.5,20.8,-33058.368,2.3
1558,2010-06-19,0.0,-25.99,-25.36,18.4,17.8,-29752.704,2.3
1559,2010-06-20,0.0,-25.44,-25.08,17.7,17.1,-25219.296,2.3
1560,2010-06-21,10.1,-25.28,-24.98,14.2,13.6,-24400.224,2.4
1561,2010-06-22,0.0,-25.64,-25.09,18.2,17.9,-27198.72,2.4
1562,2010-06-23,0.0,-25.7,-25.14,19.7,19.4,-28289.088,2.2
1563,2010-06-24,0.0,-25.8,-25.17,20.4,20.0,-29485.728,2.0
1564,2010-06-25,0.0,-25.99,-25.27,21.5,21.1,-30600.288,2.0
1565,2010-06-26,5.3,-25.96,-25.29,19.6,18.5,-30438.72,2.1
1566,2010-06-27,0.0,-25.29,-25.04,21.7,20.9,-23444.64,2.0
1567,2010-06-28,0.0,-25.75,-25.16,23.0,22.7,-28064.448,2.0
1568,2010-06-29,0.0,-25.98,-25.24,23.9,23.3,-30966.624,2.0
1569,2010-06-30,0.0,-26.11,-25.35,24.4,23.6,-32664.384,2.0
1570,2010-07-01,0.0,-26.25,-25.45,25.1,24.3,-31624.128,2.0
1571,2010-07-02,0.0,-26.25,-25.48,25.6,24.6,-31777.92,2.0
1572,2010-07-03,0.0,-26.37,-25.56,26.5,25.9,-32197.824,2.0
1573,2010-07-04,0.0,-26.28,-25.53,26.4,24.8,-30106.944,2.0
1574,2010-07-05,0.0,-26.37,-25.57,26.2,25.2,-30697.92,2.0
1575,2010-07-06,0.0,-26.39,-25.6,26.0,25.1,-30252.096,2.0
1576,2010-07-07,0.0,-26.47,-25.66,25.9,25.4,-30770.496,2.0
1577,2010-07-08,0.0,-26.6,-25.76,24.9,24.8,-33139.584,2.0
1578,2010-07-09,0.0,-26.68,-25.81,25.9,25.2,-34349.184,2.0
1579,2010-07-10,0.0,-26.76,-25.88,27.0,26.5,-34620.48,2.0
1580,2010-07-11,0.0,-26.35,-25.75,27.2,26.3,-25498.368,2.0
1581,2010-07-12,0.0,-26.62,-25.8,26.3,25.0,-30932.928,2.0
1582,2010-07-13,0.0,-26.77,-25.89,27.3,26.0,-33521.472,2.0
1583,2010-07-14,0.0,-26.82,-25.95,28.6,27.3,-32718.816,2.0
1584,2010-07-15,0.0,-26.96,-26.04,,,-33359.904,2.0
1585,2010-07-16,0.0,-27.03,-26.12,,,-31145.472,2.0
1586,2010-07-17,0.0,-27.09,-26.21,,,-34865.856,2.0
1587,2010-07-18,0.0,-26.79,-26.16,27.5,26.2,-29821.824,2.0
1588,2010-07-19,0.0,-26.72,-26.08,26.9,26.4,-30055.104,2.0
1589,2010-07-20,0.0,-27.08,-26.17,27.8,26.9,-33739.2,2.0
1590,2010-07-21,0.0,-27.34,-26.34,27.8,26.4,-36104.832,2.0
1591,2010-07-22,0.0,-27.29,-26.38,28.7,27.2,-34231.68,2.0
1592,2010-07-23,0.0,-27.35,-26.4,28.4,27.0,-33862.752,2.0
1593,2010-07-24,0.0,-27.43,-26.45,26.4,25.7,-33992.352,2.0
1594,2010-07-25,0.0,-26.92,-26.31,23.4,22.8,-26440.992,2.0
1595,2010-07-26,0.0,-27.06,-26.29,21.5,21.1,-28405.728,2.0
1596,2010-07-27,0.0,-26.99,-26.29,19.5,18.5,-26954.208,2.0
1597,2010-07-28,0.0,-27.12,-26.29,22.5,21.7,-27724.032,2.0
1598,2010-07-29,0.0,-26.95,-26.3,24.0,22.7,-27012.96,2.0
1599,2010-07-30,0.0,-26.89,-26.22,18.1,17.6,-29041.632,2.0
1600,2010-07-31,0.0,-26.94,-26.2,20.6,20.3,-28708.128,2.0
1601,2010-08-01,0.0,-26.59,-26.11,23.2,22.8,-25578.72,2.0
1602,2010-08-02,0.0,-26.93,-26.17,25.6,24.4,-29800.224,2.0
1603,2010-08-03,0.0,-27.21,-26.27,24.3,23.2,-34435.584,2.0
1604,2010-08-04,0.0,-27.11,-26.27,24.4,23.7,-32088.096,2.0
1605,2010-08-05,2.0,-27.3,-26.34,22.1,21.1,-33214.752,2.0
1606,2010-08-06,0.0,-27.07,-26.31,19.2,18.7,-30056.832,2.0
1607,2010-08-07,0.0,-27.03,-26.31,21.4,20.7,-31895.424,2.0
1608,2010-08-08,0.0,-26.88,-26.29,23.5,22.5,-29852.064,2.0
1609,2010-08-09,0.0,-27.2,-26.34,24.3,22.8,-32876.064,2.0
1610,2010-08-10,0.0,-27.42,-26.47,25.1,24.1,-34857.216,2.0
1611,2010-08-11,0.0,-27.29,-26.47,26.1,25.0,-30972.672,2.0
1612,2010-08-12,0.0,-27.36,-26.49,25.4,23.9,-31934.304,2.0
1613,2010-08-13,0.0,-27.3,-26.48,21.8,21.1,-29772.576,2.0
1614,2010-08-14,13.7,-26.8,-26.24,20.1,19.5,-24511.68,2.0
1615,2010-08-15,1.7,-26.79,-26.18,23.2,22.3,-25590.816,2.0
1616,2010-08-16,0.0,-26.92,-26.24,21.7,20.5,-29272.32,2.0
1617,2010-08-17,0.0,-27.1,-26.3,21.8,20.5,-31472.928,2.0
1618,2010-08-18,0.0,-27.13,-26.3,23.0,21.8,-32511.456,2.0
1619,2010-08-19,0.0,-27.16,-26.35,24.6,23.3,-33043.68,2.0
1620,2010-08-20,0.0,-27.23,-26.42,26.3,25.7,-34059.744,2.0
1621,2010-08-21,0.0,-27.22,-26.42,26.2,25.7,-32916.672,2.0
1622,2010-08-22,0.0,-27.17,-26.38,26.8,26.4,-31469.472,2.0
1623,2010-08-23,0.0,-27.16,-26.36,26.4,25.7,-32808.672,2.0
1624,2010-08-24,0.0,-27.27,-26.43,26.5,25.2,-33117.12,2.0
1625,2010-08-25,0.0,-27.28,-26.46,26.7,25.5,-32967.648,2.0
1626,2010-08-26,0.0,-27.17,-26.45,26.8,25.6,-31346.784,2.0
1627,2010-08-27,0.0,-27.24,-26.47,26.8,25.5,-31579.2,2.0
1628,2010-08-28,0.0,-27.26,-26.45,26.6,25.9,-31677.696,2.0
1629,2010-08-29,0.0,-27.03,-26.39,23.0,22.7,-27076.032,2.0
1630,2010-08-30,0.0,-26.99,-26.32,19.2,18.8,-26892.864,2.0
1631,2010-08-31,0.0,-26.85,-26.27,17.9,17.7,-26795.232,2.0
1632,2010-09-01,0.0,-27.14,-26.38,19.0,18.3,-30089.664,2.0
1633,2010-09-02,0.0,-27.23,-26.44,20.7,20.1,-31979.232,2.0
1634,2010-09-03,0.0,-27.34,-26.49,20.7,20.5,-33538.752,2.0
1635,2010-09-04,0.0,-27.37,-26.53,21.9,21.2,-33483.456,2.0
1636,2010-09-05,0.0,-27.14,-26.48,21.7,20.9,-29690.496,2.0
1637,2010-09-06,0.0,-27.11,-26.41,19.9,18.9,-28638.144,2.0
1638,2010-09-07,0.0,-27.25,-26.44,21.8,20.9,-31135.104,2.0
1639,2010-09-08,0.0,-27.21,-26.42,21.1,20.3,-30061.152,2.0
1640,2010-09-09,13.3,-27.19,-26.43,20.6,19.9,-29982.528,2.0
1641,2010-09-10,0.0,-27.23,-26.45,17.4,17.4,-30547.584,2.0
1642,2010-09-11,0.0,-27.26,-26.43,19.9,19.5,-31548.096,2.0
1643,2010-09-12,0.0,-27.27,-26.46,19.3,19.3,-32475.168,2.0
1644,2010-09-13,0.0,-27.15,-26.44,18.5,18.3,-30951.072,2.2
1645,2010-09-14,0.8,-27.01,-26.35,19.6,19.8,-27964.224,2.1
1646,2010-09-15,0.0,-27.05,-26.38,19.5,19.0,-29839.104,2.0
1647,2010-09-16,0.0,-27.1,-26.39,20.6,19.6,-30348.864,2.0
1648,2010-09-17,0.0,-27.21,-26.45,21.7,21.4,-32432.832,2.1
1649,2010-09-18,0.1,-27.21,-26.46,22.6,22.4,-32113.152,2.1
1650,2010-09-19,0.0,-27.0,-26.37,18.9,18.3,-27957.312,2.1
1651,2010-09-20,0.0,-26.96,-26.36,17.4,16.9,-27066.528,2.1
1652,2010-09-21,0.0,-27.03,-26.38,16.0,15.5,-28990.656,2.0
1653,2010-09-22,0.0,-26.99,-26.37,18.2,18.6,-29793.312,2.0
1654,2010-09-23,0.0,-27.05,-26.38,18.1,18.1,-31753.728,2.0
1655,2010-09-24,0.0,-27.0,-26.32,17.4,16.9,-30311.712,2.1
1656,2010-09-25,0.0,-26.94,-26.26,16.0,15.6,-30688.416,2.1
1657,2010-09-26,0.3,-26.86,-26.25,15.5,15.1,-28810.08,2.0
1658,2010-09-27,0.0,-27.06,-26.36,15.7,15.0,-30341.088,2.1
1659,2010-09-28,0.0,-27.24,-26.48,14.7,14.4,-31285.44,2.1
1660,2010-09-29,0.0,-27.19,-26.51,14.5,14.7,-31259.52,2.0
1661,2010-09-30,0.0,-27.13,-26.45,15.0,14.9,-31089.312,2.0
1662,2010-10-01,1.1,-27.09,-26.42,15.7,15.2,-30849.12,2.0
1663,2010-10-02,0.0,-27.13,-26.46,15.9,15.7,-32304.096,2.0
1664,2010-10-03,0.0,-27.13,-26.45,17.2,16.9,-32042.304,2.0
1665,2010-10-04,0.0,-27.13,-26.43,16.5,16.1,-31965.408,2.1
1666,2010-10-05,8.9,-27.08,-26.38,17.2,16.8,-30345.408,2.1
1667,2010-10-06,0.0,-27.04,-26.4,17.3,17.6,-30889.728,2.1
1668,2010-10-07,0.0,-27.1,-26.44,17.3,17.5,-31081.536,2.2
1669,2010-10-08,0.0,-27.11,-26.44,16.3,17.3,-30754.944,2.3
1670,2010-10-09,0.0,-27.13,-26.45,14.1,15.3,-32496.768,2.3
1671,2010-10-10,0.0,-27.04,-26.35,13.2,14.1,-30379.968,2.3
1672,2010-10-11,0.0,-27.05,-26.34,13.9,14.9,-29392.416,2.2
1673,2010-10-12,0.0,-27.04,-26.36,14.6,15.4,-30583.008,2.0
1674,2010-10-13,0.0,-26.96,-26.32,14.5,14.4,-29110.752,2.0
1675,2010-10-14,0.0,-27.03,-26.32,14.2,14.3,-29235.168,2.0
1676,2010-10-15,0.0,-27.01,-26.31,13.6,13.7,-29886.624,2.0
1677,2010-10-16,0.0,-27.07,-26.33,13.6,13.4,-31603.392,2.0
1678,2010-10-17,0.0,-26.95,-26.31,13.5,13.0,-28698.624,2.1
1679,2010-10-18,0.0,-27.03,-26.32,11.3,11.3,-30303.072,2.0
1680,2010-10-19,0.0,-27.05,-26.33,12.6,12.6,-30831.84,2.0
1681,2010-10-20,0.0,-27.03,-26.36,9.9,9.8,-29595.456,2.0
1682,2010-10-21,0.0,-27.05,-26.4,9.6,10.2,-29717.28,2.0
1683,2010-10-22,0.0,-27.13,-26.46,10.7,10.9,-31372.704,2.0
1684,2010-10-23,0.0,-27.21,-26.5,12.9,12.7,-34405.344,2.0
1685,2010-10-24,0.0,-27.31,-26.53,15.1,14.2,-35950.176,2.1
1686,2010-10-25,0.0,-27.05,-26.37,13.2,12.8,-30131.136,2.1
1687,2010-10-26,0.0,-27.08,-26.43,10.0,9.9,-28804.896,2.1
1688,2010-10-27,0.0,-27.26,-26.51,9.6,9.4,-31369.248,2.1
1689,2010-10-28,0.0,-27.14,-26.47,8.8,8.3,-29866.752,2.1
1690,2010-10-29,0.0,-27.13,-26.46,8.1,7.6,-30988.224,2.1
1691,2010-10-30,0.0,-27.17,-26.45,9.2,9.1,-31577.472,2.1
1692,2010-10-31,0.0,-26.96,-26.34,14.3,14.1,-28234.656,2.1
1693,2010-11-01,,-26.82,-26.28,16.1,16.2,-27807.84,2.1
1694,2010-11-02,0.0,-26.85,-26.28,13.6,13.8,-28564.704,2.1
1695,2010-11-03,0.0,-27.09,-26.4,12.9,13.7,-29848.608,2.1
1696,2010-11-04,0.0,-27.17,-26.49,12.3,13.6,-29685.312,2.1
1697,2010-11-05,0.0,-27.16,-26.5,10.3,10.1,-29854.656,2.1
1698,2010-11-06,0.0,-27.04,-26.38,9.8,9.7,-29691.36,2.1
1699,2010-11-07,0.0,-26.9,-26.26,14.0,13.2,-29109.024,2.2
1700,2010-11-08,0.0,-26.71,-26.14,11.3,11.2,-26610.336,2.2
1701,2010-11-09,,-26.83,-26.14,11.1,10.8,-29373.408,2.2
1702,2010-11-10,0.0,-26.96,-26.27,12.3,11.8,-29467.584,2.3
1703,2010-11-11,0.0,-27.11,-26.42,10.8,10.7,-30147.552,2.3
1704,2010-11-12,0.1,-26.78,-26.35,8.7,8.7,-29397.6,2.3
1705,2010-11-13,0.0,-26.8,-26.35,12.6,12.6,-30755.808,2.4
1706,2010-11-14,0.0,-26.81,-26.38,12.2,11.9,-29850.336,2.5
1707,2010-11-15,0.0,-26.76,-26.32,13.4,13.0,-27630.72,2.3
1708,2010-11-16,0.0,-26.87,-26.3,12.2,12.1,-28092.96,2.3
1709,2010-11-17,0.0,-27.03,-26.32,8.6,8.8,-28931.04,2.3
1710,2010-11-18,8.0,-27.09,-26.38,7.3,7.1,-30049.056,2.3
1711,2010-11-19,0.0,-27.09,-26.41,9.9,10.1,-28932.768,2.3
1712,2010-11-20,0.0,-27.12,-26.43,9.8,9.8,-31402.944,2.3
1713,2010-11-21,,-26.77,-26.27,9.7,9.6,-27476.928,2.5
1714,2010-11-22,0.0,-26.96,-26.26,10.7,10.2,-28959.552,2.9
1715,2010-11-23,0.0,-27.0,-26.29,8.1,7.9,-29817.504,3.2
1716,2010-11-24,0.0,-26.92,-26.33,6.7,6.7,-28704.672,3.1
1717,2010-11-25,0.0,-26.88,-26.32,5.1,4.9,-27649.728,2.8
1718,2010-11-26,7.2,-26.84,-26.25,5.2,4.9,-28281.312,2.7
1719,2010-11-27,0.0,-27.04,-26.35,4.1,4.2,-30666.816,2.7
1720,2010-11-28,0.0,-26.9,-26.22,4.0,4.4,-22046.688,3.1
1721,2010-11-29,0.0,-27.0,-26.31,7.8,7.2,-29669.76,
1722,2010-11-30,0.0,-27.04,-26.33,5.6,5.7,-29575.584,
1723,2010-12-01,,-27.01,-26.26,10.3,10.2,-33183.648,
1724,2010-12-02,0.0,-27.12,-26.37,9.4,9.4,-33795.36,
1725,2010-12-03,9.1,-27.27,-26.41,5.4,5.0,-35647.776,
1726,2010-12-04,0.0,-27.2,-26.42,4.7,4.7,-34488.288,3.3
1727,2010-12-05,0.0,-27.04,-26.3,2.3,2.1,-30179.52,3.0
1728,2010-12-06,0.0,-26.93,-26.16,11.3,11.0,-29930.688,2.8
1729,2010-12-07,0.0,-26.9,-26.08,14.5,14.3,-30852.576,2.8
1730,2010-12-08,0.0,-26.89,-26.04,14.9,14.0,-31396.032,2.7
1731,2010-12-09,0.0,-26.66,-25.92,13.4,13.1,-29807.136,2.4
1732,2010-12-10,0.0,-26.75,-25.97,6.1,6.2,-29709.504,2.3
1733,2010-12-11,0.0,-26.71,-25.94,2.3,2.0,-31220.64,2.4
1734,2010-12-12,0.0,-26.44,-25.68,6.0,5.9,-29291.328,2.4
1735,2010-12-13,0.0,-26.52,-25.76,5.1,5.5,-30348.0,2.3
1736,2010-12-14,0.0,-26.36,-25.72,,0.9,-28461.888,2.1
1737,2010-12-15,0.0,-26.32,-25.65,,1.0,-29501.28,2.6
1738,2010-12-16,0.0,-26.4,-25.62,,,-31635.36,2.6
1739,2010-12-17,0.0,-26.31,-25.54,,,-31293.216,2.4
1740,2010-12-18,7.3,-26.3,-25.49,2.2,2.1,-32840.64,2.7
1741,2010-12-19,0.0,-26.17,-25.48,,0.3,-28566.432,2.7
1742,2010-12-20,0.0,-25.93,-25.34,4.1,4.1,-27582.336,2.5
1743,2010-12-21,0.0,-26.06,-25.32,9.2,9.3,-29841.696,2.5
1744,2010-12-22,0.0,-25.9,-25.26,12.0,11.1,-29493.504,2.7
1745,2010-12-23,0.0,-25.89,-25.14,13.9,13.6,-29698.272,2.7
1746,2010-12-24,0.0,-25.87,-25.08,10.3,10.0,-29586.816,2.7
1747,2010-12-25,0.0,-25.45,-25.01,7.5,7.2,-25193.376,2.8
1748,2010-12-26,0.0,-25.38,-24.96,5.7,5.6,-24894.432,2.8
1749,2010-12-27,0.0,-25.62,-25.03,3.0,2.5,-27683.424,2.8
1750,2010-12-28,0.0,-25.64,-24.99,,1.4,-27668.736,2.8
1751,2010-12-29,0.0,-25.5,-24.97,,1.3,-27401.76,2.8
1752,2010-12-30,0.0,-25.44,-24.86,4.3,4.3,-27473.472,2.6
1753,2010-12-31,0.0,-25.6,-24.86,4.1,4.3,-29916.864,2.5
1754,2011-01-01,0.0,-25.56,-24.82,5.6,5.5,-28958.688,2.5
1755,2011-01-02,0.0,-25.24,-24.64,6.3,6.2,-26367.552,2.4
1756,2011-01-03,0.0,-25.48,-24.71,5.1,4.9,-29775.168,2.3
1757,2011-01-04,0.0,-25.35,-24.66,,0.9,-27673.92,2.3
1758,2011-01-05,0.3,-25.29,-24.6,2.1,2.1,-27760.32,2.4
1759,2011-01-06,0.0,-25.24,-24.56,6.5,6.8,-27187.488,2.6
1760,2011-01-07,0.0,-25.19,-24.53,11.4,11.6,-29020.032,2.4
1761,2011-01-08,0.0,-25.31,-24.53,9.1,9.0,-29743.2,2.4
1762,2011-01-09,0.0,-25.22,-24.47,4.8,5.2,-28448.064,2.6
1763,2011-01-10,0.5,-25.08,-24.38,7.0,7.1,-27772.416,2.3
1764,2011-01-11,0.9,-24.98,-24.3,8.0,7.8,-27477.792,2.4
1765,2011-01-12,0.0,-25.14,-24.32,4.5,5.3,-28899.936,2.3
1766,2011-01-13,0.0,-24.92,-24.27,3.7,3.9,-27804.384,2.3
1767,2011-01-14,0.0,-24.87,-24.26,3.6,4.1,-27967.68,2.3
1768,2011-01-15,0.0,-25.09,-24.27,8.0,8.3,-29808.0,2.3
1769,2011-01-16,0.0,-25.02,-24.27,4.0,4.7,-28378.08,2.3
1770,2011-01-17,0.0,-24.79,-24.19,4.1,4.3,-26835.84,2.3
1771,2011-01-18,0.0,-24.86,-24.14,4.0,3.7,-26974.944,2.3
1772,2011-01-19,0.1,-24.8,-24.06,6.0,5.8,-27190.944,2.3
1773,2011-01-20,,-24.7,-23.98,4.5,4.4,-26435.808,2.4
1774,2011-01-21,0.0,-24.78,-23.98,3.7,3.3,-27414.72,2.5
1775,2011-01-22,0.0,-24.78,-23.96,3.9,3.5,-29806.272,2.4
1776,2011-01-23,0.0,-24.59,-23.92,2.5,2.0,-26606.016,2.4
1777,2011-01-24,0.0,-24.71,-23.95,,1.1,-27803.52,2.4
1778,2011-01-25,0.0,-24.62,-23.89,,1.0,-27975.456,2.3
1779,2011-01-26,0.0,-24.55,-23.8,4.6,4.1,-27575.424,2.2
1780,2011-01-27,0.0,-24.63,-23.82,5.9,6.1,-28459.296,2.3
1781,2011-01-28,0.0,-24.69,-23.85,7.8,7.1,-27580.608,2.5
1782,2011-01-29,0.0,-24.71,-23.9,5.5,5.1,-28166.4,2.4
1783,2011-01-30,5.9,-24.57,-23.84,5.0,5.3,-26755.488,2.4
1784,2011-01-31,0.0,-24.36,-23.79,4.1,4.2,-25154.496,2.5
1785,2011-02-01,0.0,-24.49,-23.77,4.4,6.6,-26838.432,2.4
1786,2011-02-02,0.0,-24.41,-23.72,4.5,6.5,-27780.192,2.4
1787,2011-02-03,0.0,-24.41,-23.7,6.2,6.3,-27304.992,2.4
1788,2011-02-04,0.0,-24.51,-23.75,8.2,7.6,-27851.04,2.4
1789,2011-02-05,0.0,-24.47,-23.73,4.7,4.6,-28121.472,2.3
1790,2011-02-06,0.0,-24.27,-23.67,4.4,4.4,-26226.72,2.3
1791,2011-02-07,0.0,-24.3,-23.62,4.7,4.9,-26167.968,2.2
1792,2011-02-08,0.0,-24.31,-23.59,5.2,4.9,-25812.0,2.4
1793,2011-02-09,0.0,-24.15,-23.53,2.4,2.3,-25933.824,2.3
1794,2011-02-10,0.0,-24.18,-23.53,2.6,2.1,-25098.336,2.3
1795,2011-02-11,0.0,-24.21,-23.5,5.4,5.0,-25890.624,2.3
1796,2011-02-12,0.0,-24.11,-23.45,7.6,7.2,-27174.528,2.3
1797,2011-02-13,0.0,-24.07,-23.4,7.5,7.1,-25221.024,2.3
1798,2011-02-14,0.0,-24.07,-23.38,6.4,6.0,-26765.856,2.3
1799,2011-02-15,0.0,-24.09,-23.34,7.7,7.8,-26916.192,2.3
1800,2011-02-16,8.4,-23.9,-23.25,8.4,7.8,-25251.264,2.3
1801,2011-02-17,0.0,-24.05,-23.3,8.8,8.2,-26105.76,2.4
1802,2011-02-18,0.0,-23.99,-23.29,8.0,7.9,-26798.688,2.4
1803,2011-02-19,0.0,-24.18,-23.38,8.3,8.4,-29152.224,2.3
1804,2011-02-20,10.1,-24.1,-23.35,6.6,6.2,-25587.36,2.3
1805,2011-02-21,0.0,-23.84,-23.24,6.0,5.6,-24712.992,2.5
1806,2011-02-22,0.0,-23.97,-23.25,4.8,5.0,-26079.84,2.3
1807,2011-02-23,0.0,-24.05,-23.3,3.7,3.5,-26104.032,2.3
1808,2011-02-24,0.0,-24.01,-23.31,2.8,2.9,-26354.592,2.4
1809,2011-02-25,0.0,-24.03,-23.32,4.1,4.0,-27532.224,2.3
1810,2011-02-26,0.0,-24.07,-23.28,3.2,3.3,-28378.944,2.4
1811,2011-02-27,0.0,-23.95,-23.2,2.2,2.1,-25373.088,2.4
1812,2011-02-28,0.2,-23.87,-23.18,6.1,6.6,-27232.416,2.4
1813,2011-03-01,0.0,-23.89,-23.19,7.3,6.9,-25581.312,2.4
1814,2011-03-02,0.0,-23.89,-23.21,5.2,4.6,-26464.32,2.7
1815,2011-03-03,0.0,-23.97,-23.23,7.6,7.0,-26713.152,2.7
1816,2011-03-04,0.0,-24.11,-23.26,5.9,6.2,-27731.808,2.7
1817,2011-03-05,4.7,-24.06,-23.22,6.0,5.7,-29690.496,2.6
1818,2011-03-06,0.0,-24.09,-23.24,7.9,7.7,-28866.24,2.6
1819,2011-03-07,0.0,-24.14,-23.33,4.8,4.7,-28577.664,2.3
1820,2011-03-08,0.0,-24.13,-23.36,3.3,3.0,-28226.016,2.5
1821,2011-03-09,0.0,-24.06,-23.27,2.7,2.4,-28563.84,2.5
1822,2011-03-10,0.0,-24.11,-23.28,4.4,3.7,-28982.88,2.4
1823,2011-03-11,0.0,-24.09,-23.28,6.4,5.6,-29042.496,2.4
1824,2011-03-12,0.0,-24.11,-23.28,7.0,6.3,-30348.864,2.4
1825,2011-03-13,0.0,-24.03,-23.2,8.3,8.1,-27560.736,2.4
1826,2011-03-14,0.3,-23.96,-23.2,14.2,13.9,-26625.024,2.4
1827,2011-03-15,0.0,-23.93,-23.2,14.4,14.4,-28100.736,2.4
1828,2011-03-16,,-23.95,-23.15,12.0,11.7,-30709.152,2.6
1829,2011-03-17,0.0,-23.92,-23.18,10.4,9.9,-28430.784,2.8
1830,2011-03-18,0.0,-23.86,-23.2,11.1,10.5,-28263.168,2.8
1831,2011-03-19,0.0,-24.02,-23.28,10.8,10.8,-30462.048,2.7
1832,2011-03-20,0.1,-23.9,-23.26,7.1,7.1,-27335.232,2.6
1833,2011-03-21,0.0,-23.9,-23.24,6.6,6.5,-28293.408,2.5
1834,2011-03-22,0.0,-23.92,-23.28,8.9,8.4,-28413.504,2.5
1835,2011-03-23,0.0,-23.82,-23.26,11.3,10.8,-28067.904,2.5
1836,2011-03-24,0.0,-23.99,-23.28,11.6,11.4,-28994.112,2.5
1837,2011-03-25,0.0,-23.96,-23.23,10.6,10.3,-29394.144,2.4
1838,2011-03-26,0.0,-23.87,-23.18,11.8,11.3,-29109.024,2.5
1839,2011-03-27,0.0,-23.82,-23.16,11.2,10.5,-28211.328,2.4
1840,2011-03-28,14.5,-23.54,-23.05,11.4,11.1,-24828.768,2.5
1841,2011-03-29,0.0,-23.67,-23.06,10.8,10.5,-26783.136,2.6
1842,2011-03-30,0.0,-23.82,-23.14,11.0,10.9,-28168.128,2.4
1843,2011-03-31,0.0,-23.86,-23.16,12.1,11.8,-28601.856,2.4
1844,2011-04-01,0.0,-23.9,-23.18,13.2,12.9,-28645.056,2.4
1845,2011-04-02,0.0,-23.96,-23.19,15.4,14.9,-29773.44,2.4
1846,2011-04-03,0.0,-23.87,-23.15,15.9,15.2,-28059.264,2.4
1847,2011-04-04,0.0,-23.9,-23.16,16.2,15.2,-28353.024,2.4
1848,2011-04-05,0.0,-23.82,-23.19,13.4,13.4,-28404.0,2.3
1849,2011-04-06,0.0,-23.78,-23.19,16.0,15.2,-29351.808,2.1
1850,2011-04-07,0.0,-23.77,-23.2,17.8,16.9,-29705.184,2.0
1851,2011-04-08,0.0,-23.75,-23.16,17.4,15.9,-30732.48,2.0
1852,2011-04-09,0.0,-23.75,-23.16,18.1,17.0,-30824.064,2.0
1853,2011-04-10,0.0,-23.68,-23.15,17.8,17.5,-27570.24,2.1
1854,2011-04-11,0.0,-23.66,-23.13,16.0,16.1,-26954.208,2.0
1855,2011-04-12,0.0,-23.78,-23.11,16.0,15.3,-28009.152,2.0
1856,2011-04-13,0.0,-23.75,-23.1,11.1,10.6,-27333.504,2.1
1857,2011-04-14,5.2,-23.86,-23.14,8.2,7.7,-28489.536,2.1
1858,2011-04-15,0.0,-23.8,-23.07,10.1,10.1,-27662.688,2.1
1859,2011-04-16,0.0,-23.88,-23.12,11.1,10.6,-30933.792,2.1
1860,2011-04-17,0.0,-23.78,-23.13,12.2,11.6,-28012.608,2.1
