,Date,Rainfall_Simignano,Rainfall_Siena_Poggio_al_Vento,Rainfall_Mensano,Rainfall_Montalcinello,Rainfall_Monticiano_la_Pineta,Rainfall_Sovicille,Rainfall_Ponte_Orgia,Rainfall_Scorgiano,Rainfall_Pentolina,Rainfall_Monteroni_Arbia_Biena,Depth_to_Groundwater_Podere_Casetta,Depth_to_Groundwater_Pozzo_1,Depth_to_Groundwater_Pozzo_3,Depth_to_Groundwater_Pozzo_4,Temperature_Siena_Poggio_al_Vento,Temperature_Mensano,Temperature_Pentolina,Temperature_Monteroni_Arbia_Biena,Volume_Pozzo_1,Volume_Pozzo_3,Volume_Pozzo_4
3218,2008-10-23,1.0,,,2.0,,0.6,,,,,,,,,0.0,0.0,15.75,16.55,,,
3219,2008-10-24,0.4,,,6.0,,6.2,,,,,,,,,0.0,0.0,15.85,17.05,,,
3220,2008-10-25,3.6,,,4.8,,1.2,,,,,,,,,0.0,0.0,16.6,16.65,,,
3221,2008-10-26,0.0,,,0.2,,0.0,,,,,,,,,0.0,0.0,15.8,15.6,,,
3222,2008-10-27,0.2,,,0.2,,0.2,,,,,,,,,0.0,0.0,13.35,14.3,,,
3223,2008-10-28,,,,,,,,,,,,,,,0.0,0.0,13.7,16.35,,,
3224,2008-10-29,,,,19.0,,4.8,,,,,,,,,0.0,0.0,16.45,18.7,,,
3225,2008-10-30,16.6,,,1.2,,2.0,,,,,,,,,0.0,0.0,11.3,14.15,,,
3226,2008-10-31,2.6,,,19.0,,21.6,,,,,,,,,0.0,0.0,13.5,16.55,,,
3227,2008-11-01,,,,11.2,,6.0,,,,,,,,,0.0,0.0,14.7,16.4,,,
3228,2008-11-02,0.2,,,0.2,,0.2,,,,,,,,,0.0,0.0,14.65,16.2,,,
3229,2008-11-03,0.0,,,,,4.0,,,,,-9.4,,,,0.0,0.0,13.55,15.95,,,
3230,2008-11-04,23.2,,,,,,,,,,-9.4,,,,0.0,0.0,12.9,15.7,,,
3231,2008-11-05,23.6,,,0.2,,0.2,,,,,-9.4,,,,0.0,0.0,13.9,15.25,,,
3232,2008-11-06,0.2,,,0.2,,1.0,,,,,-9.4,,,,0.0,0.0,12.95,13.55,,,
3233,2008-11-07,2.0,,,4.2,,6.0,,,,,-9.4,,,,0.0,0.0,11.75,12.4,,,
3234,2008-11-08,7.2,,,1.0,,0.2,,,,,-9.4,,,,0.0,0.0,10.15,12.3,,,
3235,2008-11-09,0.2,,,0.4,,0.2,,,,,-9.4,,,,0.0,0.0,10.75,11.7,,,
3236,2008-11-10,0.4,,,0.4,,0.4,,,,,-9.4,,,,0.0,0.0,11.1,11.35,,,
3237,2008-11-11,0.2,,,0.4,,0.2,,,,,-9.4,,,,0.0,0.0,10.75,11.85,,,
3238,2008-11-12,0.0,,,2.4,,0.4,,,,,-9.4,,,,0.0,0.0,11.7,13.45,,,
3239,2008-11-13,,,,,,,,,,,-9.3,,,,0.0,0.0,10.55,12.35,,,
3240,2008-11-14,2.0,,,0.4,,0.4,,,,,-9.3,,,,0.0,0.0,10.95,11.6,,,
3241,2008-11-15,0.8,,,0.0,,0.0,,,,,-9.3,,,,0.0,0.0,9.9,11.45,,,
3242,2008-11-16,0.2,,,0.0,,0.0,,,,,-9.3,,,,0.0,0.0,11.75,12.05,,,
3243,2008-11-17,0.0,,,0.2,,0.0,,,,,-9.3,,,,0.0,0.0,10.4,9.15,,,
3244,2008-11-18,0.0,,,0.0,,0.0,,,,,-9.3,,,,0.0,0.0,8.8,7.7,,,
3245,2008-11-19,0.2,,,0.0,,0.0,,,,,-9.3,,,,0.0,0.0,9.65,9.9,,,
3246,2008-11-20,0.0,,,0.2,,0.0,,,,,-9.4,,,,0.0,0.0,9.95,9.35,,,
3247,2008-11-21,4.0,,,0.0,,0.0,,,,,-9.4,,,,0.0,0.0,10.05,11.45,,,
3248,2008-11-22,0.0,,,0.0,,0.0,,,,,-9.3,,,,0.0,0.0,5.55,6.75,,,
3249,2008-11-23,0.0,,,0.0,,0.0,,,,,-9.3,,,,0.0,0.0,4.65,4.05,,,
3250,2008-11-24,6.6,,,,,21.4,,,,,-9.3,,,,0.0,0.0,3.85,3.15,,,
3251,2008-11-25,,,,7.6,,5.0,,,,,-9.3,,,,0.0,0.0,4.05,6.05,,,
3252,2008-11-26,0.0,,,0.0,,0.0,,,,,-9.3,,,,0.0,0.0,5.15,5.45,,,
3253,2008-11-27,0.2,,,0.2,,0.0,,,,,-9.3,,,,0.0,0.0,5.65,5.65,,,
3254,2008-11-28,7.4,,,,,,,,,,-9.3,,,,0.0,0.0,4.65,7.45,,,
3255,2008-11-29,,,,19.4,,13.2,,,,,-9.2,,,,0.0,0.0,8.5,9.6,,,
3256,2008-11-30,,,,,,12.6,,,,,-9.2,,,,0.0,0.0,8.55,11.05,,,
3257,2008-12-01,,,,9.0,,5.8,,,,,-9.2,,,,0.0,0.0,8.1,10.9,,,
3258,2008-12-02,3.8,,,6.0,,6.6,,,,,-9.2,,,,0.0,0.0,4.4,7.55,,,
3259,2008-12-03,4.6,,,0.4,,0.0,,,,,-9.2,,,,0.0,0.0,3.4,3.6,,,
3260,2008-12-04,0.0,,,3.4,,0.8,,,,,-9.1,,,,0.0,0.0,3.85,4.3,,,
3261,2008-12-05,3.4,,,,,21.8,,,,,-9.1,,,,0.0,0.0,8.05,9.05,,,
3262,2008-12-06,,,,14.2,,4.6,,,,,-9.1,,,,0.0,0.0,7.65,7.95,,,
3263,2008-12-07,5.2,,,0.2,,0.0,,,,,-9.1,,,,0.0,0.0,6.85,6.9,,,
3264,2008-12-08,0.2,,,0.2,,0.0,,,,,-9.1,,,,0.0,0.0,6.6,5.35,,,
3265,2008-12-09,0.0,,,1.4,,0.8,,,,,-9.1,,,,0.0,0.0,3.8,3.6,,,
3266,2008-12-10,4.8,,,,,,,,,,-9.1,,,,0.0,0.0,6.6,8.95,,,
3267,2008-12-11,,,,14.8,,2.8,,,,,-9.0,,,,0.0,0.0,6.85,9.65,,,
3268,2008-12-12,12.0,,,12.0,,4.6,,,,,-9.0,,,,0.0,0.0,6.15,9.3,,,
3269,2008-12-13,6.2,,,7.2,,1.8,,,,,-9.0,,,,0.0,0.0,7.15,8.95,,,
3270,2008-12-14,5.4,,,5.6,,0.6,,,,,-9.0,,,,0.0,0.0,6.85,8.75,,,
3271,2008-12-15,21.8,,,,,,,,,,-8.9,,,,0.0,0.0,6.85,10.1,,,
3272,2008-12-16,,,,22.4,,17.4,,,,,-8.9,,,,0.0,0.0,5.5,7.05,,,
3273,2008-12-17,7.8,,,0.4,,0.0,,,,,-8.8,,,,0.0,0.0,5.7,7.3,,,
3274,2008-12-18,0.2,,,0.0,,0.0,,,,,-8.8,,,,0.0,0.0,4.65,3.05,,,
3275,2008-12-19,0.4,,,0.0,,0.0,,,,,-8.8,,,,0.0,0.0,5.45,5.8,,,
3276,2008-12-20,0.0,,,0.2,,0.0,,,,,-8.8,,,,0.0,0.0,6.35,6.25,,,
3277,2008-12-21,0.2,,,0.0,,0.2,,,,,-8.7,,,,0.0,0.0,7.55,6.45,,,
3278,2008-12-22,0.0,,,0.4,,0.2,,,,,-8.7,,,,0.0,0.0,5.05,5.7,,,
3279,2008-12-23,0.2,,,0.0,,0.2,,,,,-8.7,,,,0.0,0.0,6.05,8.25,,,
3280,2008-12-24,0.0,,,0.2,,0.2,,,,,-8.7,,,,0.0,0.0,3.75,6.7,,,
3281,2008-12-25,0.2,,,2.8,,4.0,,,,,-8.7,,,,0.0,0.0,5.35,7.0,,,
3282,2008-12-26,3.4,,,4.8,,0.4,,,,,-8.7,,,,0.0,0.0,2.95,5.85,,,
3283,2008-12-27,0.0,,,0.0,,0.0,,,,,-8.6,,,,0.0,0.0,,3.7,,,
3284,2008-12-28,0.0,,,0.4,,1.4,,,,,-8.6,,,,0.0,0.0,0.35,3.1,,,
3285,2008-12-29,5.8,,,4.4,,2.2,,,,,-8.6,,,,0.0,0.0,2.9,4.65,,,
3286,2008-12-30,0.4,,,0.0,,0.0,,,,,-8.6,,,,0.0,0.0,1.65,4.45,,,
3287,2008-12-31,0.0,,,0.0,,0.0,,,,,-8.6,,,,0.0,0.0,0.2,1.65,,,
3288,2009-01-01,2.0,,,1.6,,2.2,,,,,-8.6,,,,0.0,0.0,5.55,5.5,,,
3289,2009-01-02,0.2,,,6.2,,4.8,,,,,-8.6,,,,0.0,0.0,3.75,3.95,,,
3290,2009-01-03,0.0,,,0.0,,0.0,,,,,-8.6,,,,0.0,0.0,1.95,3.1,,,
3291,2009-01-04,0.0,,,0.0,,0.0,,,,,-8.6,,,,0.0,0.0,0.95,1.65,,,
3292,2009-01-05,0.0,,,0.0,,0.0,,,,,-8.6,,,,0.0,0.0,2.2,1.5,,,
3293,2009-01-06,0.0,,,0.0,,0.0,,,,,-8.6,,,,0.0,0.0,3.4,1.75,,,
3294,2009-01-07,13.2,,,0.6,,0.2,,,,,-8.6,,,,0.0,0.0,5.1,4.15,,,
3295,2009-01-08,0.2,,,19.8,,9.2,,,,,-8.6,,,,0.0,0.0,5.5,5.3,,,
3296,2009-01-09,2.2,,,0.6,,0.2,,,,,-8.6,,,,0.0,0.0,4.0,4.35,,,
3297,2009-01-10,0.0,,,0.0,,0.0,,,,,-8.6,,,,0.0,0.0,4.55,5.4,,,
3298,2009-01-11,0.0,,,0.0,,0.0,,,,,-8.6,,,,0.0,0.0,6.65,6.55,,,
3299,2009-01-12,0.0,,,0.0,,0.0,,,,,-8.6,,,,0.0,0.0,7.0,5.75,,,
3300,2009-01-13,1.4,,,0.0,,0.0,,,,,-8.6,,,,0.0,0.0,6.25,5.95,,,
3301,2009-01-14,2.8,,,3.4,,2.4,,,,,-8.6,,,,0.0,0.0,5.05,7.55,,,
3302,2009-01-15,1.6,,,0.6,,0.0,,,,,-8.6,,,,0.0,0.0,6.15,5.65,,,
3303,2009-01-16,0.2,,,0.2,,0.6,,,,,-8.6,,,,0.0,0.0,6.9,6.65,,,
3304,2009-01-17,0.0,,,0.0,,0.0,,,,,-8.6,,,,0.0,0.0,6.6,5.05,,,
3305,2009-01-18,0.6,,,0.6,,0.4,,,,,-8.6,,,,0.0,0.0,8.35,6.8,,,
3306,2009-01-19,0.2,,,0.0,,0.8,,,,,-8.6,,,,0.0,0.0,9.7,8.85,,,
3307,2009-01-20,4.6,,,0.0,,0.0,,,,,-8.6,,,,0.0,0.0,11.1,12.6,,,
3308,2009-01-21,16.2,,,,,10.0,,,,,-8.6,,,,0.0,0.0,7.95,9.0,,,
3309,2009-01-22,0.2,,,0.2,,0.0,,,,,-8.6,,,,0.0,0.0,5.75,5.95,,,
3310,2009-01-23,1.6,,,0.0,,0.0,,,,,-8.6,,,,0.0,0.0,5.25,5.8,,,
3311,2009-01-24,8.2,,,1.6,,0.4,,,,,-8.6,,,,0.0,0.0,5.9,8.1,,,
3312,2009-01-25,4.6,,,10.4,,8.8,,,,,-8.6,,,,0.0,0.0,4.7,6.4,,,
3313,2009-01-26,13.4,,,0.0,,0.0,,,,,-8.6,,,,0.0,0.0,2.7,3.05,,,
3314,2009-01-27,0.4,,,12.2,,8.6,,,,,-8.5,,,,0.0,0.0,5.95,6.1,,,
3315,2009-01-28,0.0,,,0.0,,0.0,,,,,-8.5,,,,0.0,0.0,5.0,4.75,,,
3316,2009-01-29,0.2,,,0.0,,0.0,,,,,-8.5,,,,0.0,0.0,5.45,4.5,,,
3317,2009-01-30,0.2,,,0.0,,0.0,,,,,-8.5,,,,0.0,0.0,6.45,5.6,,,
3318,2009-01-31,0.0,,,0.0,,0.0,,,,,-8.5,,,,0.0,0.0,4.65,3.8,,,
3319,2009-02-01,6.0,,,2.0,,1.2,,,,,-8.5,,,,0.0,0.0,2.6,3.15,,,
3320,2009-02-02,,,,9.6,,1.8,,,,,-8.5,,,,0.0,0.0,5.95,6.15,,,
3321,2009-02-03,17.0,,,,,,,,,,-8.4,,,,0.0,0.0,7.85,10.0,,,
3322,2009-02-04,0.2,,,9.8,,7.2,,,,,-8.4,,,,0.0,0.0,6.5,8.7,,,
3323,2009-02-05,6.2,,,1.4,,1.6,,,,,-8.4,,,,0.0,0.0,9.8,10.85,,,
3324,2009-02-06,9.0,,,10.0,,4.4,,,,,-8.4,,,,0.0,0.0,9.1,10.55,,,
3325,2009-02-07,17.4,,,19.8,,7.8,,,,,-8.3,,,,0.0,0.0,7.2,9.85,,,
3326,2009-02-08,8.2,,,15.2,,12.4,,,,,-8.3,,,,0.0,0.0,6.0,7.25,,,
3327,2009-02-09,0.0,,,0.2,,1.4,,,,,-8.3,,,,0.0,0.0,6.65,7.95,,,
3328,2009-02-10,0.0,,,0.0,,0.0,,,,,-8.3,,,,0.0,0.0,8.5,8.85,,,
3329,2009-02-11,0.0,,,0.0,,0.0,,,,,-8.3,,,,0.0,0.0,6.0,6.5,,,
3330,2009-02-12,0.0,,,0.0,,0.0,,,,,-8.2,,,,0.0,0.0,3.45,3.8,,,
3331,2009-02-13,0.0,,,0.0,,0.0,,,,,-8.2,,,,0.0,0.0,2.2,2.25,,,
3332,2009-02-14,0.0,,,0.0,,0.0,,,,,-8.2,,,,0.0,0.0,1.05,1.1,,,
3333,2009-02-15,0.0,,,0.0,,0.0,,,,,-8.2,,,,0.0,0.0,2.25,1.4,,,
3334,2009-02-16,0.0,,,0.0,,0.0,,,,,-8.2,,,,0.0,0.0,1.45,1.55,,,
3335,2009-02-17,0.0,,,0.0,,0.0,,,,,-8.2,,,,0.0,0.0,3.8,4.05,,,
3336,2009-02-18,0.2,,,0.4,,0.6,,,,,-8.2,,,,0.0,0.0,1.35,1.55,,,
3337,2009-02-19,0.0,,,0.0,,0.0,,,,,-8.2,,,,0.0,0.0,1.1,1.4,,,
3338,2009-02-20,0.0,,,0.0,,0.0,,,,,-8.2,,,,0.0,0.0,3.25,2.9,,,
3339,2009-02-21,0.0,,,0.0,,0.0,,,,,-8.2,,,,0.0,0.0,5.75,5.85,,,
3340,2009-02-22,0.0,,,2.2,,0.0,,,,,-8.2,,,,0.0,0.0,5.65,5.8,,,
3341,2009-02-23,4.8,,,0.2,,0.0,,,,,-8.2,,,,0.0,0.0,5.4,5.7,,,
3342,2009-02-24,0.2,,,3.8,,1.8,,,,,-8.2,,,,0.0,0.0,6.55,6.75,,,
3343,2009-02-25,0.0,,,1.2,,0.2,,,,,-8.2,,,,0.0,0.0,4.25,4.45,,,
3344,2009-02-26,0.4,,,0.0,,0.0,,,,,-8.2,,,,0.0,0.0,5.15,5.15,,,
3345,2009-02-27,0.0,,,0.0,,0.0,,,,,-8.2,,,,0.0,0.0,8.95,8.25,,,
3346,2009-02-28,0.0,,,0.0,,0.2,,,,,-8.2,,,,0.0,0.0,8.3,7.45,,,
3347,2009-03-01,5.6,,,0.0,,0.0,,,,,-8.1,,,,0.0,0.0,6.95,6.9,,,
3348,2009-03-02,9.2,,,15.0,,11.4,,,,,-8.1,,,,0.0,0.0,8.3,11.0,,,
3349,2009-03-03,8.4,,,3.0,,0.6,,,,,-8.1,,,,0.0,0.0,9.05,11.1,,,
3350,2009-03-04,,,,8.8,,3.8,,,,,-8.1,,,,0.0,0.0,8.3,10.0,,,
3351,2009-03-05,14.0,,,,,,,,,,-8.0,,,,0.0,0.0,5.6,8.2,,,
3352,2009-03-06,0.4,,,4.2,,10.2,,,,,-8.0,,,,0.0,0.0,5.9,8.25,,,
3353,2009-03-07,0.0,,,0.2,,0.0,,,,,-8.0,,,,0.0,0.0,8.65,8.8,,,
3354,2009-03-08,0.0,,,0.0,,0.0,,,,,-8.0,,,,0.0,0.0,10.15,8.8,,,
3355,2009-03-09,0.0,,,0.0,,0.0,,,,,-7.9,,,,0.0,0.0,9.6,8.85,,,
3356,2009-03-10,0.0,,,0.0,,0.0,,,,,-7.9,,,,0.0,0.0,7.5,7.15,,,
3357,2009-03-11,0.0,,,0.0,,0.0,,,,,-7.9,,,,0.0,0.0,10.95,11.05,,,
3358,2009-03-12,0.0,,,0.0,,0.0,,,,,-7.9,,,,0.0,0.0,8.45,8.0,,,
3359,2009-03-13,0.0,,,0.0,,0.0,,,,,-7.9,,,,0.0,0.0,9.95,8.1,,,
3360,2009-03-14,0.0,,,0.0,,0.0,,,,,-7.9,,,,0.0,0.0,10.8,9.9,,,
3361,2009-03-15,0.0,,,0.0,,0.0,,,,,-7.9,,,,0.0,0.0,10.85,11.6,,,
3362,2009-03-16,10.8,,,9.0,,4.8,,,,,-7.9,,,,0.0,0.0,10.2,10.95,,,
3363,2009-03-17,0.0,,,0.0,,0.0,,,,,-7.9,,,,0.0,0.0,10.7,9.8,,,
3364,2009-03-18,0.0,,,0.0,,0.0,,,,,-7.9,,,,0.0,0.0,11.9,10.75,,,
3365,2009-03-19,0.0,,,0.0,,0.0,,,,,-7.9,,,,0.0,0.0,10.05,10.25,,,
3366,2009-03-20,0.0,,,1.0,,0.0,,,,,-7.9,,,,0.0,0.0,3.55,5.95,,,
3367,2009-03-21,0.0,,,0.0,,0.0,,,,,-7.9,,,,0.0,0.0,3.0,4.15,,,
3368,2009-03-22,0.0,,,0.0,,0.0,,,,,-7.9,,,,0.0,0.0,6.5,5.65,,,
3369,2009-03-23,0.0,,,0.0,,0.0,,,,,-7.8,,,,0.0,0.0,9.9,7.6,,,
3370,2009-03-24,4.6,,,0.0,,0.0,,,,,-7.8,,,,0.0,0.0,7.05,8.75,,,
3371,2009-03-25,0.2,,,6.4,,5.0,,,,,-7.8,,,,0.0,0.0,9.55,7.2,,,
3372,2009-03-26,0.0,,,0.0,,0.0,,,,,-7.8,,,,0.0,0.0,9.6,10.2,,,
3373,2009-03-27,0.0,,,0.0,,0.0,,,,,-7.8,,,,0.0,0.0,9.6,9.6,,,
3374,2009-03-28,2.8,,,0.0,,0.0,,,,,-7.8,,,,0.0,0.0,10.1,10.15,,,
3375,2009-03-29,8.2,,,4.2,,2.2,,,,,-7.8,,,,0.0,0.0,11.15,14.1,,,
3376,2009-03-30,2.8,,,5.8,,5.6,,,,,-7.8,,,,0.0,0.0,13.2,15.25,,,
3377,2009-03-31,,,,0.0,,0.0,,,,,-7.8,,,,0.0,0.0,11.55,11.65,,,
3378,2009-04-01,6.8,,,,,,,,,,-7.7,,,,0.0,0.0,11.7,13.25,,,
3379,2009-04-02,0.6,,,3.2,,6.0,,,,,-7.7,,,,0.0,0.0,12.1,12.9,,,
3380,2009-04-03,0.2,,,0.2,,0.2,,,,,-7.7,,,,0.0,0.0,11.4,13.25,,,
3381,2009-04-04,0.0,,,0.0,,0.0,,,,,-7.7,,,,0.0,0.0,13.35,13.4,,,
3382,2009-04-05,0.0,,,0.0,,0.0,,,,,-7.7,,,,0.0,0.0,14.05,14.85,,,
3383,2009-04-06,0.0,,,0.2,,0.0,,,,,-7.7,,,,0.0,0.0,12.95,14.6,,,
3384,2009-04-07,0.0,,,0.4,,0.0,,,,,-7.7,,,,0.0,0.0,12.5,14.5,,,
3385,2009-04-08,0.0,,,0.4,,0.0,,,,,-7.7,,,,0.0,0.0,12.0,12.85,,,
3386,2009-04-09,0.0,,,0.0,,0.0,,,,,-7.7,,,,0.0,0.0,14.7,14.2,,,
3387,2009-04-10,0.2,,,0.0,,0.0,,,,,-7.7,,,,0.0,0.0,15.9,15.95,,,
3388,2009-04-11,0.0,,,1.0,,0.0,,,,,-7.7,,,,0.0,0.0,14.85,16.1,,,
3389,2009-04-12,0.0,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,15.65,15.55,,,
3390,2009-04-13,0.0,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,16.05,16.15,,,
3391,2009-04-14,0.0,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,14.9,15.15,,,
3392,2009-04-15,0.0,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,15.65,14.15,,,
3393,2009-04-16,6.4,,,0.0,,0.0,,,,,-7.7,,,,0.0,0.0,13.35,13.9,,,
3394,2009-04-17,0.2,,,3.8,,4.2,,,,,-7.7,,,,0.0,0.0,12.45,14.15,,,
3395,2009-04-18,2.0,,,3.0,,4.6,,,,,-7.6,,,,0.0,0.0,10.8,11.9,,,
3396,2009-04-19,11.6,,,2.4,,4.2,,,,,-7.6,,,,0.0,0.0,11.85,13.9,,,
3397,2009-04-20,0.4,,,10.6,,8.8,,,,,-7.6,,,,0.0,0.0,12.9,13.55,,,
3398,2009-04-21,4.0,,,0.0,,0.2,,,,,-7.6,,,,0.0,0.0,13.35,14.4,,,
3399,2009-04-22,0.0,,,9.0,,3.0,,,,,-7.6,,,,0.0,0.0,14.8,14.3,,,
3400,2009-04-23,0.6,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,14.55,14.05,,,
3401,2009-04-24,0.0,,,0.4,,0.0,,,,,-7.6,,,,0.0,0.0,11.45,12.5,,,
3402,2009-04-25,0.0,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,13.25,13.7,,,
3403,2009-04-26,0.6,,,0.2,,0.0,,,,,-7.6,,,,0.0,0.0,14.05,14.75,,,
3404,2009-04-27,4.2,,,0.4,,0.4,,,,,-7.6,,,,0.0,0.0,14.15,14.8,,,
3405,2009-04-28,0.4,,,0.0,,1.2,,,,,-7.6,,,,0.0,0.0,12.25,13.85,,,
3406,2009-04-29,8.0,,,0.0,,0.4,,,,,-7.6,,,,0.0,0.0,11.45,12.45,,,
3407,2009-04-30,0.2,,,1.4,,9.8,,,,,-7.6,,,,0.0,0.0,10.05,11.3,,,
3408,2009-05-01,0.0,,,0.0,,1.0,,,,,-7.6,,,,0.0,0.0,14.8,15.0,,,
3409,2009-05-02,6.6,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,16.35,15.25,,,
3410,2009-05-03,3.4,,,6.8,,,,,,,-7.6,,,,0.0,0.0,13.15,13.6,,,
3411,2009-05-04,0.0,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,14.85,14.55,,,
3412,2009-05-05,0.2,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,14.85,15.65,,,
3413,2009-05-06,0.0,,,0.0,,3.8,,,,,-7.6,,,,0.0,0.0,14.3,14.7,,,
3414,2009-05-07,0.0,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,15.65,15.55,,,
3415,2009-05-08,0.0,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,15.9,15.65,,,
3416,2009-05-09,0.0,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,16.35,16.6,,,
3417,2009-05-10,0.0,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,16.55,16.15,,,
3418,2009-05-11,0.0,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,16.8,16.65,,,
3419,2009-05-12,0.0,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,17.95,17.25,,,
3420,2009-05-13,0.0,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,18.3,17.65,,,
3421,2009-05-14,0.0,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,16.95,16.4,,,
3422,2009-05-15,2.4,,,1.2,,1.0,,,,,-7.6,,,,0.0,0.0,14.9,17.2,,,
3423,2009-05-16,15.2,,,0.6,,0.2,,,,,-7.6,,,,0.0,0.0,19.65,20.45,,,
3424,2009-05-17,0.0,,,4.4,,0.0,,,,,-7.6,,,,0.0,0.0,20.1,20.35,,,
3425,2009-05-18,0.0,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,19.15,20.45,,,
3426,2009-05-19,0.0,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,19.45,19.25,,,
3427,2009-05-20,0.0,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,19.45,19.65,,,
3428,2009-05-21,0.0,,,0.0,,0.0,,,,,-7.7,,,,0.0,0.0,21.55,22.15,,,
3429,2009-05-22,0.0,,,0.0,,0.0,,,,,-7.7,,,,0.0,0.0,20.6,21.35,,,
3430,2009-05-23,0.0,,,0.0,,0.0,,,,,-7.7,,,,0.0,0.0,21.85,21.65,,,
3431,2009-05-24,0.0,,,0.0,,0.0,,,,,-7.7,,,,0.0,0.0,23.65,23.75,,,
3432,2009-05-25,0.0,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,23.7,23.7,,,
3433,2009-05-26,0.0,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,22.35,22.4,,,
3434,2009-05-27,0.0,,,0.0,,0.0,,,,,-7.7,,,,0.0,0.0,19.9,20.9,,,
3435,2009-05-28,0.0,,,0.0,,0.0,,,,,-7.7,,,,0.0,0.0,18.2,18.15,,,
3436,2009-05-29,0.0,,,0.0,,0.0,,,,,-7.7,,,,0.0,0.0,18.55,18.65,,,
3437,2009-05-30,0.0,,,0.0,,0.0,,,,,-7.7,,,,0.0,0.0,15.65,18.8,,,
3438,2009-05-31,3.4,,,2.4,,0.6,,,,,-7.6,,,,0.0,0.0,16.25,16.65,,,
3439,2009-06-01,,,,,,10.8,,,,,-7.6,,,,0.0,0.0,12.75,15.35,,,
3440,2009-06-02,0.4,,,,,,,,,,-7.6,,,,0.0,0.0,16.15,18.35,,,
3441,2009-06-03,0.0,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,17.5,18.2,,,
3442,2009-06-04,0.0,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,17.65,18.8,,,
3443,2009-06-05,0.0,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,18.2,19.5,,,
3444,2009-06-06,0.0,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,19.0,21.3,,,
3445,2009-06-07,7.8,,,3.4,,0.0,,,,,-7.5,,,,0.0,0.0,16.95,18.15,,,
3446,2009-06-08,0.0,,,11.8,,7.8,,,,,-7.5,,,,0.0,0.0,17.75,18.45,,,
3447,2009-06-09,0.0,,,0.0,,0.0,,,,,-7.5,,,,0.0,0.0,17.4,18.4,,,
3448,2009-06-10,0.0,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,18.5,19.45,,,
3449,2009-06-11,0.0,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,18.85,19.45,,,
3450,2009-06-12,0.0,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,20.05,20.75,,,
3451,2009-06-13,0.0,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,20.7,21.5,,,
3452,2009-06-14,0.0,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,22.0,23.2,,,
3453,2009-06-15,0.0,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,21.25,22.45,,,
3454,2009-06-16,0.0,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,21.95,21.8,,,
3455,2009-06-17,0.0,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,22.9,22.7,,,
3456,2009-06-18,0.0,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,23.5,23.55,,,
3457,2009-06-19,0.0,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,22.65,23.4,,,
3458,2009-06-20,,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,21.25,22.25,,,
3459,2009-06-21,7.2,,,14.0,,19.8,,,,,-7.6,,,,0.0,0.0,15.9,17.45,,,
3460,2009-06-22,5.6,,,3.4,,0.4,,,,,-7.5,,,,0.0,0.0,16.25,17.0,,,
3461,2009-06-23,0.6,,,7.2,,5.2,,,,,-7.5,,,,0.0,0.0,15.0,16.5,,,
3462,2009-06-24,0.0,,,0.2,,0.6,,,,,-7.5,,,,0.0,0.0,17.05,18.4,,,
3463,2009-06-25,0.4,,,0.0,,0.0,,,,,-7.6,,,,0.0,0.0,19.6,19.55,,,
3464,2009-06-26,0.0,,,0.0,,0.2,,,,,-7.6,,,,0.0,0.0,19.2,19.85,,,
