,Date,Rainfall_Castel_del_Piano,Rainfall_Abbadia_S_Salvatore,Rainfall_S_Fiora,Rainfall_Laghetto_Verde,Rainfall_Vetta_Amiata,Depth_to_Groundwater_S_Fiora_8,Depth_to_Groundwater_S_Fiora_11bis,Depth_to_Groundwater_David_Lazzaretti,Temperature_Abbadia_S_Salvatore,Temperature_S_Fiora,Temperature_Laghetto_Verde,Flow_Rate_Bugnano,Flow_Rate_Arbure,Flow_Rate_Ermicciolo,Flow_Rate_Galleria_Alta
2925,2008-01-04,3.0,,,,,,,,,6.0,,,,,
2926,2008-01-05,5.2,,,,,,,,,6.85,,,,,
2927,2008-01-06,3.6,,,,,,,,,7.55,,,,,
2928,2008-01-07,0.0,,,,,,,,,7.6,,,,,
2929,2008-01-08,0.2,,,,,,,,,8.25,,,,,
2930,2008-01-09,0.2,,,,,,,,,7.4,,,,,
2931,2008-01-10,0.2,,,,,,,,,6.95,,,,,
2932,2008-01-11,1.2,,,,,,,,,7.25,,,,,
2933,2008-01-12,,,,,,,,,,5.05,,,,,
2934,2008-01-13,3.0,,,,,,,,,2.7,,,,,
2935,2008-01-14,0.2,,,,,,,,,2.8,,,,,
2936,2008-01-15,5.4,,,,,,,,,4.35,,,,,
2937,2008-01-16,12.6,,,,,,,,,6.25,,,,,
2938,2008-01-17,22.6,,,,,,,,,5.6,,,,,
2939,2008-01-18,0.2,,,,,,,,,5.35,,,,,
2940,2008-01-19,0.0,,,,,,,,,6.4,,,,,
2941,2008-01-20,0.2,,,,,,,,,8.1,,,,,
2942,2008-01-21,0.0,,,,,,,,,3.6,,,,,
2943,2008-01-22,0.0,,,,,,,,,6.25,,,,,
2944,2008-01-23,0.0,,,,,,,,,3.75,,,,,
2945,2008-01-24,0.0,,,,,,,,,5.85,,,,,
2946,2008-01-25,0.0,,,,,,,,,6.65,,,,,
2947,2008-01-26,0.0,,,,,,,,,8.25,,,,,
2948,2008-01-27,0.0,,,,,,,,,8.45,,,,,
2949,2008-01-28,0.0,,,,,,,,,13.0,,,,,
2950,2008-01-29,0.0,,,,,,,,,8.15,,,,,
2951,2008-01-30,0.0,,,,,,,,,6.8,,,,,
2952,2008-01-31,3.4,,,,,,,,,4.6,,,,,
2953,2008-02-01,0.0,,,,,,,,,5.75,,,,,
2954,2008-02-02,3.8,,,,,,,,,6.35,,,,,
2955,2008-02-03,24.8,,,,,,,,,4.95,,,,,
2956,2008-02-04,22.0,,,,,,,,,6.0,,,,,
2957,2008-02-05,0.6,,,,,,,,,3.75,,,,,
2958,2008-02-06,0.0,,,,,,,,,6.5,,,,,
2959,2008-02-07,0.0,,,,,,,,,6.95,,,,,
2960,2008-02-08,0.0,,,,,,,,,3.15,,,,,
2961,2008-02-09,0.0,,,,,,,,,4.45,,,,,
2962,2008-02-10,0.0,,,,,,,,,3.75,,,,,
2963,2008-02-11,0.0,,,,,,,,,0.4,,,,,
2964,2008-02-12,0.0,,,,,,,,,1.6,,,,,
2965,2008-02-13,0.0,,,,,,,,,3.25,,,,,
2966,2008-02-14,0.0,,,,,,,,,3.45,,,,,
2967,2008-02-15,0.0,,,,,,,,,3.3,,,,,
2968,2008-02-16,0.0,,,,,,,,,0.6,,,,,
2969,2008-02-17,0.0,,,,,,,,,,,,,,
2970,2008-02-18,0.0,,,,,,,,,1.2,,,,,
2971,2008-02-19,0.0,,,,,,,,,3.05,,,,,
2972,2008-02-20,0.0,,,,,,,,,4.45,,,,,
2973,2008-02-21,0.0,,,,,,,,,6.6,,,,,
2974,2008-02-22,0.0,,,,,,,,,6.8,,,,,
2975,2008-02-23,0.0,,,,,,,,,7.65,,,,,
2976,2008-02-24,0.0,,,,,,,,,10.55,,,,,
2977,2008-02-25,0.0,,,,,,,,,9.15,,,,,
2978,2008-02-26,0.0,,,,,,,,,5.85,,,,,
2979,2008-02-27,0.0,,,,,,,,,7.1,,,,,
2980,2008-02-28,0.0,,,,,,,,,8.4,,,,,
2981,2008-02-29,0.0,,,,,,,,,8.3,,,,,
2982,2008-03-01,0.0,,,,,,,,,8.4,,,,,
2983,2008-03-02,0.0,,,,,,,,,10.75,,,,,
2984,2008-03-03,0.0,,,,,,,,,8.4,,,,,
2985,2008-03-04,0.0,,,,,,,,,6.55,,,,,
2986,2008-03-05,2.0,,,,,,,,,3.25,,,,,
2987,2008-03-06,1.4,,,,,,,,,1.75,,,,,
2988,2008-03-07,19.0,,,,,,,,,1.35,,,,,
2989,2008-03-08,0.2,,,,,,,,,4.0,,,,,
2990,2008-03-09,1.4,,,,,,,,,5.15,,,,,
2991,2008-03-10,10.6,,,,,,,,,5.05,,,,,
2992,2008-03-11,6.4,,,,,,,,,5.4,,,,,
2993,2008-03-12,0.2,,,,,,,,,9.25,,,,,
2994,2008-03-13,0.0,,,,,,,,,10.0,,,,,
2995,2008-03-14,0.0,,,,,,,,,9.3,,,,,
2996,2008-03-15,0.0,,,,,,,,,9.45,,,,,
2997,2008-03-16,0.0,,,,,,,,,6.55,,,,,
2998,2008-03-17,0.0,,,,,,,,,8.0,,,,,
2999,2008-03-18,4.8,,,,,,,,,7.05,,,,,
3000,2008-03-19,0.0,,,,,,,,,6.15,,,,,
3001,2008-03-20,4.4,,,,,,,,,2.65,,,,,
3002,2008-03-21,0.8,,,,,,,,,2.35,,,,,
3003,2008-03-22,10.2,,,,,,,,,3.1,,,,,
3004,2008-03-23,,,,,,,,,,2.4,,,,,
3005,2008-03-24,5.4,,,,,,,,,1.5,,,,,
3006,2008-03-25,1.6,,,,,,,,,3.7,,,,,
3007,2008-03-26,2.4,,,,,,,,,6.2,,,,,
3008,2008-03-27,11.6,,,,,,,,,6.05,,,,,
3009,2008-03-28,6.2,,,,,,,,,6.95,,,,,
3010,2008-03-29,0.0,,,,,,,,,9.35,,,,,
3011,2008-03-30,0.0,,,,,,,,,10.5,,,,,
3012,2008-03-31,0.0,,,,,,,,,10.4,,,,,
3013,2008-04-01,0.2,,,,,,,,,11.5,,,,,
3014,2008-04-02,0.0,,,,,,,,,10.65,,,,,
3015,2008-04-03,4.0,,,,,,,,,7.3,,,,,
3016,2008-04-04,1.8,,,,,,,,,5.5,,,,,
3017,2008-04-05,0.0,,,,,,,,,6.55,,,,,
3018,2008-04-06,0.0,,,,,,,,,7.5,,,,,
3019,2008-04-07,0.0,,,,,,,,,8.9,,,,,
3020,2008-04-08,3.8,,,,,,,,,9.4,,,,,
3021,2008-04-09,0.0,,,,,,,,,9.5,,,,,
3022,2008-04-10,0.0,,,,,,,,,11.5,,,,,
3023,2008-04-11,0.0,,,,,,,,,10.45,,,,,
3024,2008-04-12,1.2,,,,,,,,,8.25,,,,,
3025,2008-04-13,0.4,,,,,,,,,7.3,,,,,
3026,2008-04-14,9.0,,,,,,,,,7.35,,,,,
3027,2008-04-15,14.0,,,,,,,,,4.5,,,,,
3028,2008-04-16,0.0,,,,,,,,,7.95,,,,,
3029,2008-04-17,2.4,,,,,,,,,8.05,,,,,
3030,2008-04-18,18.4,,,,,,,,,9.45,,,,,
3031,2008-04-19,0.0,,,,,,,,,10.85,,,,,
3032,2008-04-20,0.0,,,,,,,,,12.3,,,,,
3033,2008-04-21,5.6,,,,,,,,,9.7,,,,,
3034,2008-04-22,0.0,,,,,,,,,8.95,,,,,
3035,2008-04-23,0.0,,,,,,,,,10.9,,,,,
3036,2008-04-24,6.2,,,,,,,,,10.35,,,,,
3037,2008-04-25,0.0,,,,,,,,,11.65,,,,,
3038,2008-04-26,0.0,,,,,,,,,11.05,,,,,
3039,2008-04-27,0.0,,,,,,,,,10.95,,,,,
3040,2008-04-28,0.0,,,,,,,,,11.05,,,,,
3041,2008-04-29,3.6,,,,,,,,,8.7,,,,,
3042,2008-04-30,0.0,,,,,,,,,11.15,,,,,
3043,2008-05-01,0.0,,,,,,,,,11.5,,,,,
3044,2008-05-02,0.0,,,,,,,,,14.15,,,,,
3045,2008-05-03,0.0,,,,,,,,,13.5,,,,,
3046,2008-05-04,0.0,,,,,,,,,15.1,,,,,
3047,2008-05-05,0.4,,,,,,,,,11.1,,,,,
3048,2008-05-06,0.0,,,,,,,,,10.0,,,,,
3049,2008-05-07,0.0,,,,,,,,,13.15,,,,,
3050,2008-05-08,0.0,,,,,,,,,13.05,,,,,
3051,2008-05-09,0.0,,,,,,,,,13.75,,,,,
3052,2008-05-10,0.0,,,,,,,,,13.95,,,,,
3053,2008-05-11,7.0,,,,,,,,,14.9,,,,,
3054,2008-05-12,3.4,,,,,,,,,12.0,,,,,
3055,2008-05-13,3.6,,,,,,,,,11.3,,,,,
3056,2008-05-14,0.2,,,,,,,,,12.1,,,,,
3057,2008-05-15,0.0,,,,,,,,,13.6,,,,,
3058,2008-05-16,0.0,,,,,,,,,13.05,,,,,
3059,2008-05-17,0.0,,,,,,,,,16.3,,,,,
3060,2008-05-18,8.2,,,,,,,,,13.0,,,,,
3061,2008-05-19,1.2,,,,,,,,,12.95,,,,,
3062,2008-05-20,,,,,,,,,,10.55,,,,,
3063,2008-05-21,11.4,,,,,,,,,11.85,,,,,
3064,2008-05-22,7.2,,,,,,,,,12.1,,,,,
3065,2008-05-23,0.0,,,,,,,,,12.2,,,,,
3066,2008-05-24,0.0,,,,,,,,,13.7,,,,,
3067,2008-05-25,0.0,,,,,,,,,15.5,,,,,
3068,2008-05-26,0.0,,,,,,,,,19.7,,,,,
3069,2008-05-27,0.0,,,,,,,,,20.85,,,,,
3070,2008-05-28,0.0,,,,,,,,,20.2,,,,,
3071,2008-05-29,4.0,,,,,,,,,17.35,,,,,
3072,2008-05-30,5.0,,,,,,,,,12.95,,,,,
3073,2008-05-31,0.0,,,,,,,,,15.6,,,,,
3074,2008-06-01,0.0,,,,,,,,,16.8,,,,,
3075,2008-06-02,1.6,,,,,,,,,15.55,,,,,
3076,2008-06-03,15.0,,,,,,,,,16.2,,,,,
3077,2008-06-04,5.2,,,,,,,,,14.5,,,,,
3078,2008-06-05,,,,,,,,,,14.0,,,,,
3079,2008-06-06,0.2,,,,,,,,,13.6,,,,,
3080,2008-06-07,3.4,,,,,,,,,13.3,,,,,
3081,2008-06-08,,,,,,,,,,14.5,,,,,
3082,2008-06-09,19.2,,,,,,,,,15.15,,,,,
3083,2008-06-10,0.8,,,,,,,,,16.35,,,,,
3084,2008-06-11,0.0,,,,,,,,,16.05,,,,,
3085,2008-06-12,6.0,,,,,,,,,12.65,,,,,
3086,2008-06-13,0.4,,,,,,,,,14.25,,,,,
3087,2008-06-14,0.0,,,,,,,,,12.75,,,,,
3088,2008-06-15,0.0,,,,,,,,,13.55,,,,,
3089,2008-06-16,0.0,,,,,,,,,15.3,,,,,
3090,2008-06-17,5.8,,,,,,,,,16.0,,,,,
3091,2008-06-18,0.0,,,,,,,,,17.6,,,,,
3092,2008-06-19,0.0,,,,,,,,,17.8,,,,,
3093,2008-06-20,0.0,,,,,,,,,20.25,,,,,
3094,2008-06-21,0.0,,,,,,,,,22.25,,,,,
3095,2008-06-22,0.0,,,,,,,,,22.1,,,,,
3096,2008-06-23,0.0,,,,,,,,,22.0,,,,,
3097,2008-06-24,0.0,,,,,,,,,21.9,,,,,
3098,2008-06-25,0.0,,,,,,,,,22.85,,,,,
3099,2008-06-26,0.0,,,,,,,,,23.2,,,,,
3100,2008-06-27,0.0,,,,,,,,,21.9,,,,,
3101,2008-06-28,0.0,,,,,,,,,,,,,,
3102,2008-06-29,,,,,,,,,,22.65,,,,,
3103,2008-06-30,0.0,,,,,,,,,22.7,,,,,
3104,2008-07-01,0.0,,,,,,,,,,,,,,
3105,2008-07-02,0.0,,,,,,,,,22.55,,,,,
3106,2008-07-03,0.0,,,,,,,,,21.85,,,,,
3107,2008-07-04,0.0,,,,,,,,,21.3,,,,,
3108,2008-07-05,0.0,,,,,,,,,20.4,,,,,
3109,2008-07-06,0.0,,,,,,,,,21.95,,,,,
3110,2008-07-07,0.0,,,,,,,,,20.85,,,,,
3111,2008-07-08,0.0,,,,,,,,,18.45,,,,,
3112,2008-07-09,0.0,,,,,,,,,18.95,,,,,
3113,2008-07-10,0.0,,,,,,,,,19.2,,,,,
3114,2008-07-11,0.0,,,,,,,,,22.15,,,,,
3115,2008-07-12,0.0,,,,,,,,,22.35,,,,,
3116,2008-07-13,0.0,,,,,,,,,19.95,,,,,
3117,2008-07-14,0.0,,,,,,,,,18.15,,,,,
3118,2008-07-15,0.0,,,,,,,,,17.75,,,,,
3119,2008-07-16,0.0,,,,,,,,,19.65,,,,,
3120,2008-07-17,0.0,,,,,,,,,19.15,,,,,
3121,2008-07-18,0.4,,,,,,,,,19.3,,,,,
3122,2008-07-19,0.0,,,,,,,,,19.65,,,,,
3123,2008-07-20,0.0,,,,,,,,,20.95,,,,,
3124,2008-07-21,0.0,,,,,,,,,19.65,,,,,
3125,2008-07-22,0.0,,,,,,,,,17.9,,,,,
3126,2008-07-23,0.0,,,,,,,,,16.5,,,,,
3127,2008-07-24,0.0,,,,,,,,,18.85,,,,,
3128,2008-07-25,0.0,,,,,,,,,18.95,,,,,
3129,2008-07-26,0.0,,,,,,,,,20.35,,,,,
3130,2008-07-27,0.6,,,,,,,,,20.0,,,,,
3131,2008-07-28,2.6,,,,,,,,,20.7,,,,,
3132,2008-07-29,0.0,,,,,,,,,22.4,,,,,
3133,2008-07-30,0.0,,,,,,,,,,,,,,
3134,2008-07-31,0.0,,,,,,,,,,,,,,
3135,2008-08-01,0.0,,,,,,,,,23.45,,,,,
3136,2008-08-02,0.0,,,,,,,,,,,,,,
3137,2008-08-03,0.0,,,,,,,,,,,,,,
3138,2008-08-04,0.0,,,,,,,,,22.25,,,,,
3139,2008-08-05,0.0,,,,,,,,,23.3,,,,,
3140,2008-08-06,0.0,,,,,,,,,,,,,,
3141,2008-08-07,0.0,,,,,,,,,,,,,,
3142,2008-08-08,0.0,,,,,,,,,22.15,,,,,
3143,2008-08-09,0.2,,,,,,,,,20.8,,,,,
3144,2008-08-10,0.0,,,,,,,,,20.9,,,,,
3145,2008-08-11,0.0,,,,,,,,,21.05,,,,,
3146,2008-08-12,0.0,,,,,,,,,21.6,,,,,
3147,2008-08-13,0.0,,,,,,,,,21.65,,,,,
3148,2008-08-14,0.0,,,,,,,,,22.3,,,,,
3149,2008-08-15,12.4,,,,,,,,,18.75,,,,,
3150,2008-08-16,0.0,,,,,,,,,17.4,,,,,
3151,2008-08-17,0.0,,,,,,,,,17.35,,,,,
3152,2008-08-18,0.0,,,,,,,,,19.7,,,,,
3153,2008-08-19,0.0,,,,,,,,,20.7,,,,,
3154,2008-08-20,0.0,,,,,,,,,22.35,,,,,
3155,2008-08-21,0.0,,,,,,,,,22.7,,,,,
3156,2008-08-22,0.0,,,,,,,,,22.15,,,,,
3157,2008-08-23,0.0,,,,,,,,,20.5,,,,,
3158,2008-08-24,0.0,,,,,,,,,17.7,,,,,
3159,2008-08-25,0.0,,,,,,,,,19.45,,,,,
3160,2008-08-26,0.0,,,,,,,,,19.9,,,,,
3161,2008-08-27,0.0,,,,,,,,,19.4,,,,,
3162,2008-08-28,0.0,,,,,,,,,19.3,,,,,
3163,2008-08-29,0.0,,,,,,,,,20.8,,,,,
3164,2008-08-30,0.0,,,,,,,,,22.4,,,,,
3165,2008-08-31,0.0,,,,,,,,,22.1,,,,,
3166,2008-09-01,0.0,,,,,,,,,21.1,,,,,
3167,2008-09-02,0.0,,,,,,,,,19.45,,,,,
3168,2008-09-03,0.0,,,,,,,,,19.95,,,,,
3169,2008-09-04,0.0,,,,,,,,,19.5,,,,,
3170,2008-09-05,0.0,,,,,,,,,22.35,,,,,
3171,2008-09-06,0.0,,,,,,,,,22.7,,,,,
3172,2008-09-07,0.2,,,,,,,,,20.4,,,,,
3173,2008-09-08,0.0,,,,,,,,,19.1,,,,,
3174,2008-09-09,0.0,,,,,,,,,19.2,,,,,
3175,2008-09-10,0.0,,,,,,,,,,,,,,
3176,2008-09-11,0.0,,,,,,,,,,,,,,
3177,2008-09-12,,,,,,,,,,21.3,,,,,
3178,2008-09-13,10.0,,,,,,,,,14.5,,,,,
3179,2008-09-14,1.6,,,,,,,,,12.35,,,,,
3180,2008-09-15,4.6,,,,,,,,,11.5,,,,,
3181,2008-09-16,0.0,,,,,,,,,10.4,,,,,
3182,2008-09-17,0.0,,,,,,,,,12.05,,,,,
3183,2008-09-18,0.0,,,,,,,,,13.7,,,,,
3184,2008-09-19,15.6,,,,,,,,,10.95,,,,,
3185,2008-09-20,0.0,,,,,,,,,10.75,,,,,
3186,2008-09-21,0.0,,,,,,,,,11.05,,,,,
3187,2008-09-22,0.0,,,,,,,,,10.85,,,,,
3188,2008-09-23,0.0,,,,,,,,,9.95,,,,,
3189,2008-09-24,0.0,,,,,,,,,11.45,,,,,
3190,2008-09-25,0.0,,,,,,,,,10.3,,,,,
3191,2008-09-26,0.0,,,,,,,,,10.5,,,,,
3192,2008-09-27,0.0,,,,,,,,,9.75,,,,,
3193,2008-09-28,0.0,,,,,,,,,9.25,,,,,
3194,2008-09-29,0.0,,,,,,,,,9.95,,,,,
3195,2008-09-30,0.0,,,,,,,,,11.35,,,,,
3196,2008-10-01,0.0,,,,,,,,,12.5,,,,,
3197,2008-10-02,0.0,,,,,,,,,13.7,,,,,
3198,2008-10-03,4.2,,,,,,,,,13.05,,,,,
3199,2008-10-04,3.2,,,,,,,,,7.5,,,,,
3200,2008-10-05,0.0,,,,,,,,,9.0,,,,,
3201,2008-10-06,0.0,,,,,,,,,11.15,,,,,
3202,2008-10-07,0.0,,,,,,,,,14.1,,,,,
3203,2008-10-08,0.0,,,,,,,,,14.45,,,,,
3204,2008-10-09,0.0,,,,,,,,,14.8,,,,,
3205,2008-10-10,0.0,,,,,,,,,14.9,,,,,
3206,2008-10-11,0.0,,,,,,,,,15.3,,,,,
3207,2008-10-12,0.0,,,,,,,,,14.95,,,,,
3208,2008-10-13,0.0,,,,,,,,,15.05,,,,,
3209,2008-10-14,0.0,,,,,,,,,15.8,,,,,
3210,2008-10-15,0.0,,,,,,,,,16.15,,,,,
3211,2008-10-16,0.0,,,,,,,,,14.45,,,,,
3212,2008-10-17,0.0,,,,,,,,,14.95,,,,,
3213,2008-10-18,0.0,,,,,,,,,14.0,,,,,
3214,2008-10-19,0.0,,,,,,,,,13.1,,,,,
3215,2008-10-20,0.0,,,,,,,,,14.0,,,,,
3216,2008-10-21,0.0,,,,,,,,,14.0,,,,,
3217,2008-10-22,0.0,,,,,,,,,14.6,,,,,
3218,2008-10-23,0.4,,,,,,,,,15.2,,,,,
3219,2008-10-24,0.0,,,,,,,,,14.5,,,,,
3220,2008-10-25,12.0,,,,,,,,,14.8,,,,,
3221,2008-10-26,0.0,,,,,,,,,14.0,,,,,
3222,2008-10-27,0.0,,,,,,,,,12.15,,,,,
3223,2008-10-28,,,,,,,,,,12.6,,,,,
3224,2008-10-29,10.4,,,,,,,,,13.55,,,,,
3225,2008-10-30,2.0,,,,,,,,,8.7,,,,,
3226,2008-10-31,24.2,,,,,,,,,10.45,,,,,
3227,2008-11-01,11.6,,,,,,,,,12.35,,,,,
3228,2008-11-02,0.0,,,,,,,,,12.75,,,,,
3229,2008-11-03,0.8,,,,,,,,,13.7,,,,,
3230,2008-11-04,,,,,,,,,,12.6,,,,,
3231,2008-11-05,0.0,,,,,,,,,11.1,,,,,
3232,2008-11-06,0.0,,,,,,,,,11.3,,,,,
3233,2008-11-07,4.6,,,,,,,,,9.9,,,,,
3234,2008-11-08,0.0,,,,,,,,,8.5,,,,,
3235,2008-11-09,0.0,,,,,,,,,9.6,,,,,
3236,2008-11-10,0.0,,,,,,,,,8.65,,,,,
3237,2008-11-11,0.2,,,,,,,,,9.2,,,,,
3238,2008-11-12,5.4,,,,,,,,,8.7,,,,,
3239,2008-11-13,18.0,,,,,,,,,8.95,,,,,
3240,2008-11-14,0.0,,,,,,,,,9.35,,,,,
3241,2008-11-15,0.2,,,,,,,,,8.55,,,,,
3242,2008-11-16,0.0,,,,,,,,,10.1,,,,,
3243,2008-11-17,0.0,,,,,,,,,8.8,,,,,
3244,2008-11-18,0.0,,,,,,,,,6.5,,,,,
3245,2008-11-19,0.0,,,,,,,,,7.05,,,,,
3246,2008-11-20,0.0,,,,,,,,,7.05,,,,,
3247,2008-11-21,0.0,,,,,,,,,8.1,,,,,
3248,2008-11-22,1.0,,,,,,,,,4.2,,,,,
3249,2008-11-23,0.0,,,,,,,,,0.8,,,,,
3250,2008-11-24,,,,,,,,,,1.55,,,,,
3251,2008-11-25,4.2,,,,,,,,,2.75,,,,,
3252,2008-11-26,0.0,,,,,,,,,3.3,,,,,
3253,2008-11-27,0.0,,,,,,,,,5.1,,,,,
3254,2008-11-28,,,,,,,,,,6.4,,,,,
3255,2008-11-29,13.2,,,,,,,,,6.85,,,,,
3256,2008-11-30,21.6,,,,,,,,,6.65,,,,,
3257,2008-12-01,14.0,,,,,,,,,5.75,,,,,
3258,2008-12-02,1.8,,,,,,,,,2.95,,,,,
3259,2008-12-03,0.2,,,,,,,,,3.0,,,,,
3260,2008-12-04,0.0,,,,,,,,,3.65,,,,,
3261,2008-12-05,,,,,,,,,,6.0,,,,,
3262,2008-12-06,1.4,,,,,,,,,5.7,,,,,
3263,2008-12-07,0.0,,,,,,,,,4.05,,,,,
3264,2008-12-08,0.0,,,,,,,,,5.15,,,,,
3265,2008-12-09,1.6,,,,,,,,,4.55,,,,,
3266,2008-12-10,,,,,,,,,,5.9,,,,,
3267,2008-12-11,6.0,,,,,,,,,5.85,,,,,
3268,2008-12-12,19.0,,,,,,,,,4.75,,,,,
3269,2008-12-13,0.4,,,,,,,,,5.3,,,,,
3270,2008-12-14,3.4,,,,,,,,,4.85,,,,,
3271,2008-12-15,,,,,,,,,,6.0,,,,,
3272,2008-12-16,,,,,,,,,,4.75,,,,,
3273,2008-12-17,1.0,,,,,,,,,4.2,,,,,
3274,2008-12-18,0.2,,,,,-40.57,,,,2.0,,,,,
3275,2008-12-19,0.4,,,,,,,,,3.5,,,,,
3276,2008-12-20,0.0,,,,,,,,,5.95,,,,,
3277,2008-12-21,0.0,,,,,,,,,8.55,,,,,
3278,2008-12-22,0.0,,,,,,,,,9.2,,,,,
3279,2008-12-23,0.0,,,,,,,,,7.1,,,,,
3280,2008-12-24,0.2,,,,,,,,,6.8,,,,,
3281,2008-12-25,1.8,,,,,,,,,3.75,,,,,
3282,2008-12-26,1.4,,,,,,,,,-0.15,,,,,
3283,2008-12-27,2.2,,,,,,,,,,,,,,
3284,2008-12-28,0.2,,,,,,,,,,,,,,
3285,2008-12-29,0.8,,,,,,,,,2.15,,,,,
3286,2008-12-30,0.0,,,,,,,,,3.7,,,,,
3287,2008-12-31,0.0,,,,,,,,,3.2,,,,,
3288,2009-01-01,0.0,,,,,,,,,3.8,,,,,
3289,2009-01-02,1.0,,,,,,,,,3.1,,,,,
3290,2009-01-03,0.0,,,,,,,,,-0.1,,,,,
3291,2009-01-04,0.0,,,,,,,,,,,,,,
3292,2009-01-05,0.0,,,,,,,,,2.5,,,,,
3293,2009-01-06,0.0,,,,,,,,,3.05,,,,,
3294,2009-01-07,1.6,,,,,,,,,2.85,,,,,
3295,2009-01-08,24.4,,,,,,,,,4.2,,,,,
3296,2009-01-09,2.0,,,,,,,,,3.3,,,,,
3297,2009-01-10,0.0,,,,,,,,,3.7,,,,,
3298,2009-01-11,0.2,,,,,,,,,5.45,,,,,
3299,2009-01-12,0.0,,,,,,,,,5.9,,,,,
3300,2009-01-13,0.0,,,,,,,,,4.85,,,,,
3301,2009-01-14,2.8,,,,,,,,,5.45,,,,,
3302,2009-01-15,2.6,,,,,,,,,2.75,,,,,
3303,2009-01-16,4.4,,,,,,,,,4.7,,,,,
3304,2009-01-17,0.0,,,,,,,,,4.5,,,,,
3305,2009-01-18,0.0,,,,,,,,,5.25,,,,,
3306,2009-01-19,0.2,,,,,,,,,6.25,,,,,
3307,2009-01-20,0.0,,,,,,,,,7.05,,,,,
3308,2009-01-21,13.2,,,,,,,,,5.05,,,,,
3309,2009-01-22,3.0,,,,,,,,,3.3,,,,,
3310,2009-01-23,0.0,,,,,,,,,4.3,,,,,
3311,2009-01-24,1.6,,,,,,,,,5.25,,,,,
3312,2009-01-25,23.6,,,,,,,,,2.05,,,,,
3313,2009-01-26,0.2,,,,,,,,,2.55,,,,,
3314,2009-01-27,15.0,,,,,,,,,2.6,,,,,
3315,2009-01-28,0.0,,,,,,,,,2.1,,,,,
3316,2009-01-29,0.0,,,,,,,,,2.15,,,,,
3317,2009-01-30,0.0,,,,,,,,,2.8,,,,,
3318,2009-01-31,0.0,,,,,,,,,2.4,,,,,
3319,2009-02-01,1.0,,,,,,,,,3.5,,,,,
3320,2009-02-02,4.2,,,,,,,,,6.25,,,,,
3321,2009-02-03,15.2,,,,,,,,,7.5,,,,,
3322,2009-02-04,2.4,,,,,,,,,5.6,,,,,
3323,2009-02-05,2.0,,,,,,,,,6.95,,,,,
3324,2009-02-06,16.0,,,,,,,,,6.7,,,,,
3325,2009-02-07,10.2,,,,,,,,,4.15,,,,,
3326,2009-02-08,12.4,,,,,,,,,3.45,,,,,
3327,2009-02-09,0.0,,,,,,,,,3.7,,,,,
3328,2009-02-10,0.0,,,,,,,,,5.0,,,,,
3329,2009-02-11,0.8,,,,,,,,,2.75,,,,,
3330,2009-02-12,0.0,,,,,,,,,1.0,,,,,
3331,2009-02-13,0.0,,,,,,,,,,,,,,
3332,2009-02-14,0.0,,,,,,,,,,,,,,
3333,2009-02-15,0.0,,,,,,,,,-0.5,,,,,
3334,2009-02-16,0.0,,,,,,,,,,,,,,
3335,2009-02-17,0.0,,,,,,,,,0.1,,,,,
3336,2009-02-18,0.0,,,,,,,,,,,,,,
3337,2009-02-19,0.0,,,,,,,,,,,,,,
3338,2009-02-20,0.0,,,,,,,,,0.65,,,,,
3339,2009-02-21,0.0,,,,,,,,,3.65,,,,,
3340,2009-02-22,0.0,,,,,,,,,3.6,,,,,
3341,2009-02-23,0.0,,,,,,,,,3.6,,,,,
3342,2009-02-24,2.2,,,,,,,,,4.1,,,,,
3343,2009-02-25,0.0,,,,,,,,,2.6,,,,,
3344,2009-02-26,0.0,,,,,,,,,3.5,,,,,
3345,2009-02-27,0.0,,,,,,,,,6.0,,,,,
3346,2009-02-28,0.0,,,,,,,,,6.65,,,,,
3347,2009-03-01,0.2,,,,,,,,,5.3,,,,,
3348,2009-03-02,12.2,,,,,,,,,7.2,,,,,
3349,2009-03-03,3.6,,,,,,,,,7.6,,,,,
3350,2009-03-04,6.8,,,,,,,,,6.75,,,,,
3351,2009-03-05,,,,,,,,,,3.65,,,,,
3352,2009-03-06,,,,,,,,,,3.35,,,,,
3353,2009-03-07,0.2,,,,,-40.57,,,,6.15,,,,,
3354,2009-03-08,0.0,,,,,-40.56,,,,7.5,,,,,
3355,2009-03-09,0.0,,,,,-40.56,-53.46,,,5.85,,,,,
3356,2009-03-10,0.0,,,,,-40.57,,,,5.4,,,,,
3357,2009-03-11,0.0,,,,,-40.57,,,,8.05,,,,,
3358,2009-03-12,0.0,,,,,-40.57,,,,5.8,,,,,
3359,2009-03-13,0.0,,,,,,,,,7.75,,,,,
3360,2009-03-14,0.0,,,,,,,,,8.65,,,,,
3361,2009-03-15,0.0,,,,,,,,,8.45,,,,,
3362,2009-03-16,2.4,,,,,,,,,8.25,,,,,
3363,2009-03-17,0.0,,,,,,,,,8.45,,,,,
3364,2009-03-18,0.0,,,,,,,,,10.4,,,,,
3365,2009-03-19,0.0,,,,,-40.57,,,,6.95,,,,,
3366,2009-03-20,4.8,,,,,-40.57,,,,1.4,,,,,
3367,2009-03-21,0.0,,,,,-40.57,,,,,,,,,
3368,2009-03-22,0.0,,,,,-40.57,,,,2.7,,,,,
3369,2009-03-23,0.0,,,,,-40.57,,,,7.35,,,,,
